"Species" "Source" "Group" "GBIF_accepted" "GBIF_rank" "originCH" "originEUR" "Swiss_status" "IUCN_status" "Genus" "Family" "Order" "Class" "Phylum" "GUILDE.1" "GUILDE.2" "GUILDE.3" "GUILDE.4" "GUILDE.5" "GUILDE.6" "GUILDE.7" "GUILDE.8" "GUILDE.9" "GUILDE.10" "GUILDE.11" "GUILDE.12" "GUILDE.13" "GUILDE.14" "GUILDE.15" "GUILDE.16" "GUILDE.17" "GUILDE.18" "GUILDE.19" "GUILDE.20" "GUILDE.21" "GUILDE.22" "GUILDE.23" "GUILDE.24" "GUILDE.25" "GUILDE.26" "Growth" "Life_form" "Life_strategy" "Epiphyte" "Seta_caps" "Peristome" "Rhizoids" "Perm_proto" "Mating_type" "Sporophyte_freq" "Gen_length_y" "Seta_max_len_mm" "Gam_size_mm" "Spore_size_µm" "Veg_propagules" "Vp_max_size_µm" "Vp_gem" "Vp_tub" "Vp_bul" "Vp_lea" "vp_bra" "Vp_freq" "Ter" "Aqu" "Aer" "HABsb_1.1.0" "HABsb_1.1.3" "HABsb_1.2" "HABsb_1.2.1" "HABsb_1.2.1.1" "HABsb_1.2.2" "HABsb_1.2.3" "HABsb_1.2.4" "HABsb_1.3" "HABsb_1.3.2" "HABsb_1.3.3" "HABsb_2" "HABsb_2.0" "HABsb_2.1" "HABsb_2.1.2" "HABsb_2.2" "HABsb_2.2.2" "HABsb_2.2.3" "HABsb_2.2.5" "HABsb_2.3" "HABsb_2.4" "HABsb_2.4.1" "HABsb_2.5" "HABsb_2.5.1" "HABsb_3" "HABsb_3.2" "HABsb_3.2.1" "HABsb_3.2.2" "HABsb_3.3" "HABsb_3.3.1" "HABsb_3.3.2" "HABsb_3.4" "HABsb_3.4.1" "HABsb_3.4.1.2" "HABsb_3.4.1.3" "HABsb_3.4.2" "HABsb_3.4.2.1" "HABsb_4.1" "HABsb_4.1.1" "HABsb_4.1.2" "HABsb_4.2" "HABsb_4.2.1" "HABsb_4.3" "HABsb_4.3.1" "HABsb_4.3.4" "HABsb_4.3.7" "HABsb_4.4" "HABsb_4.4.2" "HABsb_4.5" "HABsb_5" "HABsb_5.2" "HABsb_5.3" "HABsb_5.3.2" "HABsb_5.3.9" "HABsb_5.4" "HABsb_5.4.1" "HABsb_5.4.5" "HABsb_6" "HABsb_6.1" "HABsb_6.2" "HABsb_6.2." "HABsb_6.3" "HABsb_6.3.1" "HABsb_6.3.7" "HABsb_6.3a" "HABsb_6.3b" "HABsb_6.3c" "HABsb_6.5" "HABsb_6.6" "HABsb_6.6.2" "HABsb_6.6.3" "HABsb_7" "HABsb_7.1" "HABsb_7.2" "HABsb_7.2.1" "HABsb_8" "HABsb_8.1" "HABsb_8.1.6" "HABsb_8.2" "HABsb_8.2.1" "HABsb_9.2" "HABsb_9.2.4" "ROCKbet_substr" "WETsb_substr" "DRYsb_substr" "TUFAsb_substr" "CalROCKsb_substr" "CalrWETsb_substr" "CalrDRYsb_substr" "SilROCKsb_substr" "SilrWETsb_substr" "SilrDRYsb_substr" "HUMUSbet_substr" "HUMUSsb_substr" "BARKbet_substr" "BARKsb_substr" "DEADWbet_substr" "DEADWsb_substr" "nWOODYbet_substr" "nWOODYsb_substr" "ANIMALbet_substr" "ANIMALsb_substr" "FORESTbet_substr" "MUDsb_substr" "WATERsb_substr" "SPECIALsb_substr" "EIVbet_Moisture" "EIVsb_Moisture" "EIVbet_pH" "EIVsb_pH" "EIVbet_Nutrients" "EIVbet_Na" "EIVbet_Temp" "EIVsb_Temp" "EIVbet_Light" "EIVsb_Light" "EIVbet_Cont" "AnnuMeanTemp" "AnnuPrecip" "Elevation_low" "Elevation" "Elevation_up" "RangeSize_km2" "MISSING_ALL_TRAITS"
"Rhytidium rugosum" "SPEED2ZERO" "Bryophytes" "Rhytidium rugosum (Hedw.) Kindb." "SPECIES" "INN" NA "LC" NA "Rhytidium" "Rhytidiaceae" "Hypnales" "Bryopsida" "Bryophyta" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 "pleurocarpous" "weft" "perennial" 0 "inclined" 1 NA 0 "dioicous" "rare" 16.7 NA 110 16 0 NA 0 0 0 0 0 NA 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 2 233 0 9 1 44 2 0 16 1 11 0 1 0 1 0 0 0 0 "open" 0 0 0 4 2 7 NA 2 0 0 3 9 4 5 6.55 742.8 0 1500 3000 NA "NO"
"Riccardia chamedryfolia" "SPEED2ZERO" "Bryophytes" "Riccardia chamedryfolia (With.) Grolle" "SPECIES" "INN" NA "VU" NA "Riccardia" "Aneuraceae" "Metzgeriales" "Jungermanniopsida" "Marchantiophyta" 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 "thalloid" "mat" "colonist" 0 "erect" 0 1 0 "monoicous" "common" 6.7 NA 30.83 18.5 1 76 1 0 0 0 0 "occasional" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 6 0 0 0 0 0 2 1 1 2 1 0 1 1 0 0 0 0 "mix" 0 0 0 8 5 3 2 2 0 4 2 5 3 4 7.25 810.2 0 1100 2200 NA "NO"
"Riccardia incurvata" "SPEED2ZERO" "Bryophytes" "Riccardia incurvata Lindb." "SPECIES" "INN" NA "VU" NA "Riccardia" "Aneuraceae" "Metzgeriales" "Jungermanniopsida" "Marchantiophyta" 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "thalloid" NA "shortLived_shuttle" 0 "erect" 0 NA NA "dioicous" "rare" 6.7 NA 15 20 1 NA 1 0 0 0 0 NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 5 0 0 0 0 0 2 1 0 1 1 0 1 0 0 0 6 0 0 NA 0 0 0 7 5 2 2 3 0 2 3 9 4 4 7.65 820.5 0 1300 2600 NA "NO"
"Riccardia latifrons" "InfoSpecies" "Bryophytes" "Riccardia latifrons (Lindb.) Lindb." "SPECIES" "INN" NA "LC" NA "Riccardia" "Aneuraceae" "Metzgeriales" "Jungermanniopsida" "Marchantiophyta" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "thalloid" "mat" "colonist" 0 "erect" 0 1 0 "monoicous" "common" 6.7 NA 13.33 17.75 1 52 1 0 0 0 0 "rare" 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 0 0 0 0 0 0 0 0 0 1 0 1 0 1 2 1 0 0 0 "closed" 0 0 0 7 5 1 1 3 0 3 3 4 2 6 6.35 787.5 0 900 1800 NA "NO"
"Riccardia latifrons subsp. latifrons" "SPEED2ZERO" "Bryophytes" "Riccardia latifrons subsp. latifrons" "SUBSPECIES" "INN" NA "LC" NA "Riccardia" "Aneuraceae" "Metzgeriales" "Jungermanniopsida" "Marchantiophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 0 0 0 0 0 0 0 0 NA 6 NA 1 NA 33 NA 0 NA 0 NA 0 0 0 NA 5 NA 1 NA NA NA 3 NA 2 NA NA NA NA NA NA NA "NO"
"Riccardia multifida" "SPEED2ZERO" "Bryophytes" "Riccardia multifida (L.) Gray" "SPECIES" "INN" NA "LC" NA "Riccardia" "Aneuraceae" "Metzgeriales" "Jungermanniopsida" "Marchantiophyta" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "thalloid" "mat" "colonist" 0 "erect" 0 1 0 "monoicous" "occasional" 6.7 NA 26.67 15.5 1 60 1 0 0 0 0 "rare" 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 5 5 0 0 0 0 0 1 0 1 2 1 0 1 4 1 0 0 0 "mix" 0 0 0 8 4 4 2 4 0 4 3 7 2 5 8.15 790.8 0 1100 2200 NA "NO"
"Riccardia multifida subsp. multifida" "SPEED2ZERO" "Bryophytes" "Riccardia multifida subsp. multifida" "SUBSPECIES" "INN" NA "LC" NA "Riccardia" "Aneuraceae" "Metzgeriales" "Jungermanniopsida" "Marchantiophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 19 35 0 0 1 0 1 1 3 NA 17 NA 3 NA 14 NA 1 NA 0 NA 0 0 0 NA 4 NA 2 NA NA NA 3 NA 2 NA NA NA NA NA NA NA "NO"
"Riccardia palmata" "SPEED2ZERO" "Bryophytes" "Riccardia palmata (Hedw.) Carruth." "SPECIES" "INN" NA "LC" NA "Riccardia" "Aneuraceae" "Metzgeriales" "Jungermanniopsida" "Marchantiophyta" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "thalloid" "mat" "colonist" 0 "erect" 0 1 0 "both" "common" 6.7 NA 13.33 13.75 1 42 1 0 0 0 0 "common" 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 1 2 0 0 0 0 0 0 0 1 3 1 8 1 279 0 0 0 0 "closed" 0 0 1 6 4 1 2 3 0 3 3 4 1 4 6.95 785 0 1100 2200 NA "NO"
"Riccia bifurca" "SPEED2ZERO" "Bryophytes" "Riccia bifurca Hoffm." "SPECIES" "INN" NA "VU" NA "Riccia" "Ricciaceae" "Marchantiales" "Marchantiopsida" "Marchantiophyta" 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 "thalloid" "mat" "annual_shuttle" 0 "erect" 0 1 NA "monoicous" "common" 3.3 NA 10 85 0 NA 0 0 0 0 0 NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 18 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0 NA 0 0 0 6 3 5 3 6 0 4 4 9 5 7 10.05 848.5 0 700 1400 NA "NO"
"Riccia breidleri" "SPEED2ZERO" "Bryophytes" "Riccia breidleri Jur. ex Steph." "SPECIES" "IEP" NA "EN" "VULNERABLE" "Riccia" "Ricciaceae" "Marchantiales" "Marchantiopsida" "Marchantiophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 "thalloid" "rosette" "annual_shuttle" 0 "erect" 0 NA NA "monoicous" "rare" 3.3 NA NA 92.5 0 NA 0 0 0 0 0 NA 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 21 4 0 1 0 0 3 0 0 1 0 0 0 0 0 0 0 0 0 NA 3 0 0 7 4 2 2 NA NA 1 1 9 4 7 0.65 1573.8 1900 2325 2750 43355.4856212313 "NO"
"Riccia canaliculata" "InfoSpecies" "Bryophytes" "Riccia canaliculata Hoffm." "SPECIES" "INN" NA "CR" NA "Riccia" "Ricciaceae" "Marchantiales" "Marchantiopsida" "Marchantiophyta" 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "thalloid" "rosette" "annual_shuttle" 0 "erect" 0 NA NA "monoicous" "common" 3.3 NA 20 75 0 NA 0 0 0 0 0 NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 NA 0 0 0 8 5 3 3 3 0 5 4 8 4 5 8.55 797.9 0 300 600 NA "NO"
"Riccia cavernosa" "SPEED2ZERO" "Bryophytes" "Riccia cavernosa Hoffm." "SPECIES" "INN" NA "EN" NA "Riccia" "Ricciaceae" "Marchantiales" "Marchantiopsida" "Marchantiophyta" 0 0 1 0 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "thalloid" "rosette" "annual_shuttle" 0 "erect" 0 NA NA "monoicous" "common" 3.3 NA 30 60 0 NA 0 0 0 0 0 NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 15 2 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 NA 2 0 0 8 4 6 NA 5 0 6 4 9 4 5 8.65 801.4 0 700 1400 NA "NO"
"Riccia ciliata" "InfoSpecies" "Bryophytes" "Riccia ciliata Hoffm." "SPECIES" "INN" NA "EN" NA "Riccia" "Ricciaceae" "Marchantiales" "Marchantiopsida" "Marchantiophyta" 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "thalloid" NA "annual_shuttle" 0 "erect" 0 NA NA "monoicous" NA 3.3 NA 5 85 0 NA 0 0 0 0 0 NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.5 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 NA 0 0 0 6 3 5 4 NA NA 4 4 8 5 7 4.95 701.3 0 800 1600 NA "NO"
"Riccia ciliifera" "SPEED2ZERO" "Bryophytes" "Riccia ciliifera Link ex Lindenb." "SPECIES" "INN" NA "VU" NA "Riccia" "Ricciaceae" "Marchantiales" "Marchantiopsida" "Marchantiophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 1 0 0 0 0 "thalloid" NA "annual_shuttle" 0 "erect" 0 NA NA "dioicous" NA 3.3 NA 11 115 0 NA 0 0 0 0 0 NA NA NA 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 NA 0 0 0 2 1 5 4 2 NA 6 4 9 5 8 12.55 764.8 0 1300 2600 NA "NO"
"Riccia ciliifera aggr." "InfoSpecies" "Bryophytes" NA "AGGREGATE" NA NA "EN bis VU" NA "Riccia" "Ricciaceae" "Marchantiales" "Marchantiopsida" "Marchantiophyta" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "YES"
"Riccia crinita" "InfoSpecies" "Bryophytes" "Riccia crinita Taylor" "SPECIES" NA NA NA NA "Riccia" "Ricciaceae" "Marchantiales" "Marchantiopsida" "Marchantiophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 "thalloid" NA "annual_shuttle" 0 "erect" 0 NA NA "monoicous" NA 3.3 NA NA 90 0 NA 0 0 0 0 0 NA NA NA 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA 1 NA 0 NA 0 NA 0 NA 0 NA NA NA NA NA 2 NA 5 NA NA NA 8 NA 9 NA 5 7.85 636.6 0 447.5 895 NA "NO"
"Riccia crozalsii" "InfoSpecies" "Bryophytes" "Riccia crozalsii Levier" "SPECIES" "INN" NA "EN" NA "Riccia" "Ricciaceae" "Marchantiales" "Marchantiopsida" "Marchantiophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 "thalloid" "mat" "annual_shuttle" 0 "erect" 0 1 NA "monoicous" "common" 3.3 NA 14 77 0 NA 0 0 0 0 0 NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 NA 0 0 0 2 1 6 4 4 0 8 4 8 4 3 14.15 825.2 0 1100 2200 NA "NO"
"Riccia fluitans" "SPEED2ZERO" "Bryophytes" "Riccia fluitans L." "SPECIES" "INN" NA "VU" NA "Riccia" "Ricciaceae" "Marchantiales" "Marchantiopsida" "Marchantiophyta" 0 0 1 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "thalloid" "mat" "annual_shuttle" 0 "erect" 0 NA 0 "dioicous" "rare" 3.3 NA 25 60.75 0 NA 0 0 0 0 0 NA 0 1 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 "open" 0 5 0 9 5 4 NA 6 0 6 4 0 3 5 9.55 815.1 0 500 1000 NA "NO"
"Riccia fluitans aggr." "InfoSpecies" "Bryophytes" NA "AGGREGATE" NA NA "EN bis VU" NA "Riccia" "Ricciaceae" "Marchantiales" "Marchantiopsida" "Marchantiophyta" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "YES"
"Riccia glauca" "SPEED2ZERO" "Bryophytes" "Riccia glauca L." "SPECIES" "INN" NA "LC" NA "Riccia" "Ricciaceae" "Marchantiales" "Marchantiopsida" "Marchantiophyta" 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "thalloid" "mat" "annual_shuttle" 0 "erect" 0 1 NA "monoicous" "common" 3.3 NA 20 85 0 NA 0 0 0 0 0 NA 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 21 184 0 0 0 0 1 1 0 1 1 0 0 0 0 0 0 0 0 NA 2 0 0 7 3 5 3 4 1 5 4 8 3 5 9.45 931.6 200 800 1400 NA "NO"
"Riccia gougetiana" "InfoSpecies" "Bryophytes" "Riccia gougetiana Durieu & Mont." "SPECIES" "INN" NA "EN" NA "Riccia" "Ricciaceae" "Marchantiales" "Marchantiopsida" "Marchantiophyta" 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 1 0 0 0 0 "thalloid" NA "annual_shuttle" 0 "erect" 0 NA NA NA NA 3.3 NA 20 165 0 NA 0 0 0 0 0 NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 NA 0 0 0 4 1 6 4 NA NA 9 5 9 5 5 11.75 693 50 525 1000 NA "NO"
"Riccia huebeneriana" "InfoSpecies" "Bryophytes" "Riccia huebeneriana Lindenb." "SPECIES" "INN" NA "CR" NA "Riccia" "Ricciaceae" "Marchantiales" "Marchantiopsida" "Marchantiophyta" 0 0 1 0 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "thalloid" "mat" "annual_shuttle" 0 "erect" 0 1 NA "monoicous" "occasional" 3.3 NA 10 62 0 NA 0 0 0 0 0 NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 3 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 NA 0 0 0 8 4 5 2 4 0 5 5 9 4 5 8.25 843.6 0 300 600 NA "NO"
"Riccia huebeneriana subsp. huebeneriana" "InfoSpecies" "Bryophytes" "Riccia huebeneriana subsp. huebeneriana" "SUBSPECIES" NA NA "CR" NA "Riccia" "Ricciaceae" "Marchantiales" "Marchantiopsida" "Marchantiophyta" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "NO"
"Riccia ligula" "InfoSpecies" "Bryophytes" "Riccia ligula Steph." "SPECIES" NA NA "CR (PE)" NA "Riccia" "Ricciaceae" "Marchantiales" "Marchantiopsida" "Marchantiophyta" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "thalloid" "mat" "annual_shuttle" NA "erect" 0 1 NA "monoicous" NA 3.3 NA 16.5 95 0 NA 0 0 0 0 0 NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 1 3 0 0 0 0 0 0 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 0 0 5 3 5 4 NA NA 9 5 8 4 4 13.25 894.5 0 500 1000 NA "NO"
