"Species" "Source" "Group" "GBIF_accepted" "GBIF_rank" "originCH" "originEUR" "Swiss_status" "IUCN_status" "Genus" "Family" "Order" "Class" "Phylum" "GUILDE.1" "GUILDE.2" "GUILDE.3" "GUILDE.4" "GUILDE.5" "GUILDE.6" "GUILDE.7" "GUILDE.8" "GUILDE.9" "GUILDE.10" "GUILDE.11" "GUILDE.12" "GUILDE.13" "GUILDE.14" "GUILDE.15" "GUILDE.16" "GUILDE.17" "GUILDE.18" "GUILDE.19" "GUILDE.20" "GUILDE.21" "GUILDE.22" "GUILDE.23" "GUILDE.24" "GUILDE.25" "GUILDE.26" "Growth" "Life_form" "Life_strategy" "Epiphyte" "Seta_caps" "Peristome" "Rhizoids" "Perm_proto" "Mating_type" "Sporophyte_freq" "Gen_length_y" "Seta_max_len_mm" "Gam_size_mm" "Spore_size_µm" "Veg_propagules" "Vp_max_size_µm" "Vp_gem" "Vp_tub" "Vp_bul" "Vp_lea" "vp_bra" "Vp_freq" "Ter" "Aqu" "Aer" "HABsb_1.1.0" "HABsb_1.1.3" "HABsb_1.2" "HABsb_1.2.1" "HABsb_1.2.1.1" "HABsb_1.2.2" "HABsb_1.2.3" "HABsb_1.2.4" "HABsb_1.3" "HABsb_1.3.2" "HABsb_1.3.3" "HABsb_2" "HABsb_2.0" "HABsb_2.1" "HABsb_2.1.2" "HABsb_2.2" "HABsb_2.2.2" "HABsb_2.2.3" "HABsb_2.2.5" "HABsb_2.3" "HABsb_2.4" "HABsb_2.4.1" "HABsb_2.5" "HABsb_2.5.1" "HABsb_3" "HABsb_3.2" "HABsb_3.2.1" "HABsb_3.2.2" "HABsb_3.3" "HABsb_3.3.1" "HABsb_3.3.2" "HABsb_3.4" "HABsb_3.4.1" "HABsb_3.4.1.2" "HABsb_3.4.1.3" "HABsb_3.4.2" "HABsb_3.4.2.1" "HABsb_4.1" "HABsb_4.1.1" "HABsb_4.1.2" "HABsb_4.2" "HABsb_4.2.1" "HABsb_4.3" "HABsb_4.3.1" "HABsb_4.3.4" "HABsb_4.3.7" "HABsb_4.4" "HABsb_4.4.2" "HABsb_4.5" "HABsb_5" "HABsb_5.2" "HABsb_5.3" "HABsb_5.3.2" "HABsb_5.3.9" "HABsb_5.4" "HABsb_5.4.1" "HABsb_5.4.5" "HABsb_6" "HABsb_6.1" "HABsb_6.2" "HABsb_6.2." "HABsb_6.3" "HABsb_6.3.1" "HABsb_6.3.7" "HABsb_6.3a" "HABsb_6.3b" "HABsb_6.3c" "HABsb_6.5" "HABsb_6.6" "HABsb_6.6.2" "HABsb_6.6.3" "HABsb_7" "HABsb_7.1" "HABsb_7.2" "HABsb_7.2.1" "HABsb_8" "HABsb_8.1" "HABsb_8.1.6" "HABsb_8.2" "HABsb_8.2.1" "HABsb_9.2" "HABsb_9.2.4" "ROCKbet_substr" "WETsb_substr" "DRYsb_substr" "TUFAsb_substr" "CalROCKsb_substr" "CalrWETsb_substr" "CalrDRYsb_substr" "SilROCKsb_substr" "SilrWETsb_substr" "SilrDRYsb_substr" "HUMUSbet_substr" "HUMUSsb_substr" "BARKbet_substr" "BARKsb_substr" "DEADWbet_substr" "DEADWsb_substr" "nWOODYbet_substr" "nWOODYsb_substr" "ANIMALbet_substr" "ANIMALsb_substr" "FORESTbet_substr" "MUDsb_substr" "WATERsb_substr" "SPECIALsb_substr" "EIVbet_Moisture" "EIVsb_Moisture" "EIVbet_pH" "EIVsb_pH" "EIVbet_Nutrients" "EIVbet_Na" "EIVbet_Temp" "EIVsb_Temp" "EIVbet_Light" "EIVsb_Light" "EIVbet_Cont" "AnnuMeanTemp" "AnnuPrecip" "Elevation_low" "Elevation" "Elevation_up" "RangeSize_km2" "MISSING_ALL_TRAITS"
"Pseudoleskeopsis artariae" "InfoSpecies" "Bryophytes" "Pseudoleskeopsis artariae (Thér.) Thér." "SPECIES" NA NA "CR" NA "Pseudoleskeopsis" "Leskeaceae" "Hypnales" "Bryopsida" "Bryophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "pleurocarpous" "mat" "perennial" 0 "erect_to_inclined" 1 1 0 "monoicous" "common" 16.7 17 25 16 0 260 0 0 0 0 0 "occasional" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 2 2 19 0 0 0 1 0 0 1 0 0 0 0 0 0 "closed" 0 0 0 4 2 7 5 4 0 8 5 6 4 4 10.25 756.6 0 150 0 387537.807197842 "NO"
"Pseudoscleropodium purum" "SPEED2ZERO" "Bryophytes" "Pseudoscleropodium purum (Hedw.) M.Fleisch." "SPECIES" "INN" NA "LC" NA "Pseudoscleropodium" "Brachytheciaceae" "Hypnales" "Bryopsida" "Bryophyta" 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "pleurocarpous" "weft" "perennial" 0 "inclined" 1 1 0 "dioicous" "occasional" 16.7 42 150 13.12 0 100 0 0 0 0 0 "common" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 66 427 0 5 3 15 1 1 8 1 29 1 3 1 15 0 0 0 0 "mix" 0 0 0 4 3 5 3 6 0 4 3 6 3 5 8.95 720.3 0 1155 2310 1667323.05502637 "NO"
"Pseudostereodon procerrimus" "InfoSpecies" "Bryophytes" "Pseudostereodon procerrimus (Molendo) M.Fleisch." "SPECIES" NA NA "NT" NA "Pseudostereodon" "Pylaisiaceae" "Hypnales" "Bryopsida" "Bryophyta" 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 "pleurocarpous" "mat" "perennial" 0 "inclined" 1 1 0 "dioicous" "EU_unknown" 16.7 4 140 7.75 0 260 0 0 0 0 0 "rare" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 23 0 6 1 38 1 0 2 1 0 0 0 0 0 0 0 0 0 "open" 0 0 0 6 3 8 5 3 0 2 1 6 4 4 4.55 1484 540 1920 3300 155082.978173357 "NO"
"Pseudotaxiphyllum elegans" "SPEED2ZERO" "Bryophytes" "Pseudotaxiphyllum elegans (Brid.) Z.Iwats." "SPECIES" "INN" NA "LC" NA "Pseudotaxiphyllum" "Plagiotheciaceae" "Hypnales" "Bryopsida" "Bryophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "pleurocarpous" "turf" "colonist" 0 "inclined" 1 1 0 "dioicous" "rare" 6.7 20 30 12 1 1500 0 0 0 0 1 "rare" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 212 0 3 0 8 6 7 25 1 4 1 6 1 4 0 0 0 0 "closed" 0 0 3 5 3 4 1 3 0 4 3 4 2 4 8.75 788.3 0 1190 2380 242152.761417281 "NO"
"Pterigynandrum filiforme" "SPEED2ZERO" "Bryophytes" "Pterigynandrum filiforme Hedw." "SPECIES" "INN" NA "LC" NA "Pterigynandrum" "Pterigynandraceae" "Hypnales" "Bryopsida" "Bryophyta" 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 "pleurocarpous" "mat" "perennial" 1 "erect" 1 1 0 "dioicous" "occasional" 16.7 20 32.5 12 1 100 1 0 0 0 1 "common" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 106 0 0 4 24 5 6 254 0 7 1 444 0 130 0 0 0 0 "closed" 0 0 0 5 3 5 2 4 0 2 3 6 2 6 5.35 709.3 0 1495 2990 378536.181746424 "NO"
"Pterygoneurum lamellatum" "InfoSpecies" "Bryophytes" "Pterygoneurum lamellatum (Lindb.) Jur." "SPECIES" "INN" NA "CR" NA "Pterygoneurum" "Pottiaceae" "Pottiales" "Bryopsida" "Bryophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 "acrocarpous" "turf" "colonist" 0 "erect_to_inclined" 1 1 0 "monoicous" "common" 6.7 8 2 10 0 300 0 0 0 0 0 "common" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 10 0 0 3 31 0 0 5 1 1 0 0 0 4 0 1 0 0 "open" 0 0 1 5 1 8 5 4 0 7 4 8 4 5 9.35 670.8 140 620 1100 387537.807197842 "NO"
"Pterygoneurum ovatum" "SPEED2ZERO" "Bryophytes" "Pterygoneurum ovatum (Hedw.) Dixon" "SPECIES" "INN" NA "NT" NA "Pterygoneurum" "Pottiaceae" "Pottiales" "Bryopsida" "Bryophyta" 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 1 1 1 0 0 0 0 "acrocarpous" "turf" "annual_shuttle" 0 "erect" 1 1 0 "monoicous" "common" 3.3 2.5 2 20 0 260 0 0 0 0 0 "rare" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 43 0 7 0 9 0 0 0 1 0 0 0 0 0 0 0 0 0 "edges" 0 0 0 3 1 7 5 4 0 5 4 9 3 5 8.05 654.4 0 1095 2190 378536.181746424 "NO"
"Pterygoneurum sampaianum" "InfoSpecies" "Bryophytes" "Pterygoneurum sampaianum (Guim.) Guim." "SPECIES" NA NA "CR" NA "Pterygoneurum" "Pottiaceae" "Pottiales" "Bryopsida" "Bryophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 "acrocarpous" "turf" "annual_shuttle" 0 "erect" 0 1 0 "monoicous" "common" 3.3 13 1.4 45 0 260 0 0 0 0 0 "common" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 129 442 0 23 29 282 5 0 64 1 24 0 80 0 22 0 2 0 0 "closed" 0 0 0 3 2 8 4 6 0 8 5 9 0 7 15.65 368.2 0 725 1450 378536.181746424 "NO"
"Pterygoneurum subsessile" "InfoSpecies" "Bryophytes" "Pterygoneurum subsessile (Brid.) Jur." "SPECIES" "INN" NA "VU" NA "Pterygoneurum" "Pottiaceae" "Pottiales" "Bryopsida" "Bryophyta" 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 1 0 0 0 0 "acrocarpous" "turf" "annual_shuttle" 0 "erect" 0 1 0 "monoicous" "common" 3.3 0 5 41.5 0 100 0 0 0 0 0 "common" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 11 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 "open" 0 0 0 3 1 7 4 5 0 7 4 9 5 8 8.45 541.4 0 400 800 1847728.16576333 "NO"
"Ptilidium ciliare" "SPEED2ZERO" "Bryophytes" "Ptilidium ciliare (L.) Hampe" "SPECIES" "INN" NA "LC" NA "Ptilidium" "Ptilidiaceae" "Ptilidiales" "Jungermanniopsida" "Marchantiophyta" 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 1 0 0 0 0 1 0 0 0 0 "foliose" "turf" "longLived_shuttle" 0 "erect" 0 1 0 "dioicous" "rare" 16.7 15 33.75 26.25 0 20 0 0 0 0 0 "occasional" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 8 42 0 0 0 1 0 5 17 1 25 1 8 1 10 0 4 0 0 "mix" 0 0 0 4 3 2 2 2 0 3 2 8 3 6 4.85 717 0 1450 2900 1971969.53006446 "NO"
"Ptilidium ciliare aggr." "InfoSpecies" "Bryophytes" NA "AGGREGATE" NA NA "alle LC" NA "Ptilidium" "Ptilidiaceae" "Ptilidiales" "Jungermanniopsida" "Marchantiophyta" 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "acrocarpous" "turf" "perennial" 0 "erect_to_inclined" 1 1 0 "dioicous" "occasional" 16.7 24 60 40 0 650 0 0 0 0 0 "common" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 7 16 0 2 3 2 3 2 8 1 4 0 1 0 2 0 0 0 0 "open" 0 1 0 7 3 6 2 3 0 1 2 4 2 6 5.15 731.8 10 1230 2500 1351550.99792005 "YES"
"Ptilidium pulcherrimum" "SPEED2ZERO" "Bryophytes" "Ptilidium pulcherrimum (Weber) Vain." "SPECIES" "INN" NA "LC" NA "Ptilidium" "Ptilidiaceae" "Ptilidiales" "Jungermanniopsida" "Marchantiophyta" 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 "foliose" "turf" "shortLived_shuttle" 0 "erect" 0 1 0 "dioicous" "rare" 6.7 7 25 26.25 0 62 0 0 0 0 0 "rare" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 6 0 0 0 0 0 1 4 1 7 1 102 1 100 0 2 0 0 "closed" 0 0 0 5 3 2 2 3 0 3 3 7 2 6 5.45 709.1 800 1400 2000 2403038.57175822 "NO"
"Ptilium crista-castrensis" "InfoSpecies" "Bryophytes" "Ptilium crista-castrensis (Hedw.) De Not." "SPECIES" "INN" NA "LC" NA "Ptilium" "Pylaisiaceae" "Hypnales" "Bryopsida" "Bryophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 "pleurocarpous" "weft" "colonist" 0 "inclined" 1 1 0 "dioicous" "occasional" 6.7 50 102.5 11.5 0 650 0 0 0 0 0 "occasional" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 12 100 0 0 3 9 1 1 4 1 48 1 1 1 18 0 1 0 0 "closed" 0 0 0 6 3 3 2 3 0 3 3 4 2 6 4.65 711.1 0 1100 2200 2403038.57175822 "NO"
"Ptychodium plicatum" "SPEED2ZERO" "Bryophytes" "Lescuraea plicata (Schleich. ex F.Weber & D.Mohr) Lindb." "SPECIES" "INN" NA "LC" NA "Lescuraea" "Pseudoleskeaceae" "Hypnales" "Bryopsida" "Bryophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "pleurocarpous" "mat" "perennial" 0 "erect_to_inclined" 1 1 0 "dioicous" "occasional" 16.7 17 20 16.75 0 22 0 0 0 0 0 "occasional" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 5 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "open" 0 0 0 6 3 6 3 6 0 3 3 4 3 6 2.05 705.2 0 600 1200 226724.576029776 "YES"
"Ptychomitrium incurvum" "InfoSpecies" "Bryophytes" "Ptychomitrium incurvum (Schwägr.) Spruce" "SPECIES" "INN" NA "CR" NA "Ptychomitrium" "Ptychomitriaceae" "Grimmiales" "Bryopsida" "Bryophyta" 0 0 0 0 0 0 1 0 0 0 1 1 1 0 1 1 0 0 0 0 1 0 1 0 0 0 "acrocarpous" "turf" "colonist" 1 "erect_to_inclined" 1 1 0 "monoicous" "common" 6.7 4 2.9 12 1 650 1 0 0 0 0 "common" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 3 0 0 1 0 1 0 0 0 0 0 "mix" 0 0 0 3 2 1 4 3 0 9 4 5 4 2 7.55 1443.1 200 400 600 409886.382089566 "NO"
"Ptychomitrium polyphyllum" "SPEED2ZERO" "Bryophytes" "Ptychomitrium polyphyllum (Dicks.) Bruch & Schimp." "SPECIES" "INN" NA "LC" "LEAST_CONCERN" "Ptychomitrium" "Ptychomitriaceae" "Grimmiales" "Bryopsida" "Bryophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 "acrocarpous" "cushion" "colonist" 0 "erect_to_inclined" 1 1 0 "monoicous" "occasional" 6.7 7 40 12 0 110 0 0 0 0 0 "occasional" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 2 2 2 34 1 1 0 2 0 0 0 0 0 0 "closed" 0 0 0 3 2 2 2 4 0 5 4 7 3 3 10.15 954.4 0 1050 2100 1667323.05502637 "NO"
"Pulvigera lyellii" "InfoSpecies" "Bryophytes" "Pulvigera lyellii (Hook. & Taylor) Plášek, Sawicki & Ochyra" "SPECIES" NA NA "LC" NA "Pulvigera" "Orthotrichaceae" "Orthotrichales" "Bryopsida" "Bryophyta" 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "acrocarpous" "turf" "shortLived_shuttle" 1 "erect" 1 1 0 "dioicous" "rare" 6.7 9 23.75 29.5 1 300 1 0 0 0 0 "rare" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 48 0 0 1 5 0 0 15 0 1 1 604 0 78 0 1 0 0 "mix" 0 0 0 4 3 5 2 6 0 4 3 7 3 4 8.35 749.4 0 900 1800 1971969.53006446 "NO"
"Pylaisia polyantha" "SPEED2ZERO" "Bryophytes" "Pylaisia polyantha (Hedw.) Schimp." "SPECIES" "INN" NA "LC" NA "Pylaisia" "Pylaisiaceae" "Hypnales" "Bryopsida" "Bryophyta" 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 "pleurocarpous" "turf" "perennial" 1 "erect" 1 1 0 "monoicous" "common" 16.7 8 24 13.75 0 650 0 0 0 0 0 "occasional" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 9 0 0 1 11 1 2 8 0 0 1 359 1 48 0 0 0 0 "mix" 0 0 0 5 2 7 2 6 0 3 4 8 2 6 5.65 705.7 0 1200 2400 1971969.53006446 "NO"
"Pyramidula tetragona" "InfoSpecies" "Bryophytes" "Pyramidula tetragona (Brid.) Brid." "SPECIES" NA NA "CR (PE)" NA "Pyramidula" "Funariaceae" "Funariales" "Bryopsida" "Bryophyta" 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 1 0 0 0 0 "acrocarpous" "turf" "annual_shuttle" 0 "inclined" 1 1 0 "monoicous" "common" 3.3 2.5 1.5 58.5 0 260 0 0 0 0 0 "rare" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 1 24 0 4 7 2 0 0 0 1 0 0 0 0 0 0 0 0 0 "mix" 0 0 0 6 2 7 5 4 0 6 4 8 4 4 6.05 652.6 0 250 500 64572.0034322916 "NO"
"Racomitrium aciculare" "SPEED2ZERO" "Bryophytes" "Codriophorus acicularis (Hedw.) P.Beauv." "SPECIES" "INN" NA "LC" NA "Codriophorus" "Grimmiaceae" "Grimmiales" "Bryopsida" "Bryophyta" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "acrocarpous" "turf" "colonist" 0 "immersed" 1 1 0 "dioicous" "occasional" 6.7 9 60 18 0 500 0 0 0 0 0 "common" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 2 1 0 0 1 2 2 41 18 0 3 0 0 0 0 0 0 0 0 "mix" 0 0 0 7 5 2 3 5 0 3 2 0 3 4 7.65 818.4 0 1300 2600 409886.382089566 "NO"
"Racomitrium affine" "SPEED2ZERO" "Bryophytes" "Bucklandiella affinis (Schleich. ex F.Weber & D.Mohr) Bedn.-Ochyra & Ochyra" "SPECIES" "INN" NA "LC" NA "Bucklandiella" "Grimmiaceae" "Grimmiales" "Bryopsida" "Bryophyta" 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 "acrocarpous" "mat" "colonist" 0 "erect" 1 1 0 "dioicous" "occasional" 6.7 4 55 14 0 40 0 0 0 0 0 "rare" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 6 0 0 0 3 0 10 36 0 0 0 0 0 0 0 0 0 0 "mix" 0 0 0 6 3 1 1 3 0 2 2 6 3 0 7.05 899.5 5 1502.5 3000 85506.9142792737 "NO"
"Racomitrium aquaticum" "SPEED2ZERO" "Bryophytes" "Codriophorus aquaticus (Brid. ex Schrad.) Bedn.-Ochyra & Ochyra" "SPECIES" "INN" NA "LC" NA "Codriophorus" "Grimmiaceae" "Grimmiales" "Bryopsida" "Bryophyta" 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "acrocarpous" "turf" "colonist" 0 "immersed" 1 1 0 "dioicous" "occasional" 6.7 10 103.33 17 0 300 0 0 0 0 0 "rare" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 3 5 0 0 0 2 7 37 47 1 5 0 0 0 0 0 0 0 0 "mix" 0 0 0 7 4 1 2 3 0 3 3 6 3 6 8.75 959.2 0 1500 3000 933200.226211342 "NO"
"Racomitrium canescens" "SPEED2ZERO" "Bryophytes" "Niphotrichum canescens (Hedw.) Bedn.-Ochyra & Ochyra" "SPECIES" "INN" NA "LC" NA "Niphotrichum" "Grimmiaceae" "Grimmiales" "Bryopsida" "Bryophyta" 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 "acrocarpous" "turf" "colonist" 0 "erect" 1 1 0 "dioicous" "rare" 6.7 7 70 8.5 0 100 0 0 0 0 0 "common" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 4 46 0 1 1 11 7 1 18 1 4 0 2 0 1 0 0 0 0 "open" 0 1 3 1 2 6 2 2 0 3 1 9 4 6 4.95 709.2 0 1650 3300 1971969.53006446 "NO"
