"Species" "Source" "Group" "GBIF_accepted" "GBIF_rank" "originCH" "originEUR" "Swiss_status" "IUCN_status" "Genus" "Family" "Order" "Class" "Phylum" "GUILDE.1" "GUILDE.2" "GUILDE.3" "GUILDE.4" "GUILDE.5" "GUILDE.6" "GUILDE.7" "GUILDE.8" "GUILDE.9" "GUILDE.10" "GUILDE.11" "GUILDE.12" "GUILDE.13" "GUILDE.14" "GUILDE.15" "GUILDE.16" "GUILDE.17" "GUILDE.18" "GUILDE.19" "GUILDE.20" "GUILDE.21" "GUILDE.22" "GUILDE.23" "GUILDE.24" "GUILDE.25" "GUILDE.26" "Tgroup_angio" "Tgroup_plant" "Life_form1" "Life_form2" "Life_form3" "Woodiness" "Growth" "Height_m" "Root_depth" "Leaf_type" "Leaf_area_m2" "LMA_g.m2" "SLA_m2.kg" "SSD_mg.mm3" "LDMC_g.g" "Nmass_mg.g" "C.N_perct" "Diaspore_mass_mg" "Diaspore_dispersal1" "Diaspore_dispersal2" "Flowering_months" "Pop_config" "Ter" "Aqu" "Aer" "HABfi_1.1" "HABfi_1.2" "HABfi_1.3" "HABfi_1.4" "HABfi_2.1" "HABfi_2.2" "HABfi_2.3" "HABfi_2.4" "HABfi_2.5" "HABfi_2.6" "HABfi_2.7" "HABfi_2.8" "HABfi_2.9" "HABfi_3.1" "HABfi_3.2" "HABfi_3.3" "HABfi_3.4" "HABfi_3.5" "HABfi_4.1" "HABfi_4.2" "HABfi_5.1" "HABfi_5.2" "HABfi_6.1" "HABfi_6.2" "HABfi_6.3" "HABfi_6.4" "HABfi_6.5" "HABfi_6.6" "HABfi_6.7" "HABfi_7.1" "HABfi_7.2" "HABfi_7.3" "HABfi_7.4" "HABfi_7.5" "HABfi_7.6" "HABfi_8.1" "HABfi_8.2" "HABfi_9.1" "HABfi_9.2" "HABfi_9.2.2" "HABfi_9.3" "HABfi_9.4" "HABfi_9.5" "Geo_class" "EIVoa_Moisture" "EIVeu_Moisture" "EIVeu_M_range" "EIVoa_pH" "EIVeu_pH" "EIVeu_pH_range" "EIVoa_Nitrogen" "EIVeu_Nitrogen" "EIVeu_N_range" "EIVoa_Calcareous" "EIVeu_Temp" "EIVeu_T_range" "EIVeu_Light" "EIVeu_L_range" "Elev_class" "Elevation_low" "Elevation" "Elevation_up" "Dispersal_min" "Dispersal_km" "Dispersal_max" "RangeSize_km2" "MISSING_ALL_TRAITS"
"Callitriche cophocarpa" "SPEED2ZERO" "Vascular_plants" "Callitriche cophocarpa Sendtn." "SPECIES" "INN" NA "VU" NA "Callitriche" "Plantaginaceae" "Lamiales" "Magnoliopsida" "Tracheophyta" 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "Hydrophyte" "Therophyte" "None" "non-woody" "Herb_non_gram" 0.05 1 "Broadleaved" 316 26.609 48.34 0.091 0.1072662267525 34.8 13.14159223 2.617 "Hydrochory" "Epichory" "5-9" 4 0 1 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Mixed" 5 8.50766551960941 3.00970559587326 2 6.98599402644603 5.94024742872867 1.4 5.10749598018489 5.50909915443146 2 4.12035660796359 5.72115312713737 7.7750128350132 4.53440399233745 "alt_subalpine" 170.447544296803 385.972440676937 1779.7141816249 0.4 0.95 1.5 4485021.7415191 "NO"
"Callitriche cribrosa" "EEA" "Vascular_plants" "Callitriche cribrosa Schotsman" "SPECIES" NA "No" NA "NEAR_THREATENED" "Callitriche" "Plantaginaceae" "Lamiales" "Magnoliopsida" "Tracheophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "LongLived_Hemicryptophyte" "None" "None" "non-woody" "Herb_non_gram" 0.387 1 "Broadleaved" 34.85 37.665 33.3203157894737 0.282 0.19 24.638 17.45081196 0.002 "Meteorochory" "None" "7-9" 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Silicious" 4 7.01203080804334 3.02407757903745 2 4.7295101443871 6.51976534446374 1.4 3.02907949237919 4.77978130873835 1.8 3.74207846919543 3.93458096988316 6.92540919393209 4.96643935815254 "alt_montane" 420.812253100522 600.101558004845 1468.90754760605 0.001 0.003 0.001 2553967.95111189 "NO"
"Callitriche hamulata" "SPEED2ZERO" "Vascular_plants" "Callitriche hamulata Kütz. ex W.D.J.Koch" "SPECIES" "INN" NA "NT" NA "Callitriche" "Plantaginaceae" "Lamiales" "Magnoliopsida" "Tracheophyta" 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "Hydrophyte" "Therophyte" "None" "non-woody" "Herb_non_gram" 0.1 2 "Broadleaved" 15.49 25.597 77.105 0.218 0.232 31.075 13.1969566233333 0.65 "Hydrochory" "Epichory" "5-9" 4 0 1 0 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Silicious" 4.66666666666667 8.51597457519555 2.84703979384116 1.4 5.15498300587613 5.54972316087929 1.4 4.37679169632563 5.11718870464267 1.33333333333333 3.3480791804325 4.40796616164203 7.17202970995301 4.9194770448681 "alt_montane" 136.775159063304 358.603044401595 1389.51381398376 0.4 0.95 1.5 11555.8781703163 "NO"
"Callitriche hermaphroditica" "EEA" "Vascular_plants" "Callitriche hermaphroditica L." "SPECIES" NA "No" NA "LEAST_CONCERN" "Callitriche" "Plantaginaceae" "Lamiales" "Magnoliopsida" "Tracheophyta" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "Hydrophyte" "ShortLived_Hemicryptophyte" "None" "non-woody" "Herb_non_gram" 0.166 2 "Broadleaved" 8703.22 30.754 110.5 0.154 0.045055 43.5 8.41 0.162 "Hydrochory" "Epichory" "5-8" 5 0 1 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Silicious" 5 9.08492677527685 2.38795804981392 1.4 5.1308362068863 7.01466595952294 2 4.11899383666087 5.13426231689308 1.33333333333333 3.99588233885288 5.07276068492436 6.86945662357968 3.47009332948998 "alt_lowlands" 397.281279275952 484.796164561225 1256.23324627891 0.4 0.95 1.5 7696558.88321715 "NO"
"Callitriche lenisulca" "EEA" "Vascular_plants" "Callitriche lenisulca Clavaud" "SPECIES" NA "No" NA "LEAST_CONCERN" "Callitriche" "Plantaginaceae" "Lamiales" "Magnoliopsida" "Tracheophyta" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "Hydrophyte" "Therophyte" "None" "non-woody" "Herb_non_gram" 0.32 1.5 "Broadleaved" 2094.53 31.713 56.339 0.159 0.159 37.43 12.9366666666667 3.691 "Hydrochory" "None" "6-9" 3 0 1 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 "Mixed" 4.66666666666667 9.3642770950603 2.47358616921388 2 8.40467409505545 2.78249183958083 2 6.23613372106725 2.86396393476328 2 6.12808980551299 2.64354516456554 8.19776558893594 2.76982198897175 "alt_montane" 1.1939792764691 367.795658950219 683.38701491017 0.4 0.95 1.5 75127.5938192853 "NO"
"Callitriche lusitanica" "EEA" "Vascular_plants" "Callitriche lusitanica Schotsman" "SPECIES" NA "No" NA NA "Callitriche" "Plantaginaceae" "Lamiales" "Magnoliopsida" "Tracheophyta" 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "Hydrophyte" "ShortLived_Hemicryptophyte" "None" "non-woody" "Herb_non_gram" 0.32 1 "Broadleaved" 8626.01 22.63 103.0725 0.114 0.142 44.833 8.96333333333333 0.09 "Hydrochory" "None" "6-8" 3 0 1 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Mixed" 5 9.12968968697347 2.14922756375137 2 5.79988036674345 3.73601877969364 2 5.98172949187385 4.080550377723 2 4.69126098352124 2.73850002689585 6.83884532387703 3.1754474430837 "alt_montane" 216.985286856957 276.593011864401 1026.49952939979 0.4 0.95 1.5 7601840.47559235 "NO"
"Callitriche obtusangula" "InfoSpecies" "Vascular_plants" "Callitriche obtusangula Le Gall" "SPECIES" "INN" NA "CR" NA "Callitriche" "Plantaginaceae" "Lamiales" "Magnoliopsida" "Tracheophyta" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "Hydrophyte" "Therophyte" "None" "non-woody" "Herb_non_gram" 0.05 1 "Broadleaved" 26.76 12.536 68.467 0.133 0.145 46.678 14.9733333333333 0.1212 "Hydrochory" "Epichory" "5-9" 4 0 1 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Mixed" 5 8.98102694607909 2.76469820427437 2 6.55988714277594 3.7935074767065 1.4 7.02392665241866 3.83948750504498 2 5.0220538476569 3.96376109098462 8.07512790811514 3.59885229822577 "alt_lowlands" 23.4805452960718 303.481795152673 509.246681788585 0.4 0.95 1.5 19309581.4201649 "NO"
"Callitriche palustris" "SPEED2ZERO" "Vascular_plants" "Callitriche palustris L." "SPECIES" "INN" NA "LC" "LEAST_CONCERN" "Callitriche" "Plantaginaceae" "Lamiales" "Magnoliopsida" "Tracheophyta" 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "Hydrophyte" "None" "None" "non-woody" "Herb_non_gram" 0.049 1 "Broadleaved" 34.97 13.047 107.125 0.07 0.113955 41.656 10.9633333333333 0.115 "Hydrochory" "Epichory" "5-9" 4 0 1 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Mixed" 4.66666666666667 8.63042950251623 2.8845085722348 2 4.91773275601333 5.60343698643382 2 5.06790772680792 5.37046029479697 2 3.5343861900718 5.11464743516705 6.56696071170141 4.79533757537172 "alt_alpine" 321.378227821132 418.307149162873 2194.10998544872 0.4 0.95 1.5 9575121.67491141 "NO"
"Callitriche platycarpa" "SPEED2ZERO" "Vascular_plants" "Callitriche platycarpa Kütz." "SPECIES" "INN" NA "VU" "LEAST_CONCERN" "Callitriche" "Plantaginaceae" "Lamiales" "Magnoliopsida" "Tracheophyta" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "Hydrophyte" "Therophyte" "None" "non-woody" "Herb_non_gram" 0.05 1 "Broadleaved" 33.01 12.913 68.467 0.156 0.114 28.063 13.32 0.1501451 "Hydrochory" "Epichory" "5-9" 4 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Silicious" 5 8.71570011905307 2.97159790577933 1.4 6.35579616675889 5.59175621999231 2.6 7.16399171058672 3.47360050380373 1.33333333333333 4.47154323092633 3.85557828036876 6.73740041773486 5.04529437235217 "alt_montane" 165.762978345319 210.462801917579 871.674685446601 0.4 0.95 1.5 1414668.59990345 "NO"
"Callitriche pulchra" "EEA" "Vascular_plants" "Callitriche pulchra Schotsman" "SPECIES" NA "No" NA "CRITICALLY_ENDANGERED" "Callitriche" "Plantaginaceae" "Lamiales" "Magnoliopsida" "Tracheophyta" 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "LongLived_Hemicryptophyte" "ShortLived_Hemicryptophyte" "None" "non-woody" "Herb_non_gram" 0.866 2 "Broadleaved" 5112.75 67.853 25.06 0.201 0.08 34.9 13.01702059 31.858 "Meteorochory" "None" "6-9" 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 "Mixed" 3.66666666666667 7.76922390308274 4.10469048344102 2 7.02005561230052 2.71355102753938 2 7.08581459972898 2.29307571871088 2 8.49672931605781 2.07336917514826 6.29766847246644 2.31535217814343 "alt_lowlands" 255.677096097317 431.816425985186 757.690648446648 1e-04 0.0085 0.15 20415.9138420837 "NO"
"Callitriche regis-jubae" "EEA" "Vascular_plants" "Callitriche regis-jubae Schotsman" "SPECIES" NA "No" NA "DATA_DEFICIENT" "Callitriche" "Plantaginaceae" "Lamiales" "Magnoliopsida" "Tracheophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "LongLived_Hemicryptophyte" "None" "None" "non-woody" "Herb_non_gram" 0.472 2.5 "Broadleaved" 700 26.932 39.2190909090909 0.18 0.0001574882251789 37.134 10.7033333333333 0.706766666666666 "Meteorochory" "None" "4-6" 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 "Calcareous" 3.66666666666667 5.61810666597666 3.48805633187667 2.6 7.90101019044411 4.07196217885724 2.6 6.28984249062148 4.5306061000625 2.66666666666667 5.04916844067472 3.09803727020587 5.51006360515374 3.08607941551285 "alt_lowlands" 331.592041434542 442.474242347196 1166.79104542502 0.001 0.003 0.005 102621.318894502 "NO"
"Callitriche stagnalis" "SPEED2ZERO" "Vascular_plants" "Callitriche stagnalis Scop." "SPECIES" "INN" NA "NT" "LEAST_CONCERN" "Callitriche" "Plantaginaceae" "Lamiales" "Magnoliopsida" "Tracheophyta" 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "Hydrophyte" "Therophyte" "None" "non-woody" "Herb_non_gram" 0.055 1 "Broadleaved" 13.68 24.471 65.9190909090909 0.142 0.088 43.678 12.2311111111111 0.072 "Hydrochory" "Epichory" "5-9" 4 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Silicious" 5 8.39427723277927 2.90720730860485 1.4 5.19301153591299 5.18746729687876 2.6 4.76169764341505 5.36529015103862 1.33333333333333 4.43598927061401 4.34640805792241 5.7868555150698 4.77363836002107 "alt_lowlands" 111.230475884327 307.426589359677 580.430291097688 0.4 0.95 1.5 4885922.3623603 "NO"
"Callitriche transvolgensis" "EEA" "Vascular_plants" "Callitriche transvolgensis Tzvelev" "SPECIES" NA "Yes" NA "ENDANGERED" "Callitriche" "Plantaginaceae" "Lamiales" "Magnoliopsida" "Tracheophyta" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "Pleustophyte" "None" "None" "non-woody" "Herb_non_gram" 0.555 1 "Broadleaved" 3368.74 19.882 41.2054545454545 0.175 0.1 31.009 7.91666666666667 4.4 "Hydrochory" "None" "7-10" 4 0 1 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 "Silicious" 5 9.045007613258 2.47358616921388 2 6.83053697949273 3.26025710570399 2.6 7.99232172838594 4.24518031666319 1.75 5.14599220122823 2.13672179278086 7.17748045091636 3.66695152432551 "alt_montane" 255.677096097317 456.040067195735 1057.86852061895 0.5 2.75 5 17436.4921892196 "NO"
"Callitriche truncata" "EEA" "Vascular_plants" "Callitriche truncata Guss." "SPECIES" NA "No" NA "LEAST_CONCERN" "Callitriche" "Plantaginaceae" "Lamiales" "Magnoliopsida" "Tracheophyta" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "Hydrophyte" "None" "None" "non-woody" "Herb_non_gram" 0.1 1 "Broadleaved" 301.25 24.01 46.244 0.074 0.08776897515525 33.247 11.4766666666667 0.13 "Hydrochory" "None" "5-9" 3 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 "Mixed" 4.66666666666667 8.85149347421779 3.73711191505174 1.4 5.7102654822172 4.29728391623804 2.6 6.00344953741528 4.92355498423799 1.8 5.82660755268908 3.66317254855095 8.26372430273308 4.60018644283916 "alt_montane" 115.79963139393 403.574905073112 853.672792633214 0.4 0.95 1.5 1493112.69690727 "NO"
"Calluna vulgaris" "SPEED2ZERO" "Vascular_plants" "Calluna vulgaris (L.) Hull" "SPECIES" "INN" NA "LC" NA "Calluna" "Ericaceae" "Ericales" "Magnoliopsida" "Tracheophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "Nanophanerophyte" "Woody_Chamaephyte" "None" "Woody" "Shrub" 0.447 1.5 "Scale_shaped" 1.4 84.376 14.3267909993818 0.472 0.156614343771444 13.16 32.21711973 0.027 "Meteorochory" "Endochory" "7-9" 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 1 1 0 0 0 0 "Silicious" 3 4.55778835027808 5.48255132141247 1 1.37146277340588 4.25265139537187 1 1.2814625023664 3.82227265287536 1.8 3.57204485069219 5.27033098299616 7.25380276318797 5.69521293946546 "alt_alpine" 266.610981965465 864.632894397168 2080.97926768402 0.01 0.255 0.5 12310920.3176023 "NO"
"Caltha palustris" "SPEED2ZERO" "Vascular_plants" "Caltha palustris L." "SPECIES" "INN" NA "LC" "LEAST_CONCERN" "Caltha" "Ranunculaceae" "Ranunculales" "Magnoliopsida" "Tracheophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Magnoliid" "Angiosperm" "LongLived_Hemicryptophyte" "None" "None" "non-woody" "Herb_non_gram" 0.248 1.5 "Broadleaved" 6216.07 36.243 27.3928571428571 0.163 0.128 34.581 15.4933333333333 1.012 "Hydrochory" "None" "3-6" 2 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Mixed" 4.5 7.26758577057395 3.19636973178615 2 5.37977184679144 7.02346755428297 2 5.26574001238738 6.84308500600494 2 3.39981199582277 4.86403754175795 6.35063718631984 6.76488178013293 "alt_subalpine" 412.727103759987 721.510009765625 1913.87220850789 0.001 0.003 0.005 7896799.84894012 "NO"
"Calypso bulbosa" "EEA" "Vascular_plants" "Calypso bulbosa (L.) Oakes" "SPECIES" NA "No" NA NA "Calypso" "Orchidaceae" "Asparagales" "Liliopsida" "Tracheophyta" 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Monocotyledon" "Angiosperm" "Geophyte" "ShortLived_Hemicryptophyte" "None" "non-woody" "Herb_non_gram" 0.79 3 "Broadleaved" 28156 59.983 13.4 0.185 0.115617165232111 25.06 24.68 0.001 "Meteorochory" "None" "7-8" 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 "Silicious" 3 5.81717170364511 5.63593659743139 1.4 5.22166079635557 9.78354339018699 1.4 1.80829030548665 4.8540529748754 1.8 2.68836170751923 3.79719448333208 2.28508355244634 8.35122666556544 "alt_subalpine" 594.434694390434 1365.85146230899 2197.24196854438 0.001 0.0085 0.005 6832758.31933052 "NO"
"Calystegia pulchra" "InfoSpecies" "Vascular_plants" "Calystegia ×pulchra Brumm. & Heywood" "SPECIES" "NEO" NA NA NA "Calystegia" "Convolvulaceae" "Solanales" "Magnoliopsida" "Tracheophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "Geophyte" "None" "Liane" "non-woody" "Climber" 3 3 "Broadleaved" 10667 42.212 50.5816666666667 0.201 0.2 33.618 14.3533333333333 40.82 "Autochory" "None" "6-9" 4 1 0 0 0 0 0 0 0 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 "Mixed" 3.66666666666667 4.73619094384456 3.19751109390396 2 6.37571176458538 4.76117541761962 2.6 7.68981042071934 3.91752707573168 2 4.49972983416892 3.09130096036263 6.31628541512403 4.30392229072254 "alt_lowlands" 235.134277613426 402.285007752853 858.156646109734 0.001 0.003 0.005 2553967.95111189 "NO"
"Calystegia sepium" "SPEED2ZERO" "Vascular_plants" "Calystegia sepium (L.) R.Br." "SPECIES" "INN" NA "LC" "LEAST_CONCERN" "Calystegia" "Convolvulaceae" "Solanales" "Magnoliopsida" "Tracheophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "Geophyte" "None" "Liane" "non-woody" "Climber" 1.416 2.5 "Broadleaved" 3285.04 29.623 37.052 0.15 0.184 31.56 11.212796238 29.244 "Autochory" "None" "6-9" 4 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 "Calcareous" 4 5.89163756795218 3.58313679778362 2.6 7.1384256073147 3.30782686611357 2.6 8.46771116290769 5.00744217707681 2.2 4.59206664506777 3.43061822207466 6.87810163530243 6.53438433540186 "alt_montane" 91.3672657732547 398.323905050513 837.674038091247 0.001 0.003 0.005 1908820.96585038 "NO"
"Calystegia silvatica" "SPEED2ZERO" "Vascular_plants" "Calystegia silvatica (Kit.) Griseb." "SPECIES" "NEO" NA NA NA "Calystegia" "Convolvulaceae" "Solanales" "Magnoliopsida" "Tracheophyta" 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "Geophyte" "None" "Liane" "non-woody" "Climber" 1.952 3 "Broadleaved" 3092 43.309 42.574 0.211 0.22 27.71 17.07 37.024 "Autochory" "None" "6-9" 4 1 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 "Mixed" 4 5.20422355528775 2.9662791263001 2 7.60127106732838 4.14720091183837 2.6 7.50731435092716 3.84615193586437 2 6.49574412146356 4.67701417985801 6.22894926074108 6.09336704634506 "alt_lowlands" 114.082874875428 302.763028676109 765.330736835017 0.001 0.003 0.005 333410.49489551 "NO"
"Camelina alyssum" "InfoSpecies" "Vascular_plants" "Camelina alyssum (Mill.) Thell." "SPECIES" NA NA "RE" NA "Camelina" "Brassicaceae" "Brassicales" "Magnoliopsida" "Tracheophyta" 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "Therophyte" "None" "None" "non-woody" "Herb_non_gram" 0.272 1 "Broadleaved" 1391.35 26.931 40.3 0.18 0.159652020833333 39.196 13.4133333333333 1.785 "Anemochory" "None" "5-7" 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Silicious" 3 4.31062407387907 2.97141715664017 2 5.4141861014509 4.05752970571451 2 4.32940860681934 5.01507202598182 1.33333333333333 4.10568459094778 3.93442989887465 6.9642990582986 4.5637087618614 "alt_lowlands" 0.0602494201608265 230.510103018665 745.528489300041 0.001 0.003 0.005 124.569990683928 "NO"
"Camelina microcarpa" "SPEED2ZERO" "Vascular_plants" "Camelina microcarpa Andrz. ex DC." "SPECIES" "INN" NA "VU" NA "Camelina" "Brassicaceae" "Brassicales" "Magnoliopsida" "Tracheophyta" 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "Therophyte" "None" "None" "non-woody" "Herb_non_gram" 0.37 2 "Broadleaved" 442.25 50.025 19.99 0.169 0.14 51.73 13.6547554666667 0.303 "Anemochory" "None" "5-6" 1 1 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Mixed" 1.33333333333333 3.43464601562076 3.52573291542725 2 6.85498699973201 4.7322108129273 2 4.79796820502469 5.25117012045078 2 4.88717423124866 4.38493306037756 7.40990260329066 4.06453060248605 "alt_montane" 249.209531394551 626.093720299596 1532.32461652782 0.001 0.003 0.005 51676.418463883 "NO"
"Camelina rumelica" "EEA" "Vascular_plants" "Camelina rumelica Velen." "SPECIES" NA "No" NA NA "Camelina" "Brassicaceae" "Brassicales" "Magnoliopsida" "Tracheophyta" 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "Therophyte" "None" "None" "non-woody" "Herb_non_gram" 0.3875 2.5 "Broadleaved" 66 59.841 14.2435714285714 0.164 0.116357428571429 21.55 23.5751596466667 0.4 "Anemochory" "None" "4-6" 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Mixed" 2 3.3708036691507 3.30035791981598 2 6.71711112085874 4.49457477563459 2 4.63061604741255 5.7451137740892 2 4.92961744300308 3.0323856962101 7.54812364427413 3.62356781111057 "alt_montane" 170.457573883628 401.34847623538 1279.12607076943 0.001 0.003 0.005 34017.5290109905 "NO"
