"Species" "Source" "Group" "GBIF_accepted" "GBIF_rank" "originCH" "originEUR" "Swiss_status" "IUCN_status" "Genus" "Family" "Order" "Class" "Phylum" "GUILDE.1" "GUILDE.2" "GUILDE.3" "GUILDE.4" "GUILDE.5" "GUILDE.6" "GUILDE.7" "GUILDE.8" "GUILDE.9" "GUILDE.10" "GUILDE.11" "GUILDE.12" "GUILDE.13" "GUILDE.14" "GUILDE.15" "GUILDE.16" "GUILDE.17" "GUILDE.18" "GUILDE.19" "GUILDE.20" "GUILDE.21" "GUILDE.22" "GUILDE.23" "GUILDE.24" "GUILDE.25" "GUILDE.26" "BodyLength_max" "BEl" "VEp" "REs" "OGp" "RMl" "BLs" "PFv" "PFs" "CPt" "Litter_size" "CAT_Litter_size" "Age_at_maturity_y" "CAT_Age_at_maturity_y" "Longevity_max_y" "CAT_Longevity_max_y" "Diet" "Diet_Inv" "Diet_Vert" "Diet_Eggs" "Diet_Scav" "Diet_Phyto" "Diet_Plant" "Diet_Parasit" "Diet_Other" "Fos" "Ter" "Aqu" "Arb" "Aer" "Habitat" "Feeding_habitat" "Reprod_habitat" "Spawning_habitat" "Flow_habitat" "Salt_habitat" "MinTemp" "MaxTemp" "Migration_type" "Migration_dist" "RangeSize_km2" "MISSING_ALL_TRAITS"
"Salmo fibreni" "EEA" "Fishes" "Salmo fibreni Zerunian & Gandolfi, 1990" "SPECIES" NA "Yes" NA "VULNERABLE" "Salmo" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 151 3.237968506 0.697458407 0.354168311 0.499978447 0.643303414 0.591339684 0.465027927 0.18521319 2.500125 109314 "fe1" 3 "ma1" 15 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "ben" "spel" "limno" "limno" "frb" -7.4 32 "pot" "short" 828.530960614188 "NO"
"Salmo labrax" "InfoSpecies" "Fishes" "Salmo labrax Pallas, 1814" "SPECIES" NA NA "CR" "LEAST_CONCERN" "Salmo" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1100 4.021182007 0.457372797 0.337829627 0.460144215 0.835189911 0.469688802 0.141190124 0.154848722 2.338002966 109314 "fe3" 4 "ma4" 20 "ls3" "Omnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "demersal" "wc" "lith" "rheo" "rheo" "fbm" -7.4 32 "dia" "short" 2120206.60415968 "NO"
"Salmo letnica" "EEA" "Fishes" "Salmo letnica (Karaman, 1924)" "SPECIES" NA "Yes" NA "DATA_DEFICIENT" "Salmo" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 760 3.557150877 0.417728215 0.289942091 0.344778262 0.606903383 0.354197254 0.206262415 0.156560123 3.133358683 14000 "fe2" 8 "ma5" 7 "ls3" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "pelagic" "wc" "phylith" "rheo" "limno" "fre" -7.4 32 "pot" "short" 348.39331223541 "NO"
"Salmo lumi" "EEA" "Fishes" "Salmo lumi Poljakov, Filipi, Basho & Hysenaj, 1958" "SPECIES" NA "Yes" NA "DATA_DEFICIENT" "Salmo" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 250 4.192784043 0.627994576 0.445922922 0.6943181 0.779199412 0.525988454 0.314898013 0.16815047 2.332147296 250 "fe1" 4 "ma1" 5 "ls1" "Omnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "demersal" "wc" "lithpel" "limno" "limno" "fre" -7.4 32 "pot" "short" 348.39331223541 "NO"
"Salmo macedonicus" "EEA" "Fishes" "Salmo macedonicus (Karaman, 1924)" "SPECIES" NA "Yes" NA "DATA_DEFICIENT" "Salmo" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 700 4.321642857 0.455421383 0.386758926 0.475862214 0.71488448 0.456523899 0.232171429 0.139725582 3.023632403 11500 "fe2" 4 "ma2" 6 "ls2" "Carnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "bentic" "wc" "phylith" "rheo" "limno" "fre" -7.4 32 "pot" "medium" 14586.8712908941 "NO"
"Salmo marmoratus" "InfoSpecies" "Fishes" "Salmo marmoratus Cuvier, 1829" "SPECIES" "INN" NA "CR" "LEAST_CONCERN" "Salmo" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1200 4.786474032 0.525046706 0.240075998 0.464300245 0.929237552 0.572499689 0.159911986 0.122282764 2.05981087 6000 "fe2" 6 "ma2" 6 "ls2" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "wc" "phylith" "rheo" "rheo" "fre" -7.4 32 "dia" "short" 144380.899480139 "NO"
"Salmo nigripinnis" "EEA" "Fishes" "Salmo nigripinnis Günther, 1866" "SPECIES" NA "Yes" NA "VULNERABLE" "Salmo" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 210 4.854359173 0.555087153 0.4223579 0.378857926 0.481805498 0.533011732 0.267979167 0.187550592 2.679815585 5495 "fe1" 5 "ma3" 5 "ls1" "Omnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "bentic" "wc" "phylith" "limno" "limno" "fre" -7.7 28.6 "nom" "short" 23.2691364460591 "NO"
"Salmo obtusirostris" "EEA" "Fishes" "Salmo obtusirostris (Heckel, 1851)" "SPECIES" NA "Yes" NA "ENDANGERED" "Salmo" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 700 3.927191593 0.52058698 0.206323007 0.350850167 0.562468258 0.455698034 0.240990258 0.139196797 2.562468203 250 "fe3" 6 "ma5" 5 "ls2" "Carnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "demersal" "wc" "lith" "rheo" "eury" "fre" -9.3 28.6 "pot" "short" 35969.7978851628 "NO"
"Salmo ohridanus" "EEA" "Fishes" "Salmo ohridanus Steindachner, 1892" "SPECIES" NA "Yes" NA "VULNERABLE" "Salmo" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 340 3.973713537 0.475443388 0.388560033 0.380494556 0.464910892 0.460191558 0.284431334 0.15906454 2.223285418 304830 "fe2" 8 "ma5" 16 "ls3" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "wc" "phylith" "rheo" "rheo" "fre" -7.7 32 "pot" "short" 348.39331223541 "NO"
"Salmo pelagonicus" "EEA" "Fishes" "Salmo pelagonicus Karaman, 1938" "SPECIES" NA "Yes" NA "VULNERABLE" "Salmo" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 250 6.240786918 0.730257426 0.318734538 0.54224371 0.5407018 0.727348784 0.596545528 0.18521319 2.804878049 6e+05 "fe1" 4 "ma3" 30 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "ben" "spel" "eury" "eury" "frb" -7.7 32 "nom" "short" 12376.4039806024 "NO"
"Salmo peristericus" "EEA" "Fishes" "Salmo peristericus Karaman, 1938" "SPECIES" NA "Yes" NA "ENDANGERED" "Salmo" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 210 4.460251354 0.507155518 0.333641377 0.436473059 0.933702489 0.503628174 0.258241954 0.150993116 3.084458333 5495 "fe1" 4 "ma3" 8 "ls3" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "wc" "lithpel" "rheo" "eury" "fre" -9.3 32 "pot" "short" 1076.90772708662 "NO"
"Salmo rhodanensis" "SPEED2ZERO" "Fishes" "Salmo rhodanensis Fowler, 1974" "SPECIES" "INN" NA "EN" "DATA_DEFICIENT" "Salmo" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 400 3.920199818 0.434843096 0.271921287 0.307718934 0.506832422 0.40131362 0.382064176 0.141035041 2.737377378 250 "fe1" 8 "ma5" 5 "ls2" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "pelagic" "ben" "lith" "rheo" "limno" "fre" -7.4 28.6 "pot" "short" 100736.526530664 "NO"
"Salmo salar" "SPEED2ZERO" "Fishes" "Salmo salar Linnaeus, 1758" "SPECIES" "INN" NA "RE" "LEAST_CONCERN" "Salmo" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 750 3.956530893 0.467510023 0.20859375 0.424334804 0.81703125 0.421093263 0.244620095 0.124212585 3.076443168 20000 "fe2" 4 "ma2" 9 "ls2" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "wc" "lith" "rheo" "rheo" "fbm" -7.7 32 "dia" "long" 16506817.0191384 "NO"
"Salmo schiefermuelleri" "EEA" "Fishes" "Salmo schiefermuelleri Bloch, 1784" "SPECIES" NA "Yes" NA "DATA_DEFICIENT" "Salmo" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 860 4.200806433 0.379653979 0.302714286 0.243813835 0.580383492 0.422883484 0.274089187 0.141413996 0 1362000 "fe3" 4 "ma5" 20 "ls3" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "pelagic" "ben" "lithpel" "rheo" "eury" "fre" -7.7 28.6 "nom" "short" 440.404016625373 "NO"
"Salmo stomachicus" "EEA" "Fishes" "Salmo stomachicus Günther, 1866" "SPECIES" NA "Yes" NA "VULNERABLE" "Salmo" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 80 3.481135273 0.46002989 0.308076923 0.478585914 0.395850984 0.450087512 0.268507726 0.164491455 2.375334796 27000 "fe2" 4 "ma5" 8 "ls2" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "wc" "phylith" "limno" "limno" "fre" -7.4 28.6 "pot" "short" 23.2691364460591 "NO"
"Salmo taleri" "EEA" "Fishes" "Salmo taleri (Karaman, 1933)" "SPECIES" NA "Yes" NA "DATA_DEFICIENT" "Salmo" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 750 3.835017855 0.460064888 0.264733496 0.345336634 0.84366518 0.381770851 0.145736364 0.160761599 2.280604817 11500 "fe2" 4 "ma5" 8 "ls3" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "wc" "lithpel" "rheo" "rheo" "fre" -7.7 32 "dia" "short" 2185.08440448572 "NO"
"Salmo trutta" "SPEED2ZERO" "Fishes" "Salmo trutta Linnaeus, 1758" "SPECIES" "INN" NA "NT" "LEAST_CONCERN" "Salmo" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1400 4.174222302 0.605609036 0.304057662 0.520692859 0.874308435 0.463962026 0.25498346 0.141035041 2.274147539 6811 "fe3" 6 "ma5" 15 "ls3" "Carnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "demersal" "wc" "lith" "eury" "eury" "fbm" -7.4 32 "dia" "short" 6311970.7757243 "NO"
"Salmo trutta subsp. fario" "InfoSpecies" "Fishes" "Salmo trutta Linnaeus, 1758" "SUBSPECIES" NA NA "NT" "LEAST_CONCERN" "Salmo" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1500 3.502397298 0.640026718 0.20859375 0.518242705 0.874308435 0.488060438 0.270287222 0.158360041 2.737754098 15905 "fe1" 4 "ma4" 8 "ls2" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "wc" "lith" "rheo" "rheo" "fbm" -7.7 28.6 "nom" "short" 3478119.69901854 "NO"
"Salmo trutta subsp. fluviatilis" "InfoSpecies" "Fishes" NA "SUBSPECIES" NA NA "EN" NA "Salmo" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 480 4.439681644 0.663162553 0.379706897 0.821319737 0.683810345 0.625750807 0.467701429 0.168967993 2.281579999 1362000 "fe1" 5 "ma1" 15 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "wc" "phylith" "rheo" "eury" "fbm" -7.7 28.6 "dia" "short" 627072.093379888 "YES"
"Salmo trutta subsp. lacustris" "InfoSpecies" "Fishes" "Salmo trutta Linnaeus, 1758" "SUBSPECIES" NA NA "EN" "LEAST_CONCERN" "Salmo" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 850 4.215011163 0.558175358 0.333641377 0.424334804 0.938973274 0.470138488 0.303137527 0.148893276 3.032322794 27000 "fe1" 6 "ma5" 9 "ls1" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "wc" "lith" "rheo" "eury" "fre" -7.4 28.6 "pot" "long" 51699.4562680754 "NO"
"Salmo trutta subsp. lake" "InfoSpecies" "Fishes" NA "SUBSPECIES" "INN" NA "EN" NA "Salmo" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 400 6.833306568 0.694394581 0.333641377 0.477300191 0.835189911 0.641716132 0.514500792 0.189219641 2.500125 1362000 "fe1" 8 "ma3" 30 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "ben" "spel" "limno" "eury" "fre" -7.4 28.6 "pot" "short" 83.4699079233018 "NO"
"Salmo trutta subsp. marinus" "InfoSpecies" "Fishes" NA "SUBSPECIES" NA NA "RE" NA "Salmo" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1500 3.896519012 0.520366586 0.341575092 0.467698415 0.747663551 0.388291764 0.232171429 0.161464833 6.947578947 6000 "fe3" 4 "ma5" 20 "ls2" "Omnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "bentic" "wc" "lith" "rheo" "limno" "fre" -9.3 32 "pot" "short" 36728.0543319357 "YES"
"Salmo trutta subsp. resident" "InfoSpecies" "Fishes" NA "SUBSPECIES" "INN" NA "RE" NA "Salmo" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 500 4.452691312 0.610478062 0.508685189 0.393222622 0.649809399 0.482379278 0.2322337 0.155970227 2.584557508 14000 "fe1" 5 "ma3" 16 "ls2" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "ben" "phylith" "eury" "limno" "fre" -7.7 32 "pot" "short" 318.662821025835 "YES"
"Salvelinus alpinus" "EEA" "Fishes" "Salvelinus alpinus (Linnaeus, 1758)" "SPECIES" NA "No" NA "LEAST_CONCERN" "Salvelinus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 310 4.256032317 0.640026718 0.271921287 0.54224371 0.747663551 0.477158943 0.324259677 0.168286183 2.865442308 6000 "fe1" 4 "ma4" 6 "ls3" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "wc" "lith" "rheo" "limno" "fbm" -7.4 32 "dia" "short" 7877555.98799283 "NO"
"Salvelinus colii" "EEA" "Fishes" "Salvelinus colii (Günther, 1863)" "SPECIES" NA "Yes" NA "NEAR_THREATENED" "Salvelinus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 300 4.321642857 0.572333247 0.333333333 0.407606517 0.675815476 0.470138488 0.270287222 0.161473163 2.702109505 5495 "fe1" 4 "ma5" 5 "ls3" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "wc" "phylith" "rheo" "rheo" "fre" -7.7 32 "pot" "short" 2634.15069549298 "NO"
"Salvelinus evasus" "EEA" "Fishes" "Salvelinus evasus Freyhof & Kottelat, 2005" "SPECIES" NA "Yes" NA "VULNERABLE" "Salvelinus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 220 4.497730986 0.57179471 0.508685189 0.477300191 0.744037169 0.544991593 0.464029012 0.193556524 3.023632403 27000 "fe1" 8 "ma3" 5.5 "ls1" "Carnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "bentic" "wc" "lith" "rheo" "limno" "fre" -9.3 28.6 "pot" "short" 45.3893237089387 "NO"
"Salvelinus fimbriatus" "EEA" "Fishes" "Salvelinus fimbriatus Regan, 1908" "SPECIES" NA "Yes" NA "VULNERABLE" "Salvelinus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 270 3.560275042 0.546272708 0.433651344 0.456980102 0.543676056 0.433890215 0.250272659 0.153977675 3.331612086 27000 "fe1" 8 "ma5" 6 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "pelagic" "ben" "phylith" "rheo" "eury" "fre" -7.7 32 "pot" "short" 1225.28194375617 "NO"
"Salvelinus fontinalis" "SPEED2ZERO" "Fishes" "Salvelinus fontinalis (Mitchill, 1814)" "SPECIES" "NEO" NA NA NA "Salvelinus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 860 3.471882099 0.6354576 0.320154569 0.56764812 0.937220636 0.438863261 0.277230417 0.153272033 2.280604817 6811 "fe1" 4 "ma2" 15 "ls3" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "wc" "lith" "rheo" "rheo" "fbm" -7.4 28.6 "dia" "short" 4503559 "NO"
"Salvelinus gracillimus" "EEA" "Fishes" "Salvelinus gracillimus Regan, 1909" "SPECIES" NA "Yes" NA "VULNERABLE" "Salvelinus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 520 4.321900561 0.507155518 0.268802753 0.463900064 0.929237552 0.438863261 0.149628107 0.133631522 2.87424119 109314 "fe3" 8 "ma2" 30 "ls3" "Carnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "bentic" "wc" "lithpel" "rheo" "limno" "fre" -7.4 32 "pot" "short" 1677.76820658435 "NO"
"Salvelinus grayi" "EEA" "Fishes" "Salvelinus grayi (Günther, 1862)" "SPECIES" NA "Yes" NA "CRITICALLY_ENDANGERED" "Salvelinus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 80 6.240786918 0.600261003 0.523211568 0.456520263 0.61362963 0.518909773 0.324259677 0.145628135 2.442879162 1362000 "fe1" 4 "ma3" 20 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "ben" "lith" "limno" "limno" "fbm" -7.7 32 "dia" "medium" 23.2691364460591 "NO"
"Salvelinus inframundus" "EEA" "Fishes" "Salvelinus inframundus Regan, 1909" "SPECIES" NA "Yes" NA "DATA_DEFICIENT" "Salvelinus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 750 4.452691312 0.430544475 0.367113074 0.228995964 0.606903383 0.385605474 0.36893787 0.131953536 2.848021817 6811 "fe2" 4 "ma5" 16 "ls2" "Omnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "pelagic" "ben" "lith" "rheo" "rheo" "fre" -7.4 28.6 "pot" "long" 12568.2563859305 "NO"
"Salvelinus killinensis" "EEA" "Fishes" "Salvelinus killinensis (Günther, 1866)" "SPECIES" NA "Yes" NA "VULNERABLE" "Salvelinus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 450 3.956530893 0.558175358 0.461633301 0.364875147 0.650261995 0.356574909 0.309583333 0.161840208 2.332147296 5495 "fe2" 4 "ma3" 5.5 "ls1" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "wc" "phylith" "eury" "limno" "fre" -7.7 32 "pot" "short" 2397.74180699846 "NO"
"Salvelinus lepechini" "EEA" "Fishes" "Salvelinus lepechini (Gmelin, 1789)" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Salvelinus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1050 3.204967111 0.62623673 0.329981551 0.543544895 0.929237552 0.388901595 0.2766026 0.19777752 2.602694192 109314 "fe3" 6 "ma4" 15 "ls2" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "wc" "lithpel" "eury" "eury" "fre" -7.4 28.6 "pot" "short" 454146.641996384 "NO"
"Salvelinus lonsdalii" "EEA" "Fishes" "Salvelinus lonsdalii Regan, 1909" "SPECIES" NA "Yes" NA "CRITICALLY_ENDANGERED" "Salvelinus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1500 4.76012593 0.467510023 0.240075998 0.379343846 0.937220636 0.385605474 0.193038024 0.158360041 2.332147296 20000 "fe3" 4 "ma5" 20 "ls3" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "pelagic" "wc" "lith" "rheo" "limno" "fre" -7.7 28.6 "pot" "medium" 2342.90087260319 "NO"
"Salvelinus mallochi" "EEA" "Fishes" "Salvelinus mallochi Regan, 1909" "SPECIES" NA "Yes" NA "VULNERABLE" "Salvelinus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1050 4.228184711 0.510098096 0.280278547 0.415040091 0.689655172 0.442709091 0.220805112 0.148031667 2.729113841 250 "fe2" 4 "ma2" 5 "ls3" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "wc" "lithpel" "rheo" "eury" "fre" -7.7 32 "pot" "short" 11348.6306784933 "NO"
"Salvelinus maxillaris" "EEA" "Fishes" "Salvelinus maxillaris Regan, 1909" "SPECIES" NA "Yes" NA "VULNERABLE" "Salvelinus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 300 4.03104469 0.453321275 0.440233491 0.47113322 0.313627651 0.388901595 0.232171429 0.16628137 3.091423782 11500 "fe2" 6 "ma2" 9 "ls2" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "pelagic" "wc" "lithpel" "rheo" "rheo" "fre" -7.4 28.6 "pot" "short" 14704.2513619403 "NO"
"Salvelinus murta" "EEA" "Fishes" "Salvelinus murta (Saemundsson, 1908)" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Salvelinus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1300 4.720889722 0.571287435 0.363789187 0.474421473 0.689655172 0.488770623 0.242920354 0.159759434 3.565656887 5495 "fe1" 4 "ma5" 16 "ls1" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "pelagic" "wc" "phylith" "rheo" "eury" "fre" -9.3 32 "pot" "long" 83.4699079233018 "NO"
"Salvelinus namaycush" "SPEED2ZERO" "Fishes" "Salvelinus namaycush (Walbaum, 1792)" "SPECIES" "NEO" NA NA NA "Salvelinus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1250 4.850792773 0.642957227 0.329173077 0.478585914 1.014865385 0.479351032 0.242920354 0.16313325 3.656679023 11500 "fe1" 8 "ma5" 20 "ls3" "Omnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "bentic" "wc" "lith" "limno" "rheo" "fre" -7.7 32 "nom" "short" 10505362 "NO"
"Salvelinus neocomensis" "InfoSpecies" "Fishes" "Salvelinus neocomensis Freyhof & Kottelat, 2005" "SPECIES" NA NA "RE" "EXTINCT" "Salvelinus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 64 5.331346639 0.493936371 0.400165676 0.305403314 0.605365877 0.478271471 0.299459876 0.128637131 4.234106383 304830 "fe1" 6 "ma1" 9 "ls1" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "pelagic" "wc" "lith" "eury" "eury" "fre" -7.4 32 "pot" "short" 209.106437479521 "NO"
"Salvelinus obtusus" "EEA" "Fishes" "Salvelinus obtusus Regan, 1908" "SPECIES" NA "Yes" NA "CRITICALLY_ENDANGERED" "Salvelinus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 850 4.544394762 0.453846291 0.182045455 0.511231768 0.683810345 0.481251406 0.189767495 0.127294844 3.580847016 1362000 "fe3" 6 "ma3" 30 "ls3" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "ben" "lith" "rheo" "limno" "fre" -7.7 28.6 "pot" "short" 671.539621282424 "NO"
