"Species" "Source" "Group" "GBIF_accepted" "GBIF_rank" "originCH" "originEUR" "Swiss_status" "IUCN_status" "Genus" "Family" "Order" "Class" "Phylum" "GUILDE.1" "GUILDE.2" "GUILDE.3" "GUILDE.4" "GUILDE.5" "GUILDE.6" "GUILDE.7" "GUILDE.8" "GUILDE.9" "GUILDE.10" "GUILDE.11" "GUILDE.12" "GUILDE.13" "GUILDE.14" "GUILDE.15" "GUILDE.16" "GUILDE.17" "GUILDE.18" "GUILDE.19" "GUILDE.20" "GUILDE.21" "GUILDE.22" "GUILDE.23" "GUILDE.24" "GUILDE.25" "GUILDE.26" "THALLUS_type1" "THALLUS_type2" "THALLUS_type3" "THALLUS_type4" "THA_Morpho_type1" "THA_Morpho_type2" "THA_Morpho_type3" "THA_Morpho_type4" "THA_Morpho_type5" "THA_Morpho_type6" "THA_Morpho_type7" "THA_Morpho_type8" "THA_Morpho_type9" "THA_Morpho_type10" "THA_Morpho_type11" "THA_Morpho_type12" "THA_Morpho_type13" "THA_Morpho_type14" "THA_Growth1" "THA_Growth2" "THA_Growth3" "THA_Growth4" "THA_Growth5" "THA_Growth6" "THA_Growth7" "THA_Growth8" "THA_Growth9" "THA_Growth10" "THA_Growth11" "THA_Growth12" "THA_Pruinosity" "THA_Cilia" "THA_UpCol_black" "THA_UpCol_brown" "THA_UpCol_white" "THA_UpCol_yellow" "THA_UpCol_grey" "THA_UpCol_red" "THA_UpCol_green" "THA_UpCol_blue" "THA_LowCol_black" "THA_LowCol_brown" "THA_LowCol_white" "THA_LowCol_yellow" "THA_LowCol_grey" "THA_LowCol_red" "THA_LowCol_green" "THA_LowCol_blue" "THA_Rhizines" "THA_Rhizines_type1" "THA_Rhizines_type2" "THA_Rhizines_type3" "THA_Rhizines_type4" "THA_Rhizines_type5" "THA_Rhizines_type6" "THA_Rhizines_type7" "THA_Isidia" "THA_Soredia" "Ascomata" "ASCOMA_type1" "ASCOMA_type2" "ASCOMA_type3" "ASCM_link1" "ASCM_link2" "ASCM_link3" "ASCM_link4" "ASCM_link5" "ASCM_Paraphyses" "ASCOPORES_mean" "ASCP_PigmentCol1" "ASCP_PigmentCol2" "ASCP_PigmentCol3" "ASCP_PigmentCol4" "ASCP_PigmentCol5" "ASCP_PigmentCol6" "ASCP_PigmentCol7" "ASCP_PigmentCol8" "ASCP_PigmentCol9" "ASCP_PigmentCol10" "ASCP_PigmentCol11" "ASCP_PigmentCol12" "ASCP_Septa" "ASCP_Septa_type1" "ASCP_Septa_type2" "ASCP_TransSepta_lower" "ASCP_TransSepta_mean" "ASCP_TransSepta_upper" "ASCP_Perispore_type1" "ASCP_Perispore_type2" "ASCP_Perispore_type3" "ASCP_Perispore_type4" "ASCP_Perispore_type5" "PPhotobiont" "SPhotobiont" "PPhotobiont_type1" "PPhotobiont_type2" "PPhotobiont_type3" "Fos" "Ter" "Aqu" "Arb" "Aer" "HAB_1" "HAB_2" "HAB_3" "HAB_4" "HAB_5" "Substrate" "Substrate_type1" "Substrate_type2" "Substrate_type3" "Substrate_type4" "Substrate_type5" "Substrate_type6" "Substrate_type7" "Substrate_type8" "Substrate_type9" "EIV_Light" "EIV_Temp" "EIV_Cont" "EIV_Moisture" "EIV_pH" "EIV_Eutroph" "RangeSize_km2" "MISSING_ALL_TRAITS"
"Psorotichia leprosa" "InfoSpecies" "Lichens" "Pyrenopsis leprosa Anzi" "SPECIES" NA NA NA NA "Pyrenopsis" "Lichinaceae" "Lichinales" "Lichinomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "epruinose" "absent" 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 "present" 1 0 0 0 0 0 0 "absent" "absent" "absent, present" 1 0 0 1 0 0 0 0 "present" 8 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 3.84 1.12 1.4 1 0 0 0 0 "present" "absent" 0 1 0 0 1 0 1 0 0 0 0 1 1 "G" 0 0 1 0 0 1 1 0 0 7.64 5.52 4.64 7.04 5.32 4.08 16694777.766713 "YES"
"Psorotichia lugubris" "InfoSpecies" "Lichens" "Ropalospora lugubris (Sommerf.) Poelt" "SPECIES" NA NA NA NA "Ropalospora" "Schaereriaceae" "Schaereriales" "Lecanoromycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "epruinose" "absent" 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 "present" 1 0 0 0 0 0 0 "absent" "present" "absent, present" 1 0 0 1 0 0 0 0 "present" 8.16 1 0 0 0 0 0 0 0 0 0 0 0 "present" 1 0 5.4 1.72 2.44 1 0 0 0 0 "present" "absent" 0 1 0 0 1 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 0 0 0 8 5.6 4.52 6.16 5.48 4 16430121.6556195 "YES"
"Psorotichia lutophila" "InfoSpecies" "Lichens" "Psorotichia lutophila Arnold, 1891" "SPECIES" NA NA NA NA "Psorotichia" "Lichinaceae" "Lichinales" "Lichinomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "epruinose" "absent" 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 "present" 1 0 0 0 0 0 0 "absent" "absent" "absent, present" 1 0 0 0 0 0 0 0 "present" 8.52 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 4.24 1.16 1.88 1 0 0 0 0 "present" "absent" 0 1 0 0 1 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 0 0 0 7.12 5.4 4.52 6.84 4.92 3.04 11646005.1437269 "YES"
"Psorotichia murorum" "InfoSpecies" "Lichens" "Psorotichia murorum A.Massal." "SPECIES" NA NA NA NA "Psorotichia" "Lichinaceae" "Lichinales" "Lichinomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "epruinose" "absent" 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "present" 1 0 0 0 0 0 0 "absent" "absent" "absent, present" 1 0 0 1 0 0 0 0 "present" 8 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 2.24 1.12 0.92 1 0 0 0 0 "present" "absent" 1 0 0 0 1 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 1 0 1 7.96 8.8 5.16 7.04 8.28 5.84 9280272.90152766 "NO"
"Psorotichia pictava" "InfoSpecies" "Lichens" "Psorotichia pictava (Nyl.) Forssell, 1885" "SPECIES" NA NA NA NA "Psorotichia" "Lichinaceae" "Lichinales" "Lichinomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "epruinose" "absent" 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 "present" 1 0 0 0 0 0 0 "absent" "absent" "absent, present" 1 0 0 1 0 0 0 0 "present" 8 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 3.8 1.4 1.76 1 0 0 0 0 "present" "absent" 1 0 0 0 1 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 1 1 0 7.56 6.16 4.36 7.76 5.8 3.76 13767216.613768 "YES"
"Psorotichia pontresinae" "InfoSpecies" "Lichens" NA "SPECIES" NA NA NA NA "Psorotichia" "Lichinaceae" "Lichinales" "Lichinomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "epruinose" "absent" 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 "present" 1 0 0 0 0 0 0 "absent" "absent" "absent, present" 1 0 0 1 1 1 0 0 "present" 8.96 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 3.8 1.04 1.68 1 0 0 0 0 "present" "absent" 1 0 0 0 1 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 0 0 0 7.48 6.12 4.4 6.76 6.12 3.68 14255956.5395493 "YES"
"Psorotichia recondita" "InfoSpecies" "Lichens" "Psorotichia recondita" "SPECIES" NA NA NA NA "Psorotichia" "Lichinaceae" "Lichinales" "Lichinomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "epruinose" "absent" 1 1 0 0 1 0 0 0 0 0 0 0 0 0 1 0 "present" 1 0 0 0 0 0 0 "absent" "absent" "absent, present" 1 0 0 1 0 1 0 0 "present" 15.12 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 4.76 1.36 2.04 1 0 0 0 0 "present" "absent" 1 0 0 0 1 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 1 0 0 7.48 5.92 4.72 6.76 5.12 3.76 16318184.3223814 "YES"
"Psorotichia schaereri" "InfoSpecies" "Lichens" "Psorotichia schaereri (A.Massal.) Arnold" "SPECIES" NA NA NA NA "Psorotichia" "Lichinaceae" "Lichinales" "Lichinomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "epruinose" "absent" 1 1 0 0 1 0 1 0 0 0 0 0 0 0 1 0 "present" 1 0 0 0 0 0 0 "absent" "absent" "absent, present" 1 0 0 1 1 1 0 0 "present" 8 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 3.24 1.64 1.12 1 0 0 0 0 "present" "absent" 1 0 0 0 1 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 1 1 1 8 8 4.92 8.4 8.4 6.16 15581661.5062167 "NO"
"Pterygiopsis umbilicata" "InfoSpecies" "Lichens" "Pterygiopsis umbilicata (Vĕzda) Henssen" "SPECIES" NA NA NA NA "Pterygiopsis" "Lichinaceae" "Lichinales" "Lichinomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "epruinose" "absent" 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 "present" 1 0 0 0 0 0 0 "absent" "absent" "absent, present" 1 0 0 1 0 0 0 0 "present" 8.32 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 3.32 1.32 1.2 1 0 0 0 0 "present" "absent" 0 1 0 0 1 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 1 0 0 7.72 5.88 4.36 7 5.76 3.76 16271632.8114495 "YES"
"Punctelia borreri" "InfoSpecies" "Lichens" "Punctelia borreri (Sm.) Krog" "SPECIES" NA NA NA NA "Punctelia" "Parmeliaceae" "Lecanorales" "Lecanoromycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 "epruinose, pruinose" "absent" 0 1 1 1 1 0 1 1 1 1 0 0 0 0 0 0 "present" 1 1 0 0 0 0 1 "absent" "present" "absent, present" 1 0 0 0 0 1 1 0 "present" 8 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 3 0.96 0.64 1 0 0 0 0 "present" "absent" 0 1 0 0 1 0 1 0 0 0 0 1 0 "R" 0 0 0 1 0 0 1 1 0 6.88 5.64 4.88 4.2 4.16 4 23413440.6959208 "NO"
"Punctelia jeckeri" "InfoSpecies" "Lichens" "Punctelia jeckeri (Roum.) Kalb" "SPECIES" NA NA "NE" NA "Punctelia" "Parmeliaceae" "Lecanorales" "Lecanoromycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 "pruinose" "absent" 0 1 0 0 1 0 1 0 0 1 1 1 0 1 0 0 "present" 1 0 0 0 0 0 0 "absent" "present" "absent" 1 0 0 0 0 1 1 0 "present" 8 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 3.84 1 1.08 1 0 0 0 0 "present" "absent" 0 1 0 0 1 0 1 0 0 0 0 1 0 "R" 0 0 0 1 0 0 0 0 0 7 7 3 3 4 6 18639512.0595346 "NO"
"Punctelia reddenda" "InfoSpecies" "Lichens" "Punctelia reddenda (Stirt.) Krog" "SPECIES" NA NA NA NA "Punctelia" "Parmeliaceae" "Lecanorales" "Lecanoromycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 "epruinose" "absent" 0 0 1 0 1 0 1 0 1 0 0 0 0 0 0 0 "present" 1 0 0 0 0 0 0 "absent, present" "present" "absent" 1 0 0 0 0 0 0 0 "present" 8 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 4.52 1.08 1.52 1 0 0 0 0 "present" "absent" 0 1 0 0 1 0 1 0 0 0 0 1 0 "R" 0 1 0 1 0 0 1 1 0 6.4 5.52 4.44 5.04 3.92 2.76 19620279.9236046 "NO"
"Punctelia stictica" "InfoSpecies" "Lichens" "Punctelia stictica (Delise ex Daby) Krog" "SPECIES" NA NA NA NA "Punctelia" "Parmeliaceae" "Lecanorales" "Lecanoromycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 "epruinose" "absent" 0 1 0 0 1 0 0 0 1 1 0 0 0 0 0 0 "present" 1 0 0 0 0 0 0 "absent" "present" "absent" 1 0 0 0 0 0 0 0 "present" 8 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 2.88 1 0.88 1 0 0 0 0 "present" "absent" 0 1 0 0 1 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 1 1 0 8 4.6 4.48 6.84 5.68 3.32 19297246.7835671 "NO"
"Punctelia subrudecta" "InfoSpecies" "Lichens" "Punctelia subrudecta (Nyl.) Krog" "SPECIES" NA NA NA NA "Punctelia" "Parmeliaceae" "Lecanorales" "Lecanoromycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1 1 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 "epruinose" "absent" 0 0 1 1 1 0 1 1 1 1 1 1 0 1 0 0 "present" 1 0 0 0 0 0 0 "absent" "present" "absent, present" 1 0 0 0 0 1 1 0 "present" 8 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 3.64 1.2 0.96 1 0 0 0 0 "present" "absent" 0 1 0 0 1 0 1 0 0 0 0 1 0 "R" 0 0 0 1 1 0 1 1 0 6.64 4.36 5.04 4.96 2.92 2.6 23407018.7026583 "NO"
"Punctelia subrudecta aggr." "InfoSpecies" "Lichens" NA "AGGREGATE" NA NA NA NA "Punctelia" "Parmeliaceae" "Lecanorales" "Lecanoromycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "epruinose" "absent" 0 1 0 0 1 0 0 0 1 0 0 0 0 0 0 0 "present" 1 0 0 0 0 0 0 "absent" "present" "absent, present" 1 0 0 1 0 0 0 0 "present" 8 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 3.36 1 1.24 1 0 0 0 0 "present" "absent" 0 1 0 0 1 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 0 0 0 7.84 4.52 4.92 6.36 4.68 3.28 11784478.1574363 "YES"
"Puttea caesia" "InfoSpecies" "Lichens" "Puttea caesia (Fr.) M.Svenss. & T.Sprib." "SPECIES" NA NA NA NA "Puttea" "Lecideaceae" "Lecanorales" "Lecanoromycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "epruinose" "absent" 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 "present" 1 0 0 0 0 0 0 "absent" "present" "absent, present" 1 0 0 0 0 1 0 0 "present" 8 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 3.6 1.08 1.52 1 0 0 0 0 "present" "absent" 0 1 0 0 1 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 1 0 0 7.52 5.08 4.84 7.36 4.68 3.44 19926739.2159222 "YES"
"Puttea exsequens" "InfoSpecies" "Lichens" "Puttea exsequens (Nyl.) Printzen & Davydov" "SPECIES" NA NA NA NA "Puttea" "Lecideaceae" "Lecanorales" "Lecanoromycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "epruinose" "absent" 0 1 0 0 1 0 0 0 1 1 0 0 0 0 0 0 "present" 1 0 0 0 0 0 0 "absent" "present" "absent, present" 1 0 0 1 0 0 0 0 "present" 7.84 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 4.2 1 1.24 1 0 0 0 0 "present" "absent" 0 1 0 0 1 0 1 0 0 0 0 1 1 "G" 0 0 0 0 0 0 1 0 0 7.88 5.6 5.16 7.24 5.56 3.92 18442929.6280581 "YES"
"Puttea margaritella" "InfoSpecies" "Lichens" "Puttea margaritella (Hulting) S.Stenroos & Huhtinen" "SPECIES" NA NA NA NA "Puttea" "Lecideaceae" "Lecanorales" "Lecanoromycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 "epruinose" "absent" 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 "present" 1 0 0 0 0 0 0 "absent" "present" "absent, present" 1 0 0 0 0 1 0 0 "present" 8 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 3.04 1.08 0.84 1 0 0 0 0 "present" "absent" 0 1 0 0 1 0 1 0 0 0 0 1 0 "R" 0 0 0 1 1 0 0 0 0 5.88 4.92 4.6 4.28 3.68 3.48 18902648.3006393 "NO"
"Pycnora leucococca" "InfoSpecies" "Lichens" "Toensbergia leucococca (R.Sant.) Bendiksby & Timdal" "SPECIES" NA NA NA NA "Toensbergia" "Sporastatiaceae" "Rhizocarpales" "Lecanoromycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 "epruinose" "absent" 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 "present" 1 0 0 0 0 0 0 "absent" "present" "absent" 1 0 0 0 0 1 0 0 "present" 11.68 1 0 0 0 0 0 0 0 0 0 0 0 "present" 1 0 5.52 2.08 2.8 1 0 0 0 0 "present" "absent" 0 1 0 0 1 0 1 0 0 0 0 1 0 "R" 0 0 0 1 0 0 0 0 0 6.12 6.48 4.76 5 4.96 4.04 14915138.2247202 "NO"
"Pycnora praestabilis" "InfoSpecies" "Lichens" "Pycnora praestabilis (Nyl.) Hafellner" "SPECIES" NA NA NA NA "Pycnora" "Pycnoraceae" "Candelariales" "Candelariomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "epruinose" "absent" 0 1 0 1 1 0 0 0 1 0 0 0 0 0 0 0 "present" 1 0 0 0 0 0 0 "absent" "present" "absent, present" 1 0 0 0 0 1 0 0 "present" 8 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 3.36 1.12 1.32 1 0 0 0 0 "present" "absent" 0 1 0 0 1 0 1 0 0 0 0 1 0 "R" 0 0 0 1 1 0 0 0 0 6.56 4.72 4.24 4.64 3.8 3.28 14066494.6498423 "NO"
"Pycnora sorophora" "InfoSpecies" "Lichens" "Pycnora sorophora (Vain.) Hafellner" "SPECIES" NA NA NA NA "Pycnora" "Pycnoraceae" "Candelariales" "Candelariomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "epruinose" "absent" 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 "present" 1 0 0 0 0 0 0 "absent" "present" "absent, present" 1 0 0 1 0 0 0 0 "present" 8 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 3.92 1.12 1.92 1 0 0 0 0 "present" "absent" 0 1 0 0 1 0 1 0 0 0 0 1 0 "R" 0 0 0 1 1 0 0 0 0 6.32 5.12 4.32 4 4.48 3.76 17085780.3237944 "NO"
"Pycnothelia papillaria" "SPEED2ZERO" "Lichens" "Pycnothelia papillaria Dufour" "SPECIES" "INN" NA "LC" NA "Pycnothelia" "Cladoniaceae" "Lecanorales" "Lecanoromycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 1 "epruinose" "absent" 0 0 1 1 1 1 1 0 0 0 0 0 0 0 0 0 "present" 1 0 0 0 0 0 0 "absent" "present" "absent, present" 1 0 0 0 0 1 0 0 "present" 8 1 0 0 0 0 0 0 0 0 0 0 0 "present" 1 0 3 1.48 1 1 0 0 0 0 "present" "absent" 0 1 0 0 1 0 1 0 0 0 0 1 0 "E" 0 0 0 0 0 1 1 1 0 8 10 5 5 2 1 13458399.1664924 "NO"
"Pyrenocarpon montinii" "InfoSpecies" "Lichens" NA "SPECIES" NA NA NA NA "Pyrenocarpon" "Lichinaceae" "Lichinales" "Lichinomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "epruinose" "absent" 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 "present" 1 0 0 0 0 0 0 "absent" "absent" "absent, present" 1 0 0 0 0 0 0 0 "present" 8 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 3.8 1.4 1.48 1 0 0 0 0 "present" "absent" 0 1 0 0 1 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 1 1 0 7.4 6.04 4.4 5.96 5.8 3.2 13778227.2394241 "YES"
"Pyrenocarpon thelostomum" "InfoSpecies" "Lichens" "Pyrenocarpon thelostomum (Ach. ex J.Harriman) Coppins & Aptroot" "SPECIES" NA NA NA NA "Pyrenocarpon" "Lichinaceae" "Lichinales" "Lichinomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "epruinose" "absent" 1 1 0 0 1 0 0 0 1 0 0 0 0 0 0 0 "present" 1 0 0 0 0 0 0 "absent" "absent" "absent, present" 1 0 0 1 0 1 0 0 "present" 8 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 4.16 1.16 1.84 1 0 0 0 0 "present" "absent" 0 1 0 0 1 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 1 0 0 7.24 5.2 4.12 7.36 5.24 2.92 17122083.184405 "YES"
"Pyrenopsidium extendens" "InfoSpecies" "Lichens" "Cryptothele granuliforme (Nyl.) Henssen" "SPECIES" NA NA NA NA "Cryptothele" "Lichinaceae" "Lichinales" "Lichinomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "epruinose" "absent" 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 "present" 1 0 0 0 0 0 0 "absent" "present" "absent, present" 1 0 0 1 0 0 0 0 "present" 8 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 4.76 1.16 2.36 1 0 0 0 0 "present" "absent" 0 1 0 0 1 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 0 0 0 6.76 4.6 4.16 6.84 4.44 2.84 11711152.336417 "YES"
"Pyrenopsis cleistocarpa" "InfoSpecies" "Lichens" NA "SPECIES" NA NA NA NA "Pyrenopsis" "Lichinaceae" "Lichinales" "Lichinomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "epruinose" "absent" 1 1 0 0 1 0 0 0 1 0 0 0 0 0 0 0 "present" 1 0 0 0 0 0 0 "absent" "absent" "absent, present" 1 0 0 1 0 1 0 0 "present" 8 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 4.12 1.4 1.96 1 0 0 0 0 "present" "absent" 1 0 0 0 1 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 1 1 0 7.28 5.6 4.56 7.48 5.4 3.52 17992035.8150755 "YES"
