"Species" "Source" "Group" "GBIF_accepted" "GBIF_rank" "originCH" "originEUR" "Swiss_status" "IUCN_status" "Genus" "Family" "Order" "Class" "Phylum" "GUILDE.1" "GUILDE.2" "GUILDE.3" "GUILDE.4" "GUILDE.5" "GUILDE.6" "GUILDE.7" "GUILDE.8" "GUILDE.9" "GUILDE.10" "GUILDE.11" "GUILDE.12" "GUILDE.13" "GUILDE.14" "GUILDE.15" "GUILDE.16" "GUILDE.17" "GUILDE.18" "GUILDE.19" "GUILDE.20" "GUILDE.21" "GUILDE.22" "GUILDE.23" "GUILDE.24" "GUILDE.25" "GUILDE.26" "BodyLength_max" "BEl" "VEp" "REs" "OGp" "RMl" "BLs" "PFv" "PFs" "CPt" "Litter_size" "CAT_Litter_size" "Age_at_maturity_y" "CAT_Age_at_maturity_y" "Longevity_max_y" "CAT_Longevity_max_y" "Diet" "Diet_Inv" "Diet_Vert" "Diet_Eggs" "Diet_Scav" "Diet_Phyto" "Diet_Plant" "Diet_Parasit" "Diet_Other" "Fos" "Ter" "Aqu" "Arb" "Aer" "Habitat" "Feeding_habitat" "Reprod_habitat" "Spawning_habitat" "Flow_habitat" "Salt_habitat" "MinTemp" "MaxTemp" "Migration_type" "Migration_dist" "RangeSize_km2" "MISSING_ALL_TRAITS"
"Alburnus mandrensis" "EEA" "Fishes" "Alburnus mandrensis (Drensky, 1943)" "SPECIES" NA "Yes" NA "CRITICALLY_ENDANGERED" "Alburnus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 150 4.140752363 0.523341201 0.499901961 0.465760725 0.396163934 0.484616646 0.373530861 0.186034433 2.281081081 6000 "fe2" 2.5 "ma1" 15 "ls1" "Omnivorous" 1 1 1 0 0 0 0 0 0 0 1 0 0 "bentic" "wc" "phylith" "rheo" "limno" "fre" -7.7 32 "pot" "short" 4624.22609827591 "NO"
"Alburnus mento" "EEA" "Fishes" "Alburnus mento (Heckel, 1837)" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Alburnus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 250 4.595356581 0.295288795 0.367997857 0 0.645403868 0.53575 0.206398615 0.170252336 2.603707561 6000 "fe2" 1.5 "ma1" 6 "ls1" "Omnivorous" 1 1 1 0 0 0 0 0 0 0 1 0 0 "bentic" "ben" "lith" "eury" "limno" "fre" -7.4 32 "pot" "short" 2258.4775209668 "NO"
"Alburnus mentoides" "EEA" "Fishes" "Alburnus mentoides Kessler, 1859" "SPECIES" NA "Yes" NA "ENDANGERED" "Alburnus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 290 3.284140914 0.457372797 0.547123036 0.431718935 0.273151515 0.48104781 0.283015896 0.143344779 2.24035193 6000 "fe1" 3 "ma1" 15 "ls1" "Omnivorous" 1 1 1 0 0 0 0 0 0 0 1 0 0 "bentic" "wc" "phylith" "rheo" "eury" "fre" -7.7 28.6 "pot" "short" 14229.3561012509 "NO"
"Alburnus neretvae" "EEA" "Fishes" "Alburnus neretvae Buj, Sanda & Perea, 2010" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Alburnus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 200 3.994820844 0.592637304 0.571666667 0.52948369 0.27207058 0.401313767 0.361675652 0.150993116 3.565656887 6811 "fe2" 1.5 "ma3" 20 "ls2" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "pelagic" "wc" "lith" "rheo" "limno" "fre" -7.7 28.6 "pot" "short" 11407.1219505593 "NO"
"Alburnus sarmaticus" "EEA" "Fishes" "Alburnus sarmaticus Freyhof & Kottelat, 2007" "SPECIES" NA "Yes" NA "ENDANGERED" "Alburnus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 700 3.970318796 0.336112249 0.275775551 0.103085775 0.427452632 0.46285427 0.210317985 0.125214874 2.264830453 6811 "fe2" 4 "ma2" 6 "ls2" "Carnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "pelagic" "ben" "lith" "eury" "rheo" "fre" -9.3 32 "nom" "short" 184597.95798612 "NO"
"Alburnus schischkovi" "EEA" "Fishes" "Alburnus schischkovi (Drensky, 1943)" "SPECIES" NA "Yes" NA "ENDANGERED" "Alburnus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 246 3.870090841 0.481558996 0.564294843 0.40853014 0.421366069 0.421766852 0.2766026 0.144789579 2.14656011 250 "fe1" 2.5 "ma1" 15 "ls1" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "wc" "lith" "rheo" "limno" "fre" -7.4 32 "pot" "short" 2693.03843230841 "NO"
"Alburnus scoranza" "EEA" "Fishes" "Alburnus scoranza Heckel & Kner, 1857" "SPECIES" NA "Yes" NA NA "Alburnus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 250 3.471882099 0.615302749 0.571666667 0.821319737 0.218861111 0.414846792 0.361675652 0.160525393 2.860710637 1362000 "fe1" 2 "ma2" 15 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "wc" "phylith" "eury" "limno" "fre" -7.4 32 "pot" "short" 15147.8528337574 "NO"
"Alburnus thessalicus" "EEA" "Fishes" "Alburnus thessalicus Stephanidis, 1950" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Alburnus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 140 5.021763152 0.592637304 0.490124464 0.504487171 0.323217511 0.502008032 0.258020926 0.125599917 2.993740354 6000 "fe1" 2 "ma1" 20 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "pelagic" "wc" "phy" "rheo" "limno" "fre" -7.7 32 "pot" "short" 57553.8836316854 "NO"
"Alburnus vistonicus" "EEA" "Fishes" "Alburnus vistonicus Freyhof & Kottelat, 2007" "SPECIES" NA "Yes" NA "CRITICALLY_ENDANGERED" "Alburnus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 300 4.544394762 0.525739563 0.388560033 0.162430827 0.46206342 0.53418793 0.258241954 0.130830998 2.367404334 6000 "fe1" 4 "ma5" 20 "ls2" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "ben" "lith" "rheo" "rheo" "fre" -9.3 28.6 "pot" "short" 1215.44764852344 "NO"
"Alburnus volviticus" "EEA" "Fishes" "Alburnus volviticus Freyhof & Kottelat, 2007" "SPECIES" NA "Yes" NA "ENDANGERED" "Alburnus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 350 4.140752363 0.517721457 0.480494606 0.51987354 0.385394002 0.40131362 0.277230417 0.156697815 1.975609756 250 "fe1" 2.5 "ma2" 15 "ls1" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "wc" "lith" "rheo" "limno" "fre" -9.3 32 "pot" "short" 2117.48447142064 "NO"
"Alosa agone" "InfoSpecies" "Fishes" "Alosa agone (Scopoli, 1786)" "SPECIES" "INN" NA "VU" "LEAST_CONCERN" "Alosa" "Clupeidae" "Clupeiformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 500 3.920199818 0.570893773 0.483986111 0.459201629 0.608281478 0.479351032 0.2322337 0.137275194 2.619923897 6000 "fe3" 1 "ma2" 6 "ls1" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "pelagic" "wc" "lith" "eury" "limno" "fre" -7.4 28.6 "nom" "short" 856.093943299423 "NO"
"Alosa algeriensis" "EEA" "Fishes" "Alosa algeriensis Regan, 1916" "SPECIES" NA "No" NA "ENDANGERED" "Alosa" "Clupeidae" "Clupeiformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 246 4.089883795 0.577246748 0.23787234 0.31583474 0.84366518 0.625750807 0.600207684 0.171503604 2.042634775 1362000 "fe1" 4 "ma2" 8 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "ben" "lith" "rheo" "rheo" "fre" -9.3 28.6 "pot" "short" 149191.771333884 "NO"
"Alosa alosa" "InfoSpecies" "Fishes" "Alosa alosa (Linnaeus, 1758)" "SPECIES" NA NA "RE" "LEAST_CONCERN" "Alosa" "Clupeidae" "Clupeiformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 830 3.910500536 0.531244891 0.386758926 0.425779382 0.779108774 0.546883987 0.144566277 0.158360041 3.053753725 6000 "fe3" 4 "ma5" 6 "ls2" "Omnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "pelagic" "wc" "lith" "rheo" "rheo" "fbm" -7.7 32 "dia" "long" 716582.85828129 "NO"
"Alosa caspia" "EEA" "Fishes" "Alosa caspia (Eichwald, 1838)" "SPECIES" NA "No" NA "LEAST_CONCERN" "Alosa" "Clupeidae" "Clupeiformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 200 3.970081268 0.640026718 0.490124464 0.706863725 0.587892951 0.551620454 0.364789342 0.133997413 3.053753725 6811 "fe2" 1.5 "ma1" 9 "ls1" "Carnivorous" 1 1 1 0 0 0 0 0 0 0 1 0 0 "pelagic" "wc" "phy" "eury" "limno" "fbm" -7.4 28.6 "dia" "short" 651472.175800941 "NO"
"Alosa fallax" "InfoSpecies" "Fishes" "Alosa fallax (Lacepède, 1803)" "SPECIES" "INN" NA "DD" "LEAST_CONCERN" "Alosa" "Clupeidae" "Clupeiformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 600 3.626264914 0.584315807 0.36249818 0.546593042 0.866203692 0.471669221 0.192536818 0.1380103 3.533629851 6000 "fe3" 2 "ma5" 8 "ls2" "Carnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "pelagic" "wc" "lith" "rheo" "rheo" "fre" -7.4 32 "dia" "medium" 1061630.9294376 "NO"
"Alosa immaculata" "EEA" "Fishes" "Alosa immaculata Bennett, 1835" "SPECIES" NA "No" NA "VULNERABLE" "Alosa" "Clupeidae" "Clupeiformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 390 3.967715852 0.571431389 0.398685394 0.52948369 0.744037169 0.460556936 0.212420621 0.132018967 3.227885274 1362000 "fe3" 2 "ma1" 7 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "pelagic" "wc" "lith" "rheo" "limno" "fbm" -9.3 28.6 "dia" "long" 232782.526405616 "NO"
"Alosa kessleri" "EEA" "Fishes" "Alosa kessleri (Grimm, 1887)" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Alosa" "Clupeidae" "Clupeiformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 520 4.093582164 0.592348543 0.356489331 0.540559041 0.686115171 0.514660529 0.209181448 0.127294844 2.737377378 1362000 "fe3" 2 "ma5" 16 "ls2" "Omnivorous" 1 1 1 0 0 0 0 1 0 0 1 0 0 "pelagic" "wc" "lith" "rheo" "limno" "fbm" -9.3 28.6 "dia" "medium" 727234.05064366 "NO"
"Alosa killarnensis" "EEA" "Fishes" "Alosa killarnensis Regan, 1916" "SPECIES" NA "Yes" NA "CRITICALLY_ENDANGERED" "Alosa" "Clupeidae" "Clupeiformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 400 4.510692407 0.589312463 0.388560033 0.534746139 0.746442904 0.451359456 0.12047509 0.15232585 2.981459145 1362000 "fe3" 1.5 "ma1" 8 "ls1" "Carnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "pelagic" "wc" "spel" "eury" "eury" "fbm" -7.7 28.6 "dia" "medium" 21.1870085368125 "NO"
"Alosa macedonica" "EEA" "Fishes" "Alosa macedonica (Vinciguerra, 1921)" "SPECIES" NA "Yes" NA "VULNERABLE" "Alosa" "Clupeidae" "Clupeiformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 120 4.694872719 0.454222206 0.356489331 0.247068075 0.41868 0.460374236 0.163917106 0.146616693 2.281081081 20000 "fe1" 1 "ma2" 6 "ls1" "Omnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "bentic" "wc" "phylith" "rheo" "limno" "fre" -9.3 28.6 "nom" "short" 115.113440366648 "NO"
"Alosa maeotica" "EEA" "Fishes" "Alosa maeotica (Grimm, 1901)" "SPECIES" NA "No" NA "LEAST_CONCERN" "Alosa" "Clupeidae" "Clupeiformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 140 4.48965674 0.516448787 0.369288025 0.404241848 0.506832422 0.488060438 0.217081813 0.15232585 2.602694192 6000 "fe1" 1 "ma1" 12 "ls1" "Carnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "pelagic" "wc" "lith" "rheo" "limno" "fbm" -9.3 32 "nom" "short" 152834.668640224 "NO"
"Alosa tanaica" "EEA" "Fishes" "Alosa tanaica (Grimm, 1901)" "SPECIES" NA "No" NA "LEAST_CONCERN" "Alosa" "Clupeidae" "Clupeiformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 246 3.657398926 0.629749595 0.440233491 0.563817703 0.746442904 0.502165486 0.246432995 0.155051745 2.504639616 6811 "fe2" 2.5 "ma1" 15 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "pelagic" "wc" "phylith" "eury" "limno" "fbm" -9.3 32 "dia" "short" 101568.785306309 "NO"
"Alosa vistonica" "EEA" "Fishes" "Alosa vistonica Economidis & Sinis, 1986" "SPECIES" NA "Yes" NA "CRITICALLY_ENDANGERED" "Alosa" "Clupeidae" "Clupeiformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 700 3.970318796 0.550614926 0.271921287 0.493565727 0.562468258 0.448795244 0.25614737 0.141035041 2.88542623 250 "fe3" 2.5 "ma1" 12 "ls1" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "pelagic" "wc" "pel" "limno" "limno" "fbm" -9.3 32 "dia" "long" 45.6178493745879 "NO"
"Alosa volgensis" "EEA" "Fishes" "Alosa volgensis (Berg, 1913)" "SPECIES" NA "Yes" NA "ENDANGERED" "Alosa" "Clupeidae" "Clupeiformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 220 4.493950707 0.570449675 0.346305884 0.433467825 1.280487591 0.484616646 0.234029699 0.164491455 2.280604817 6811 "fe3" 4 "ma1" 16 "ls1" "Carnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "pelagic" "wc" "lith" "rheo" "rheo" "fbm" -7.4 28.6 "dia" "medium" 465969.609780304 "NO"
"Ameiurus melas" "SPEED2ZERO" "Fishes" "Ameiurus melas (Rafinesque, 1820)" "SPECIES" "NEO" NA NA "LEAST_CONCERN" "Ameiurus" "Ictaluridae" "Siluriformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 660 4.10148913 0.48507337 0.210539107 0.404241848 0.326590325 0.570236413 0.389497283 0.157155275 2.213600411 5495 "fe2" 2.5 "ma3" 5.5 "ls2" "Omnivorous" 1 1 0 1 1 1 0 0 0 0 1 0 0 "demersal" "ben" "lith" "limno" "limno" "fre" -7.7 32 "nom" "short" 4468895.89694886 "NO"
"Anaecypris hispanica" "EEA" "Fishes" "Anaecypris hispanica (Steindachner, 1866)" "SPECIES" NA "Yes" NA "ENDANGERED" "Anaecypris" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 80 5.021763152 0.386596205 0.536024918 0.272495796 0.315937941 0.544991593 0.23537513 0.122216057 3.399975318 6000 "fe2" 1 "ma2" 20 "ls1" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "pelagic" "wc" "spel" "rheo" "eury" "fre" -7.7 32 "pot" "short" 82403.232707537 "NO"
"Anguilla anguilla" "SPEED2ZERO" "Fishes" "Anguilla anguilla (Linnaeus, 1758)" "SPECIES" "INN" NA "CR" "CRITICALLY_ENDANGERED" "Anguilla" "Anguillidae" "Anguilliformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1330 16.2191429 0.821233167 0.249665422 0.720516313 0.394942594 0.634091873 0.604546774 0.04466753 0 6811 "fe3" 1 "ma5" 30 "ls3" "Omnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "demersal" "ben" "pel" "limno" "eury" "fbm" -9.3 32 "dia" "long" 13669974.7000748 "NO"
"Aphanius almiriensis" "EEA" "Fishes" "Aphanius almiriensis Kottelat, Barbieri & Stoumboudi, 2007" "SPECIES" NA "Yes" NA "CRITICALLY_ENDANGERED" "Aphanius" "Cyprinodontidae" "Cyprinodontiformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 154 4.33928169 0.589312463 0.540985824 0.461755347 0.551631469 0.617111702 0.329065301 0.16628137 2.104184234 6811 "fe2" 2.5 "ma1" 20 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "wc" "phylith" "rheo" "rheo" "fre" -9.3 32 "nom" "short" 16270.9576737592 "NO"
"Aphanius baeticus" "EEA" "Fishes" "Aphanius baeticus Doadrio, Carmona & Fernández-Delgado, 2002" "SPECIES" NA "Yes" NA "ENDANGERED" "Aphanius" "Cyprinodontidae" "Cyprinodontiformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 30 2.970238095 0.511940476 0.544408151 0.595357143 0.267115526 0.53575 0.309583333 0.174302605 1.680793575 6000 "fe1" 2 "ma1" 5 "ls1" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "pelagic" "wc" "phylith" "limno" "limno" "frb" -7.7 32 "nom" "short" 28875.8790047439 "NO"
"Aphanius fasciatus" "EEA" "Fishes" "Aphanius fasciatus (Valenciennes, 1821)" "SPECIES" NA "No" NA "LEAST_CONCERN" "Aphanius" "Cyprinodontidae" "Cyprinodontiformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 3.7433784 0.440706956 0.556986906 0.493565727 0.254195772 0.538670793 0.313797035 0.139757012 1.943765071 250 "fe1" 2 "ma1" 9 "ls1" "Carnivorous" 1 1 1 0 0 0 0 0 0 0 1 0 0 "demersal" "wc" "phy" "limno" "limno" "fbm" -7.7 32 "nom" "short" 924684.719114031 "NO"
"Aphanius iberus" "EEA" "Fishes" "Aphanius iberus (Valenciennes, 1846)" "SPECIES" NA "Yes" NA "ENDANGERED" "Aphanius" "Cyprinodontidae" "Cyprinodontiformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 55 3.138303191 0.425829787 0.569683753 0.515957447 0.275959558 0.617111702 0.292601064 0.146235345 1.701465349 1362000 "fe1" 3 "ma1" 8 "ls1" "Carnivorous" 1 1 1 0 0 0 0 1 0 0 1 0 0 "bentic" "wc" "phy" "limno" "limno" "frb" -9.3 28.6 "nom" "short" 3865.74777581286 "NO"
"Aspius aspius" "SPEED2ZERO" "Fishes" "Leuciscus aspius (Linnaeus, 1758)" "SPECIES" "NEO" NA NA "LEAST_CONCERN" "Leuciscus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 185 3.959408526 0.5129916 0.415234596 0.464300245 0.406507042 0.385198754 0.262041559 0.1380103 2.500125 6000 "fe3" 8 "ma5" 7 "ls2" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "wc" "lith" "rheo" "rheo" "frb" -7.7 28.6 "pot" "medium" 267.47192186469 "NO"
"Atherina boyeri" "EEA" "Fishes" "Atherina boyeri Risso, 1810" "SPECIES" NA "No" NA "LEAST_CONCERN" "Atherina" "Atherinidae" "Atheriniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 200 4.808936533 0.725472123 0.550913043 0.772539198 0.536231884 0.691278866 0.725472123 0.177388105 3.428571429 6811 "fe1" 3 "ma1" 5.5 "ls1" "Carnivorous" 1 1 1 0 0 0 0 1 0 0 1 0 0 "demersal" "wc" "lith" "limno" "limno" "fbm" -9.3 32 "dia" "long" 3880728.53193901 "NO"
"Aulopyge huegelii" "EEA" "Fishes" "Aulopyge huegelii Heckel, 1843" "SPECIES" NA "Yes" NA "ENDANGERED" "Aulopyge" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 200 4.474888303 0.35638112 0.340425532 0 0.384711186 0.443953262 0.274089187 0.125555417 2.316349227 250 "fe2" 1 "ma1" 9 "ls1" "Omnivorous" 1 1 1 0 0 0 0 1 0 0 1 0 0 "bentic" "ben" "lith" "rheo" "rheo" "fre" -7.4 28.6 "pot" "short" 19731.0750156428 "NO"
"Babka gymnotrachelus" "EEA" "Fishes" "Babka gymnotrachelus (Kessler, 1857)" "SPECIES" NA "No" NA "LEAST_CONCERN" "Babka" "Gobiidae" "Perciformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 162 5.099537037 0.87608807 0.354168311 0.566617597 0.594230921 0.810995904 0.723150282 0.243488665 1.856118792 6e+05 "fe2" 1.5 "ma1" 20 "ls1" "Carnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "demersal" "ben" "spel" "eury" "eury" "fbm" -7.4 28.6 "dia" "short" 853366.818719073 "NO"
"Ballerus ballerus" "EEA" "Fishes" "Ballerus ballerus (Linnaeus, 1758)" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Ballerus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 400 3.038215688 0.453846291 0.42853271 0.440269744 0.380661991 0.351679644 0.303461752 0.173014329 2.800809928 250 "fe1" 1 "ma4" 9 "ls2" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "wc" "lith" "eury" "rheo" "frb" -7.4 32 "pot" "short" 4326143.81649721 "NO"
"Ballerus sapa" "EEA" "Fishes" "Ballerus sapa (Pallas, 1814)" "SPECIES" NA "No" NA "LEAST_CONCERN" "Ballerus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 350 2.822643439 0.561793902 0.442011163 0.449441863 0.385394002 0.356319837 0.359645624 0.199564524 3.141682062 6000 "fe2" 1.5 "ma5" 9 "ls2" "Carnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "bentic" "ben" "lith" "rheo" "rheo" "frb" -7.7 32 "pot" "short" 3467991.65247442 "NO"
"Barbatula barbatula" "InfoSpecies" "Fishes" "Barbatula barbatula (Linnaeus, 1758)" "SPECIES" NA NA "NT" "LEAST_CONCERN" "Barbatula" "Nemacheilidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 210 6.724161164 0.489219782 0.30066 0 0.491858878 0.673763644 0 0.144789579 1.754811321 6e+05 "fe2" 1 "ma1" 8 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "ben" "psam" "eury" "rheo" "fre" -9.3 28.6 "pot" "short" 6705111.69647045 "NO"
"Barbatula quignardi" "EEA" "Fishes" "Barbatula quignardi (Băcescu-Meşter, 1967)" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Barbatula" "Nemacheilidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 220 4.00102005 0.553902596 0.182045455 0 0.301584591 0.617111702 0.310865365 0.153369415 3.119769486 6811 "fe2" 4 "ma1" 15 "ls1" "Omnivorous" 1 1 1 0 0 0 0 1 0 0 1 0 0 "pelagic" "ben" "lith" "rheo" "rheo" "fre" -9.3 32 "nom" "short" 128761.012280775 "NO"
"Barbatula sturanyi" "EEA" "Fishes" "Barbatula sturanyi (Steindachner, 1892)" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Barbatula" "Nemacheilidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 110 4.156183398 0.547940595 0.440233491 0.504487171 0.386986842 0.517755822 0.28100615 0.1479023 2.808990347 6811 "fe2" 1.5 "ma2" 12 "ls2" "Carnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "bentic" "wc" "lith" "eury" "eury" "fre" -9.3 28.6 "pot" "short" 5881.389735758 "NO"
