"Species" "Source" "Group" "GBIF_accepted" "GBIF_rank" "originCH" "originEUR" "Swiss_status" "IUCN_status" "Genus" "Family" "Order" "Class" "Phylum" "GUILDE.1" "GUILDE.2" "GUILDE.3" "GUILDE.4" "GUILDE.5" "GUILDE.6" "GUILDE.7" "GUILDE.8" "GUILDE.9" "GUILDE.10" "GUILDE.11" "GUILDE.12" "GUILDE.13" "GUILDE.14" "GUILDE.15" "GUILDE.16" "GUILDE.17" "GUILDE.18" "GUILDE.19" "GUILDE.20" "GUILDE.21" "GUILDE.22" "GUILDE.23" "GUILDE.24" "GUILDE.25" "GUILDE.26" "Growth" "Life_form" "Life_strategy" "Epiphyte" "Seta_caps" "Peristome" "Rhizoids" "Perm_proto" "Mating_type" "Sporophyte_freq" "Gen_length_y" "Seta_max_len_mm" "Gam_size_mm" "Spore_size_µm" "Veg_propagules" "Vp_max_size_µm" "Vp_gem" "Vp_tub" "Vp_bul" "Vp_lea" "vp_bra" "Vp_freq" "Ter" "Aqu" "Aer" "HABsb_1.1.0" "HABsb_1.1.3" "HABsb_1.2" "HABsb_1.2.1" "HABsb_1.2.1.1" "HABsb_1.2.2" "HABsb_1.2.3" "HABsb_1.2.4" "HABsb_1.3" "HABsb_1.3.2" "HABsb_1.3.3" "HABsb_2" "HABsb_2.0" "HABsb_2.1" "HABsb_2.1.2" "HABsb_2.2" "HABsb_2.2.2" "HABsb_2.2.3" "HABsb_2.2.5" "HABsb_2.3" "HABsb_2.4" "HABsb_2.4.1" "HABsb_2.5" "HABsb_2.5.1" "HABsb_3" "HABsb_3.2" "HABsb_3.2.1" "HABsb_3.2.2" "HABsb_3.3" "HABsb_3.3.1" "HABsb_3.3.2" "HABsb_3.4" "HABsb_3.4.1" "HABsb_3.4.1.2" "HABsb_3.4.1.3" "HABsb_3.4.2" "HABsb_3.4.2.1" "HABsb_4.1" "HABsb_4.1.1" "HABsb_4.1.2" "HABsb_4.2" "HABsb_4.2.1" "HABsb_4.3" "HABsb_4.3.1" "HABsb_4.3.4" "HABsb_4.3.7" "HABsb_4.4" "HABsb_4.4.2" "HABsb_4.5" "HABsb_5" "HABsb_5.2" "HABsb_5.3" "HABsb_5.3.2" "HABsb_5.3.9" "HABsb_5.4" "HABsb_5.4.1" "HABsb_5.4.5" "HABsb_6" "HABsb_6.1" "HABsb_6.2" "HABsb_6.2." "HABsb_6.3" "HABsb_6.3.1" "HABsb_6.3.7" "HABsb_6.3a" "HABsb_6.3b" "HABsb_6.3c" "HABsb_6.5" "HABsb_6.6" "HABsb_6.6.2" "HABsb_6.6.3" "HABsb_7" "HABsb_7.1" "HABsb_7.2" "HABsb_7.2.1" "HABsb_8" "HABsb_8.1" "HABsb_8.1.6" "HABsb_8.2" "HABsb_8.2.1" "HABsb_9.2" "HABsb_9.2.4" "ROCKbet_substr" "WETsb_substr" "DRYsb_substr" "TUFAsb_substr" "CalROCKsb_substr" "CalrWETsb_substr" "CalrDRYsb_substr" "SilROCKsb_substr" "SilrWETsb_substr" "SilrDRYsb_substr" "HUMUSbet_substr" "HUMUSsb_substr" "BARKbet_substr" "BARKsb_substr" "DEADWbet_substr" "DEADWsb_substr" "nWOODYbet_substr" "nWOODYsb_substr" "ANIMALbet_substr" "ANIMALsb_substr" "FORESTbet_substr" "MUDsb_substr" "WATERsb_substr" "SPECIALsb_substr" "EIVbet_Moisture" "EIVsb_Moisture" "EIVbet_pH" "EIVsb_pH" "EIVbet_Nutrients" "EIVbet_Na" "EIVbet_Temp" "EIVsb_Temp" "EIVbet_Light" "EIVsb_Light" "EIVbet_Cont" "AnnuMeanTemp" "AnnuPrecip" "Elevation_low" "Elevation" "Elevation_up" "RangeSize_km2" "MISSING_ALL_TRAITS"
"Scapania undulata aggr." "InfoSpecies" "Bryophytes" NA "AGGREGATE" NA NA "CR bis LC" NA "Scapania" "Scapaniaceae" "Jungermanniales" "Jungermanniopsida" "Marchantiophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "foliose" "turf" "colonist" 0 "erect" 0 1 0 "dioicous" "common" 10.564 8.68 27.0796 22.97 0 205.92 0 0 0 0 0 "rare" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2.88 9.88 0.04 0.24 0.706666666666667 2 1.2 2.68 3.52 1 2.16 0 0.24 0 0.44 0 0.36 0 0 "closed" 0 0.04 0.04 6.24 3.2 4.4 2.48 3.16 0 2.52 2.12 6 3.52 5.48 4.958 894.53 87 1199.02 2281.2 535365.231940176 "YES"
"Scapania verrucosa" "InfoSpecies" "Bryophytes" "Scapania verrucosa Heeg" "SPECIES" "INN" NA "EN" NA "Scapania" "Scapaniaceae" "Jungermanniales" "Jungermanniopsida" "Marchantiophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 "foliose" "turf" "colonist" 0 "erect" 0 1 0 "dioicous" "rare" 6.7 8.208 11.2964 13.2748 1 416.72 1 0 0 0 0 "common" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 "closed" 0 0 0 7 3 5 4 3.68 0 2 2 6 3.12 7 8.45 1066.2 700 1350 2000 124086.264710893 "NO"
"Schistidium agassizii" "InfoSpecies" "Bryophytes" "Schistidium agassizii Sull. & Lesq." "SPECIES" "INN" NA "EN" NA "Schistidium" "Grimmiaceae" "Grimmiales" "Bryopsida" "Bryophyta" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "acrocarpous" "cushion" "colonist" 0 "erect" 1 1 0 "monoicous" "occasional" 6.7 6.57 50 18 0 299.8 0 0 0 0 0 "common" 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 8 1 0 0 0 0 0 0 0 0 0 0 "open" 0 0 0 8 5 5 2 3.88 0 1 1 6 4 6 5.75 721.2 300 2050 3800 303719.437553766 "NO"
"Schistidium apocarpum" "SPEED2ZERO" "Bryophytes" "Schistidium apocarpum (Hedw.) Bruch & Schimp." "SPECIES" "INN" NA "LC" NA "Schistidium" "Grimmiaceae" "Grimmiales" "Bryopsida" "Bryophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "acrocarpous" "turf" "colonist" 0 "immersed" 1 1 0 "monoicous" "common" 6.7 8.268 47.5 12.75 0 290.24 0 0 0 0 0 "common" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 5 0 1 4 88 2 2 106 0 0 1 5 0 4 0 1 0 0 "mix" 0 0 2 3 4 7 0 5.04 0 0 3 4 3 5 7.75 742.4 0 1150 2300 1510617.7306193 "NO"
"Schistidium apocarpum aggr." "InfoSpecies" "Bryophytes" NA "AGGREGATE" NA NA "CR bis LC, DD" NA "Schistidium" "Grimmiaceae" "Grimmiales" "Bryopsida" "Bryophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 "acrocarpous" "turf" "colonist" 0 "erect" 1 1 0 "dioicous" "occasional" 9.092 10.18 19.8612 18.57 0 301.36 0 0 0 0 0 "common" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0.48 5.88 0 0.4 0.76 3.6 0.36 0.32 3.72 1 0.32 0 3.12 0 1.48 0 0 0 0.08 "mix" 0 0.04 0.04 4.44 2.56 6.08 3.76 3.76 0.08 3.32 2.6 7.08 3.76 5.52 6.138 927.05 149.6 1145 2074.8 712273.848725251 "YES"
"Schistidium atrofuscum" "SPEED2ZERO" "Bryophytes" "Schistidium atrofuscum (Schimp.) Limpr." "SPECIES" "INN" NA "LC" NA "Schistidium" "Grimmiaceae" "Grimmiales" "Bryopsida" "Bryophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 "acrocarpous" "cushion" "colonist" 0 "immersed" 1 1 0 "monoicous" "occasional" 6.7 6.8 30 8 0 456.52 0 0 0 0 0 "rare" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 34 0 0 2 0 0 0 0 0 0 0 0 0 0 "open" 0 0 0 2 2 9 5 3.32 0 2 2 8 5 6 8.05 829.2 350 1775 3200 843604.197835492 "NO"
"Schistidium boreale" "InfoSpecies" "Bryophytes" "Schistidium boreale Poelt" "SPECIES" NA NA "CR" NA "Schistidium" "Grimmiaceae" "Grimmiales" "Bryopsida" "Bryophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 "acrocarpous" "turf" "colonist" 0 "immersed" 1 1 0 "monoicous" "common" 6.7 10.27 100 9.5 0 247.8 0 0 0 0 0 "rare" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0.68 6.88 0 0.82 0.36 12.4 0.16 0.44 4.64 0 0.38 0 0.08 0 0.2 0 0 0 0 "open" 0 0 0.08 2 2 7 5 3.68 0 1 4 9 4 6 1.35 814.7 0 1060 2120 778031.938994201 "NO"
"Schistidium brunnescens" "InfoSpecies" "Bryophytes" "Schistidium brunnescens Limpr." "SPECIES" "INN" NA "LC" NA "Schistidium" "Grimmiaceae" "Grimmiales" "Bryopsida" "Bryophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 "acrocarpous" "cushion" "colonist" 0 "erect" 1 1 0 "monoicous" "common" 6.7 7.48 25 9.75 0 207.76 0 0 0 0 0 "rare" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 "open" 0 0 0 1 2 8 5 3.8 0 6 0 9 5 7 8.95 662.1 150 1475 2800 1021553.13623686 "NO"
"Schistidium brunnescens subsp. brunnescens" "SPEED2ZERO" "Bryophytes" NA "SUBSPECIES" "INN" NA "DD" NA "Schistidium" "Grimmiaceae" "Grimmiales" "Bryopsida" "Bryophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 "acrocarpous" "turf" "colonist" 0 "erect" 1 1 0 "dioicous" "common" 10.164 6.56 21.2468 14.04 0 341.16 0 0 0 0 0 "rare" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0.12 7.28 0 0.2 0.96 5.8 0.52 0.84 10.76 0 0.16 0 2.96 0 1.28 0 0 0 0 "open" 0 0 0.04 3.96 2.56 6.16 3.48 3.28 0 3.12 2.28 7 3.76 5.64 5.366 1062.806 240 1149.3 2075.6 392754.15282605 "NO"
"Schistidium brunnescens subsp. griseum" "InfoSpecies" "Bryophytes" "Schistidium griseum (Nees & Hornsch.) J.Guerra" "SUBSPECIES" "INN" NA "NT" NA "Schistidium" "Grimmiaceae" "Grimmiales" "Bryopsida" "Bryophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 "acrocarpous" "turf" "colonist" 0 "erect" 1 1 0 "monoicous" "common" 10.428 7.46 29.4616 16.4752 0 551 0 0 0 0 0 "common" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 7 0 0 0 0 0 0 0 0 0 0 0 0 0 "mix" 0 0 0 2.56 2 7.92 5 3.4 0.08 2.36 0 8 5 6.36 4.514 1117.718 492 1512.5 2531 248694.388430003 "NO"
"Schistidium confertum" "SPEED2ZERO" "Bryophytes" "Schistidium confertum (Funck) Bruch & Schimp." "SPECIES" "INN" NA "LC" NA "Schistidium" "Grimmiaceae" "Grimmiales" "Bryopsida" "Bryophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 "acrocarpous" "cushion" "colonist" 0 "immersed" 1 1 0 "monoicous" "common" 6.7 7.404 15 8 0 167.88 0 0 0 0 0 "rare" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 3 0 1 2 3 0 2 34 0 0 0 0 0 0 0 0 0 0 "open" 0 0 0 1 2 7 2.76 3.08 0 0 2 9 4 6 8.75 781.5 200 1600 3000 882122.803683837 "NO"
"Schistidium confusum" "InfoSpecies" "Bryophytes" "Schistidium confusum H.H.Blom" "SPECIES" "INN" NA "NT" NA "Schistidium" "Grimmiaceae" "Grimmiales" "Bryopsida" "Bryophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 "acrocarpous" "turf" "colonist" 0 "erect" 1 1 0 "monoicous" "common" 6.7 5.83 20 13 0 425.48 0 0 0 0 0 "occasional" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 5 0 0 2 0 0 0 0 0 0 0 0 0 0 "mix" 0 0 0 2.88 2 7.92 5 3.88 0 2.56 0 7.48 4 5.76 4.95 765.3 10 1005 2000 571088.630505212 "NO"
"Schistidium crassipilum" "SPEED2ZERO" "Bryophytes" "Schistidium crassipilum H.H.Blom" "SPECIES" "INN" NA "LC" NA "Schistidium" "Grimmiaceae" "Grimmiales" "Bryopsida" "Bryophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 "acrocarpous" "turf" "colonist" 0 "immersed" 1 1 0 "monoicous" "common" 6.7 8.05 25 9 0 422.24 0 0 0 0 0 "rare" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 3 0 16 4 101 1 0 3 0 0 1 1 0 0 0 0 0 0 "mix" 0 0 3 3 2 7 5 5.64 0 0 4 4 4 5 7.65 724.5 0 1100 2200 1342838.30216255 "NO"
"Schistidium dupretii" "SPEED2ZERO" "Bryophytes" "Schistidium dupretii (Thér.) W.A.Weber" "SPECIES" "INN" NA "LC" NA "Schistidium" "Grimmiaceae" "Grimmiales" "Bryopsida" "Bryophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 "acrocarpous" "turf" "colonist" 0 "immersed" 1 1 0 "monoicous" "common" 6.7 10.4 82.5 8.75 0 294.88 0 0 0 0 0 "occasional" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 2 2 41 1 2 18 1 0 0 0 0 1 0 0 0 0 "open" 0 0 0 3.96 3 7 4 3.4 0 1.56 2 7 4 6.36 4.85 711.7 300 1650 3000 832491.79057135 "NO"
"Schistidium elegantulum" "SPEED2ZERO" "Bryophytes" "Schistidium elegantulum H.H.Blom" "SPECIES" "INN" NA "LC" NA "Schistidium" "Grimmiaceae" "Grimmiales" "Bryopsida" "Bryophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 "acrocarpous" "cushion" "colonist" 0 "immersed" 1 1 0 "monoicous" "common" 6.7 24.16 35.5 8.5 0 428.76 0 0 0 0 0 "common" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 6 0 32 0 0 2 0 0 0 1 0 0 0 0 0 0 "closed" 0 0 0 0 2 0 5 3.88 0 0 4 0 4 0 8.45 769.5 0 1100 2200 1423298.59786597 "NO"
"Schistidium elegantulum subsp. elegantulum" "SPEED2ZERO" "Bryophytes" "Schistidium elegantulum subsp. elegantulum" "SUBSPECIES" "INN" NA "LC" NA "Schistidium" "Grimmiaceae" "Grimmiales" "Bryopsida" "Bryophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 "acrocarpous" "turf" "perennial" 0 "erect" 1 1 0 "dioicous" "common" 11.364 7.92 24.5464 12.56 0 581.4 0 0 0 0 0 "common" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 1 24 0 0 7 0 0 0 3 0 0 0 0 0 0 "mix" 0 0 1 2.12 2 7.36 5 4.32 0.12 4.16 4 7.24 4 4.88 7.922 768.306 49.6 994.7 1913.4 1462112.01032603 "NO"
"Schistidium elegantulum subsp. wilsonii" "InfoSpecies" "Bryophytes" "Schistidium elegantulum subsp. wilsonii H.H.Blom" "SUBSPECIES" NA NA "DD" NA "Schistidium" "Grimmiaceae" "Grimmiales" "Bryopsida" "Bryophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 "acrocarpous" "turf" "colonist" 0 "erect" 1 1 0 "dioicous" "common" 10.7 6.204 26.4568 17.93 0 158.36 0 0 0 0 0 "common" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 "mix" 0 0 0 4.24 2.32 4.96 3.2 3.28 0.04 2.8 2.12 7.2 4.08 5.6 5.442 980.076 296.8 1211 2051.6 504391.084585355 "NO"
"Schistidium flaccidum" "SPEED2ZERO" "Bryophytes" "Schistidium flaccidum (De Not.) Ochyra" "SPECIES" "INN" NA "LC" NA "Schistidium" "Grimmiaceae" "Grimmiales" "Bryopsida" "Bryophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 "acrocarpous" "cushion" "colonist" 0 "immersed" 1 1 0 "monoicous" "common" 6.7 9.18 18 8 0 204.8 0 0 0 0 0 "rare" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2 0 0 0 3 1 1 21 0 0 0 0 0 0 0 0 0 0 "open" 0 0 0 1 2 5 2 3.24 0 0 0 9 4 7 8.45 703.3 50 1575 3100 838781.774116995 "NO"
"Schistidium foraminis-martini" "InfoSpecies" "Bryophytes" "Schistidium foraminis-martini Kiebacher, Köckinger & H.H.Blom" "SPECIES" NA NA "CR" NA "Schistidium" "Grimmiaceae" "Grimmiales" "Bryopsida" "Bryophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 "acrocarpous" "turf" "colonist" 0 "erect" 1 1 0 "dioicous" "common" 10.428 7.748 25.52 34.37 0 482.52 0 0 0 0 0 "rare" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 "open" 0 0 0 4.68 2.48 7.48 4.36 3.48 0 2.76 1.92 7.24 3.96 5.92 4.754 1074.714 271.52 1222.06 2028.8 448854.349851786 "NO"
"Schistidium frigidum" "InfoSpecies" "Bryophytes" "Schistidium frigidum H.H.Blom" "SPECIES" NA NA NA NA "Schistidium" "Grimmiaceae" "Grimmiales" "Bryopsida" "Bryophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 "acrocarpous" "cushion" "colonist" 0 "erect" 1 1 0 "monoicous" "common" 6.7 7.88 32 10 0 203.72 0 0 0 0 0 "rare" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0.08 2.76 0 0.2 0.16 4 0.2 0.36 4.16 0 0.16 0 0 0 0 0 0 0 0 "open" 0 0 0 5.28 3 7 3 3.48 0 0.84 1 7 4 6.92 0.25 1044.9 190 1595 3000 139141.620141598 "NO"
"Schistidium frigidum aggr." "InfoSpecies" "Bryophytes" NA "AGGREGATE" NA NA "DD" NA "Schistidium" "Grimmiaceae" "Grimmiales" "Bryopsida" "Bryophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 "acrocarpous" "turf" "colonist" 0 "erect" 1 1 0 "monoicous" "common" 9.364 7.24 25.7536 14.96 0 390.88 0 0 0 0 0 "rare" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0.4 6.64 0 0.36 0.68 7.4 0.48 1.08 8.76 1 0.48 0 2.28 0 0.8 0 0 0 0 "closed" 0 0.04 0 4.52 2.68 5.08 3.08 3.56 0 3 2.24 6.12 3.24 5.76 5.482 893.56 109.6 1197.1 2240.8 652254.532693455 "YES"
"Schistidium grande" "InfoSpecies" "Bryophytes" "Schistidium grande Poelt" "SPECIES" "INN" NA "VU" "VULNERABLE" "Schistidium" "Grimmiaceae" "Grimmiales" "Bryopsida" "Bryophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 "acrocarpous" "cushion" "colonist" 0 "erect" 1 1 0 "monoicous" "common" 6.7 9.35 22.2368 13.8424 0 363.76 0 0 0 0 0 "rare" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 9 0 0 1 0 0 0 0 0 0 0 0 0 0 "open" 0 0 0 5 2.24 9 4.76 3.92 0 1 1 7 4 7 4.25 1585.1 2000 2500 3000 26126.8186223317 "NO"
