"names.traits" "names.maps" "Group" "Ter" "Aqu" "PhyloUniqueness" "FunctionUniqueness" "Restrictedness"
"Limnephilus lunatus" "Limnephilus.lunatus" "ept" 0 1 0.0579150579150579 0.0207204309079304 0.741545893719807
"Limnephilus rhombicus" "Limnephilus.rhombicus" "ept" 0 1 0.0579150579150579 0.419167891410815 0.83695652173913
"Limnephilus sparsus" "Limnephilus.sparsus" "ept" 0 1 0.0579150579150579 0.0293971113506263 0.735507246376812
"Lithax niger" "Lithax.niger" "ept" 0 1 0.00965250965250965 0.0397501322105262 0.638888888888889
"Lype phaeopa" "Lype.phaeopa" "ept" 0 1 0.00193050193050193 0.043318650866892 0.939613526570048
"Lype reducta" "Lype.reducta" "ept" 0 1 0.00193050193050193 0.188361667222405 0.993961352657005
"Melampophylax melampus" "Melampophylax.melampus" "ept" 0 1 0.00386100386100386 0.0449374345315741 0.570048309178744
"Melampophylax mucoreus" "Melampophylax.mucoreus" "ept" 0 1 0.00386100386100386 0.155338480462891 0.992753623188406
"Mesophylax impunctatus" "Mesophylax.impunctatus" "ept" 0 1 0.0675675675675676 0.197473620606048 0.770531400966184
"Metanoea flavipennis" "Metanoea.flavipennis" "ept" 0 1 0.00193050193050193 0.0298935383411287 0.966183574879227
"Metanoea rhaetica" "Metanoea.rhaetica" "ept" 0 1 0.00193050193050193 0.0303683815494355 0.967391304347826
"Micropterna sequax" "Micropterna.sequax" "ept" 0 1 0.00579150579150579 0.156649695231283 0.748792270531401
"Micropterna testacea" "Micropterna.testacea" "ept" 0 1 0.00579150579150579 0.0235694901577708 0.916666666666667
"Molanna angustata" "Molanna.angustata" "ept" 0 1 0.055984555984556 0.308637293508282 0.729468599033816
"Mystacides azurea" "Mystacides.azurea" "ept" 0 1 0.00193050193050193 0.140510422094403 0.991545893719807
"Mystacides longicornis" "Mystacides.longicornis" "ept" 0 1 0.00193050193050193 0.126103247478733 0.879227053140097
"Nemoura cambrica" "Nemoura.cambrica" "ept" 0 1 0.027027027027027 0.276488249927696 0.985507246376812
"Nemoura cinerea" "Nemoura.cinerea" "ept" 0 1 0.027027027027027 0.197621109784386 0.821256038647343
"Nemoura flexuosa" "Nemoura.flexuosa" "ept" 0 1 0.027027027027027 0.23660142042993 0.98792270531401
"Nemoura marginata" "Nemoura.marginata" "ept" 0 1 0.027027027027027 0.300510999511578 0.984299516908213
"Nemoura minima" "Nemoura.minima" "ept" 0 1 0.027027027027027 0.10687209754231 0.972222222222222
"Nemoura mortoni" "Nemoura.mortoni" "ept" 0 1 0.027027027027027 0.122380045049964 0.971014492753623
"Nemoura obtusa" "Nemoura.obtusa" "ept" 0 1 0.027027027027027 0.180759859133058 0.647342995169082
"Nemoura sinuata" "Nemoura.sinuata" "ept" 0 1 0.027027027027027 0.580776411323532 0.516908212560387
"Nemurella pictetii" "Nemurella.pictetii" "ept" 0 1 0.0521235521235521 0.209146849476922 0.711352657004831
"Neureclipsis bimaculata" "Neureclipsis.bimaculata" "ept" 0 1 0.0366795366795367 0.138352043874827 0.914251207729469
"Nigrobaetis niger" "Nigrobaetis.niger" "ept" 0 1 0.0386100386100386 0.177274797767849 0.995169082125604
"Odontocerum albicorne" "Odontocerum.albicorne" "ept" 0 1 0.055984555984556 0.456755998826691 0.979468599033816
"Oecetis lacustris" "Oecetis.lacustris" "ept" 0 1 0.00772200772200772 0.00906518852221956 0.868357487922705
"Oecetis notata" "Oecetis.notata" "ept" 0 1 0.00772200772200772 0.164144663598761 0.704106280193237
"Oecetis ochracea" "Oecetis.ochracea" "ept" 0 1 0.00772200772200772 0.167705987661062 0.865942028985507
"Oecetis testacea" "Oecetis.testacea" "ept" 0 1 0.00772200772200772 0.271554197317745 0.879227053140097
"Oligotricha striata" "Oligotricha.striata" "ept" 0 1 0.0173745173745174 0.563268039638735 0.554347826086957
"Oxyethira flavicornis" "Oxyethira.flavicornis" "ept" 0 1 0.0463320463320463 0.412720024448386 0.795893719806763
"Parachiona picicornis" "Parachiona.picicornis" "ept" 0 1 0.0675675675675676 0.191566858878475 0.632850241545894
"Paraleptophlebia submarginata" "Paraleptophlebia.submarginata" "ept" 0 1 0.0154440154440154 0.0327354029969039 0.985507246376812
"Perla grandis" "Perla.grandis" "ept" 0 1 0.00386100386100386 0.182210289296613 0.969806763285024
"Perla marginata" "Perla.marginata" "ept" 0 1 0.00386100386100386 0.182210289296613 0.989130434782609
"Perlodes intricatus" "Perlodes.intricatus" "ept" 0 1 0.00579150579150579 0.366686875723781 0.966183574879227
"Perlodes jurassicus" "Perlodes.jurassicus" "ept" 0 1 0.00579150579150579 0.523867172267376 0.867149758454106
"Perlodes microcephalus" "Perlodes.microcephalus" "ept" 0 1 0.00579150579150579 0.362607540888782 0.683574879227053
"Philopotamus ludificatus" "Philopotamus.ludificatus" "ept" 0 1 0.00386100386100386 0.0171914825189235 0.648550724637681
"Philopotamus variegatus" "Philopotamus.variegatus" "ept" 0 1 0.00386100386100386 0.0235694901577708 0.774154589371981
"Phryganea grandis" "Phryganea.grandis" "ept" 0 1 0.0173745173745174 0.0216269497601524 0.815217391304348
"Plectrocnemia brevis" "Plectrocnemia.brevis" "ept" 0 1 0.00772200772200772 0.148712259328792 0.830917874396135
"Plectrocnemia conspersa" "Plectrocnemia.conspersa" "ept" 0 1 0.00772200772200772 0.0591395632163847 0.73792270531401
"Plectrocnemia geniculata" "Plectrocnemia.geniculata" "ept" 0 1 0.00772200772200772 0.0171914825189235 0.706521739130435
"Polycentropus flavomaculatus" "Polycentropus.flavomaculatus" "ept" 0 1 0.0366795366795367 0.0333469434924505 0.844202898550725
"Potamanthus luteus" "Potamanthus.luteus" "ept" 0 1 0.00965250965250965 0.217900272256314 0.858695652173913
"Potamophylax cingulatus" "Potamophylax.cingulatus" "ept" 0 1 0.00965250965250965 0.155338480462891 0.972222222222222
"Potamophylax latipennis" "Potamophylax.latipennis" "ept" 0 1 0.00965250965250965 0.530158125318034 0.948067632850242
"Potamophylax nigricornis" "Potamophylax.nigricornis" "ept" 0 1 0.00965250965250965 0.402645456861918 0.72463768115942
"Procloeon pennulatum" "Procloeon.pennulatum" "ept" 0 1 0.0386100386100386 0.0418005915191235 0.98792270531401
"Protonemura auberti" "Protonemura.auberti" "ept" 0 1 0.0212355212355212 0.187260894330421 0.614734299516908
"Protonemura brevistyla" "Protonemura.brevistyla" "ept" 0 1 0.0212355212355212 0.193113696602505 0.969806763285024
"Protonemura intricata" "Protonemura.intricata" "ept" 0 1 0.0212355212355212 0.203559048086242 0.981884057971015
"Protonemura lateralis" "Protonemura.lateralis" "ept" 0 1 0.0212355212355212 0.193113696602505 0.971014492753623
"Protonemura meyeri" "Protonemura.meyeri" "ept" 0 1 0.0212355212355212 0.190368958966611 0.969806763285024
"Protonemura nimborum" "Protonemura.nimborum" "ept" 0 1 0.0212355212355212 0.392024077643384 0.971014492753623
"Protonemura nitida" "Protonemura.nitida" "ept" 0 1 0.0212355212355212 0.105738948977032 0.635265700483092
"Protonemura praecox" "Protonemura.praecox" "ept" 0 1 0.0212355212355212 0.105738948977032 0.995169082125604
"Protonemura risi" "Protonemura.risi" "ept" 0 1 0.0212355212355212 0.187260894330421 0.716183574879227
"Pseudopsilopteryx zimmeri" "Pseudopsilopteryx.zimmeri" "ept" 0 1 0.00965250965250965 0.0320778170993397 0.840579710144927
"Psychomyia pusilla" "Psychomyia.pusilla" "ept" 0 1 0.028957528957529 0.252530251690402 0.766908212560386
"Ptilocolepus granulatus" "Ptilocolepus.granulatus" "ept" 0 1 0.0675675675675676 0.116520048183815 0.868357487922705
"Rhabdiopteryx alpina" "Rhabdiopteryx.alpina" "ept" 0 1 0.00386100386100386 0.269538272060661 0.971014492753623
"Rhabdiopteryx neglecta" "Rhabdiopteryx.neglecta" "ept" 0 1 0.00386100386100386 0.203559048086242 0.966183574879227
"Rhithrogena alpestris" "Rhithrogena.alpestris" "ept" 0 1 0.0366795366795367 0.231162307316599 0.975845410628019
"Rhithrogena beskidensis" "Rhithrogena.beskidensis" "ept" 0 1 0.0366795366795367 0.187325645677008 0.92512077294686
"Rhithrogena carpatoalpina" "Rhithrogena.carpatoalpina" "ept" 0 1 0.0366795366795367 0.231162307316599 0.98792270531401
"Rhithrogena dorieri" "Rhithrogena.dorieri" "ept" 0 1 0.0366795366795367 0.25206260307616 0.98792270531401
"Rhithrogena gratianopolitana" "Rhithrogena.gratianopolitana" "ept" 0 1 0.0366795366795367 0.17304437645748 0.977053140096618
"Rhithrogena hybrida" "Rhithrogena.hybrida" "ept" 0 1 0.0366795366795367 0.217896914779084 0.981884057971015
"Rhithrogena loyolaea" "Rhithrogena.loyolaea" "ept" 0 1 0.0366795366795367 0.327631021840552 0.977053140096618
"Rhithrogena nivata" "Rhithrogena.nivata" "ept" 0 1 0.0366795366795367 0.045275580452641 0.980676328502415
"Rhithrogena picteti" "Rhithrogena.picteti" "ept" 0 1 0.0366795366795367 0.0599309685635626 0.985507246376812
"Rhithrogena puthzi" "Rhithrogena.puthzi" "ept" 0 1 0.0366795366795367 0.045275580452641 0.966183574879227
"Rhithrogena savoiensis" "Rhithrogena.savoiensis" "ept" 0 1 0.0366795366795367 0.135071308981071 0.786231884057971
"Rhithrogena semicolorata" "Rhithrogena.semicolorata" "ept" 0 1 0.0366795366795367 0.095688101067873 0.983091787439614
"Rhyacophila dorsalis" "Rhyacophila.dorsalis" "ept" 0 1 0.0444015444015444 0.140409697777489 0.722222222222222
"Rhyacophila fasciata" "Rhyacophila.fasciata" "ept" 0 1 0.0444015444015444 0.219607036325166 0.863526570048309
