"names.traits" "names.maps" "Group" "Ter" "Aqu" "PhyloUniqueness" "FunctionUniqueness" "Restrictedness"
"Ambrosia artemisiifolia" "Ambrosia.artemisiifolia" "plants" 1 0 0.0018626929217669 0.0839636620630037 0.676328502415459
"Amelanchier ovalis" "Amelanchier.ovalis" "plants" 1 0 0.00133049494411921 0.146192765996389 0.603864734299517
"Ammi majus" "Ammi.majus" "plants" 1 0 0.00159659393294305 0.0720488721500877 0.893719806763285
"Amorpha fruticosa" "Amorpha.fruticosa" "plants" 1 0 0.0412453432676956 0.340208599761154 0.835748792270531
"Anacamptis pyramidalis" "Anacamptis.pyramidalis" "plants" 1 0 0.00133049494411921 0.12853466444598 0.764492753623188
"Anacamptis pyramidalis subsp. pyramidalis" "Anacamptis.pyramidalis.pyramidalis" "plants" 1 0 0.0105447554835846 0.194446413482489 1
"Anagallis arvensis" "Anagallis.arvensis" "plants" 1 0 0.000266098988823842 0.0303997125081042 0.72463768115942
"Anagallis foemina" "Anagallis.foemina" "plants" 1 0 0.000266098988823842 0.0729046037164834 0.908212560386473
"Anagallis minima" "Anagallis.minima" "plants" 1 0 0.00212879191059074 0.196754868997395 0.859903381642512
"Anchusa arvensis" "Anchusa.arvensis" "plants" 1 0 0.00106439595529537 0.0950997970698632 0.829710144927536
"Anchusa officinalis" "Anchusa.officinalis" "plants" 1 0 0.000266098988823842 0.273093103387207 0.801932367149758
"Andromeda polifolia" "Andromeda.polifolia" "plants" 1 0 0.0018626929217669 0.622693790188851 0.789855072463768
"Androsace alpina" "Androsace.alpina" "plants" 1 0 0.000266098988823842 0.0203552126571387 0.806763285024155
"Androsace chamaejasme" "Androsace.chamaejasme" "plants" 1 0 0.00319318786588611 0.0224473585345335 0.748792270531401
"Androsace helvetica" "Androsace.helvetica" "plants" 1 0 0.000266098988823842 0.116027750702595 0.798309178743961
"Androsace lactea" "Androsace.lactea" "plants" 1 0 0.000266098988823842 0.107638475000502 0.8743961352657
"Androsace obtusifolia" "Androsace.obtusifolia" "plants" 1 0 0.000266098988823842 0.0416875951984944 0.783816425120773
"Androsace puberula" "Androsace.puberula" "plants" 1 0 0.0018626929217669 0.177328698339072 0.869565217391304
"Androsace pubescens" "Androsace.pubescens" "plants" 1 0 0.000266098988823842 0.0800353997936128 0.8743961352657
"Androsace septentrionalis" "Androsace.septentrionalis" "plants" 1 0 0.00239489089941458 0.2692388069624 0.922705314009662
"Androsace vandellii" "Androsace.vandellii" "plants" 1 0 0.000266098988823842 0.120551763392663 0.81280193236715
"Androsace vitaliana" "Androsace.vitaliana" "plants" 1 0 0.00212879191059074 0.106808859819782 0.852657004830918
"Anemone baldensis" "Anemone.baldensis" "plants" 1 0 0.000532197977647685 0.144986640226936 0.778985507246377
"Anemone blanda" "Anemone.blanda" "plants" 1 0 0.00425758382118148 0.0975145765035448 0.867149758454106
"Anemone narcissiflora" "Anemone.narcissiflora" "plants" 1 0 0.000266098988823842 0.282098241053118 0.704106280193237
"Anemone nemorosa" "Anemone.nemorosa" "plants" 1 0 0.000798296966471527 0.225323446491862 0.628019323671498
"Anemone ranunculoides" "Anemone.ranunculoides" "plants" 1 0 0.000532197977647685 0.247341900007058 0.72463768115942
"Anethum graveolens" "Anethum.graveolens" "plants" 1 0 0.000798296966471527 0.0808713714042433 0.86231884057971
"Angelica sylvestris" "Angelica.sylvestris" "plants" 1 0 0.000798296966471527 0.211040349486884 0.567632850241546
"Anogramma leptophylla" "Anogramma.leptophylla" "plants" 1 0 0.000532197977647685 0.225691967003267 0.909420289855073
"Antennaria carpatica" "Antennaria.carpatica" "plants" 1 0 0.000266098988823842 0.198605327424129 0.684782608695652
"Antennaria dioica" "Antennaria.dioica" "plants" 1 0 0.000266098988823842 0.180759155248077 0.654589371980676
"Anthemis arvensis" "Anthemis.arvensis" "plants" 1 0 0.000798296966471527 0.201072542972141 0.780193236714976
"Anthemis tinctoria" "Anthemis.tinctoria" "plants" 1 0 0.000798296966471527 0.224421696915119 0.70048309178744
"Anthericum liliago" "Anthericum.liliago" "plants" 1 0 0.000266098988823842 0.306649762706698 0.661835748792271
"Anthericum ramosum" "Anthericum.ramosum" "plants" 1 0 0.000266098988823842 0.41678525075172 0.677536231884058
"Anthoxanthum alpinum" "Anthoxanthum.alpinum" "plants" 1 0 0.000266098988823842 0.440107148352005 0.688405797101449
"Anthoxanthum odoratum" "Anthoxanthum.odoratum" "plants" 1 0 0.000266098988823842 0.160088407043815 0.516908212560387
"Anthriscus caucalis" "Anthriscus.caucalis" "plants" 1 0 0.00133049494411921 0.401109423240829 0.905797101449275
"Anthriscus cerefolium" "Anthriscus.cerefolium" "plants" 1 0 0.00133049494411921 0.336670122708838 0.88768115942029
"Anthriscus nitida" "Anthriscus.nitida" "plants" 1 0 0.00133049494411921 0.236277884338842 0.690821256038647
"Anthriscus sylvestris" "Anthriscus.sylvestris" "plants" 1 0 0.00133049494411921 0.184661096656931 0.547101449275362
"Anthyllis vulneraria" "Anthyllis.vulneraria" "plants" 1 0 0.00319318786588611 0.0986633752068859 0.539855072463768
"Anthyllis vulneraria subsp. alpestris" "Anthyllis.vulneraria.alpestris" "plants" 1 0 0.0105447554835846 0.0224473585345335 1
"Antirrhinum majus" "Antirrhinum.majus" "plants" 1 0 0.000266098988823842 0.245275197395482 0.878019323671498
"Apera interrupta" "Apera.interrupta" "plants" 1 0 0.00133049494411921 0.659148174209659 0.871980676328502
"Aphanes arvensis" "Aphanes.arvensis" "plants" 1 0 0.000266098988823842 0.211459114797148 0.79951690821256
"Aphanes australis" "Aphanes.australis" "plants" 1 0 0.000266098988823842 0.222840950822369 0.983091787439614
"Aposeris foetida" "Aposeris.foetida" "plants" 1 0 0.00106439595529537 0.322643373797092 0.797101449275362
"Aquilegia alpina" "Aquilegia.alpina" "plants" 1 0 0.000532197977647685 0.335248531108095 0.72463768115942
"Aquilegia atrata" "Aquilegia.atrata" "plants" 1 0 0.000266098988823842 0.156772670099319 0.554347826086957
"Aquilegia vulgaris" "Aquilegia.vulgaris" "plants" 1 0 0.000266098988823842 0.156772670099319 0.626811594202899
"Arabidopsis thaliana" "Arabidopsis.thaliana" "plants" 1 0 0.00133049494411921 0.0212636546342288 0.630434782608696
"Arabis alpina" "Arabis.alpina" "plants" 1 0 0.00266098988823842 0.087329367562021 0.601449275362319
"Arabis alpina subsp. alpina" "Arabis.alpina.alpina" "plants" 1 0 0.0319318786588611 0.145947961005246 1
"Arabis alpina subsp. caucasica" "Arabis.alpina.caucasica" "plants" 1 0 0.00159659393294305 0.118187660414178 1
"Arabis auriculata" "Arabis.auriculata" "plants" 1 0 0.000266098988823842 0.16243927938234 0.923913043478261
"Arabis bellidifolia" "Arabis.bellidifolia" "plants" 1 0 0.000798296966471527 0.11123504934695 0.705314009661836
"Arabis bellidifolia subsp. stellulata" "Arabis.bellidifolia.stellulata" "plants" 1 0 0.0510910058541777 0.0976430326885835 1
"Arabis caerulea" "Arabis.caerulea" "plants" 1 0 0.00478978179882916 0.112986261673635 0.789855072463768
"Arabis ciliata" "Arabis.ciliata" "plants" 1 0 0.00133049494411921 0.134134546400543 0.609903381642512
"Arabis collina" "Arabis.collina" "plants" 1 0 0.0510910058541777 0.116339896474917 0.873188405797101
"Arabis hirsuta" "Arabis.hirsuta" "plants" 1 0 0.000266098988823842 0.0789083407008961 0.619565217391304
"Arabis nova" "Arabis.nova" "plants" 1 0 0.000266098988823842 0.564589406390518 0.776570048309179
"Arabis sagittata" "Arabis.sagittata" "plants" 1 0 0.000266098988823842 0.052538598330299 0.746376811594203
"Arabis serpillifolia" "Arabis.serpillifolia" "plants" 1 0 0.0510910058541777 0.190774781342201 0.754830917874396
"Arabis subcoriacea" "Arabis.subcoriacea" "plants" 1 0 0.000532197977647685 0.253842269700279 0.673913043478261
"Arabis turrita" "Arabis.turrita" "plants" 1 0 0.00532197977647685 0.168766563515295 0.713768115942029
"Arctium lappa" "Arctium.lappa" "plants" 1 0 0.000266098988823842 0.120825923843894 0.757246376811594
"Arctium minus" "Arctium.minus" "plants" 1 0 0.000532197977647685 0.120825923843894 0.728260869565217
"Arctium minus subsp. minus" "Arctium.minus.minus" "plants" 1 0 0.0105447554835846 0.104682564019668 1
"Arctium nemorosum" "Arctium.nemorosum" "plants" 1 0 0.112825971261309 0.277556882486038 0.888888888888889
"Arctium tomentosum" "Arctium.tomentosum" "plants" 1 0 0.000266098988823842 0.296577758105205 0.845410628019324
"Arctostaphylos alpina" "Arctostaphylos.alpina" "plants" 1 0 0.000532197977647685 0.207099645671115 0.723429951690821
"Arenaria biflora" "Arenaria.biflora" "plants" 1 0 0.0372538584353379 0.182898648128893 0.760869565217391
"Arenaria ciliata" "Arenaria.ciliata" "plants" 1 0 0.0372538584353379 0.0982125415391251 0.764492753623188
"Arenaria ciliata subsp. bernensis" "Arenaria.ciliata.bernensis" "plants" 1 0 0.0105447554835846 0.222232061631776 1
"Arenaria grandiflora" "Arenaria.grandiflora" "plants" 1 0 0.0372538584353379 0.300280583225632 0.954106280193237
"Arenaria leptoclados" "Arenaria.leptoclados" "plants" 1 0 0.000266098988823842 0.0671307722527438 0.827294685990338
"Arenaria serpyllifolia" "Arenaria.serpyllifolia" "plants" 1 0 0.00159659393294305 0.0212636546342288 0.568840579710145
"Aristolochia clematitis" "Aristolochia.clematitis" "plants" 1 0 0.000532197977647685 0.475793995137589 0.896135265700483
"Armoracia rusticana" "Armoracia.rusticana" "plants" 1 0 0.00133049494411921 0.0850013152527478 0.66304347826087
"Arnica montana" "Arnica.montana" "plants" 1 0 0.112825971261309 0.0672471533142005 0.642512077294686
"Arrhenatherum elatius" "Arrhenatherum.elatius" "plants" 1 0 0.00266098988823842 0.0721543939787584 0.526570048309179
"Artemisia absinthium" "Artemisia.absinthium" "plants" 1 0 0.000266098988823842 0.472395494927527 0.717391304347826
"Artemisia annua" "Artemisia.annua" "plants" 1 0 0.00106439595529537 0.0862798534190187 0.922705314009662
"Artemisia campestris" "Artemisia.campestris" "plants" 1 0 0.0162320383182544 0.199572099828234 0.772946859903382
"Artemisia genipi" "Artemisia.genipi" "plants" 1 0 0.0162320383182544 0.0769767862537443 0.789855072463768
"Artemisia glacialis" "Artemisia.glacialis" "plants" 1 0 0.0162320383182544 0.0769767862537443 0.98792270531401
"Artemisia umbelliformis" "Artemisia.umbelliformis" "plants" 1 0 0.0162320383182544 0.0458987655355292 0.746376811594203
"Artemisia verlotiorum" "Artemisia.verlotiorum" "plants" 1 0 0.0162320383182544 0.317937981047541 0.71256038647343
"Artemisia vulgaris" "Artemisia.vulgaris" "plants" 1 0 0.000266098988823842 0.157708256316487 0.640096618357488
"Arum italicum" "Arum.italicum" "plants" 1 0 0.000266098988823842 0.154751926103858 0.891304347826087
"Arum maculatum" "Arum.maculatum" "plants" 1 0 0.000266098988823842 0.154751926103858 0.676328502415459
"Aruncus dioicus" "Aruncus.dioicus" "plants" 1 0 0.00106439595529537 0.150748164631452 0.579710144927536
