"names.traits" "names.maps" "Group" "Ter" "Aqu" "PhyloUniqueness" "FunctionUniqueness" "Restrictedness"
"Cryphia raptricula" "Cryphia.raptricula" "lepidoptera" 1 0 0.00668576886341929 0.000107966938722266 0.729468599033816
"Cucullia campanulae" "Cucullia.campanulae" "lepidoptera" 1 0 0.0105062082139446 0.000383282632464075 0.742753623188406
"Cucullia lactucae" "Cucullia.lactucae" "lepidoptera" 1 0 0.0105062082139446 0.000113365285658383 0.827294685990338
"Cucullia lucifuga" "Cucullia.lucifuga" "lepidoptera" 0 0 0.0105062082139446 0.000178145448891748 0.661835748792271
"Cucullia umbratica" "Cucullia.umbratica" "lepidoptera" 1 0 0.0105062082139446 0.000120788012695548 0.785024154589372
"Cupido alcetas" "Cupido.alcetas" "lepidoptera" 1 0 0.000955109837631327 0.0091615208606677 0.791062801932367
"Cupido argiades" "Cupido.argiades" "lepidoptera" 1 0 0.000955109837631327 0.0242925612125116 0.667874396135266
"Cupido minimus" "Cupido.minimus" "lepidoptera" 1 0 0.000955109837631327 0.00215933877444548 0.584541062801932
"Cupido osiris" "Cupido.osiris" "lepidoptera" 1 0 0.000955109837631327 0 0.828502415458937
"Cyaniris semiargus" "Cyaniris.semiargus" "lepidoptera" 1 0 0.00286532951289398 0.221194706750594 0.526570048309179
"Cybosia mesomella" "Cybosia.mesomella" "lepidoptera" 0 0 0.0210124164278892 0.0019177627490544 0.948067632850242
"Cydalima perspectalis" "Cydalima.perspectalis" "lepidoptera" 1 0 0.600764087870105 0.000893516390375749 0.823671497584541
"Cymatophorina diluta" "Cymatophorina.diluta" "lepidoptera" 1 0 0.00764087870105062 0.0137495896462816 0.851449275362319
"Dahlica triquetrella" "Dahlica.triquetrella" "lepidoptera" 1 0 0.0353390639923591 0.0381696446305734 0.806763285024155
"Dasypolia templi subsp. alpina" "Dasypolia.templi.alpina" "lepidoptera" 0 0 0.0225313535523157 0.000471455632420593 1
"Deilephila elpenor" "Deilephila.elpenor" "lepidoptera" 0 0 0.000955109837631327 0.0173326299595659 0.781400966183575
"Deilephila porcellus" "Deilephila.porcellus" "lepidoptera" 1 0 0.000955109837631327 0.0122218574633614 0.693236714975845
"Deltote bankiana" "Deltote.bankiana" "lepidoptera" 1 0 0.00191021967526265 0.00041117409163399 0.916666666666667
"Deltote deceptoria" "Deltote.deceptoria" "lepidoptera" 0 0 0.00191021967526265 3.23900816166858e-05 0.820048309178744
"Deltote uncula" "Deltote.uncula" "lepidoptera" 0 0 0.00191021967526265 3.7113635185778e-05 0.911835748792271
"Dendrolimus pini" "Dendrolimus.pini" "lepidoptera" 1 0 0.0152817574021012 0.0122698352717561 0.743961352657005
"Diachrysia chrysitis" "Diachrysia.chrysitis" "lepidoptera" 0 0 0.00286532951289398 0.000520040754845618 0.794685990338164
"Diachrysia chryson" "Diachrysia.chryson" "lepidoptera" 1 0 0.00286532951289398 0.000154752612168596 0.769323671497585
"Diachrysia tutti" "Diachrysia.tutti" "lepidoptera" 1 0 0.00286532951289398 8.09752040417028e-05 0.946859903381642
"Diacrisia sannio" "Diacrisia.sannio" "lepidoptera" 1 0 0.000955109837631327 7.82760305736417e-05 0.626811594202899
"Diaphora mendica" "Diaphora.mendica" "lepidoptera" 0 0 0.00859598853868195 0.456886258805841 0.886473429951691
"Diarsia brunnea" "Diarsia.brunnea" "lepidoptera" 1 0 0.00286532951289398 5.12842958930663e-05 0.70048309178744
"Diarsia dahlii" "Diarsia.dahlii" "lepidoptera" 1 0 0.00286532951289398 0.000122137599429567 0.954106280193237
"Diarsia mendica" "Diarsia.mendica" "lepidoptera" 1 0 0.00286532951289398 3.23900816166858e-05 0.641304347826087
"Diarsia rubi" "Diarsia.rubi" "lepidoptera" 1 0 0.00286532951289398 0.00042107106101688 0.952898550724638
"Dicallomera fascelina" "Dicallomera.fascelina" "lepidoptera" 0 0 0.00955109837631327 0.00111880740250957 0.881642512077295
"Dichonia aprilina" "Dichonia.aprilina" "lepidoptera" 1 0 0.0764087870105062 4.8585122425017e-05 0.710144927536232
"Diloba caeruleocephala" "Diloba.caeruleocephala" "lepidoptera" 1 0 0.880611270296084 0.214091691552599 0.830917874396135
"Discestra microdon" "Discestra.microdon" "lepidoptera" 1 0 0.00286532951289398 4.52111555899494e-05 0.672705314009662
"Discestra trifolii" "Discestra.trifolii" "lepidoptera" 0 0 0.00286532951289398 0.0356533823395629 0.729468599033816
"Drepana falcataria" "Drepana.falcataria" "lepidoptera" 1 0 0.00668576886341929 8.67109476613339e-05 0.818840579710145
"Drymonia dodonaea" "Drymonia.dodonaea" "lepidoptera" 1 0 0.00382043935052531 0.0112730979893394 0.811594202898551
