"names.traits" "names.maps" "Group" "Ter" "Aqu" "PhyloUniqueness" "FunctionUniqueness" "Restrictedness"
"Lepraria lobificans" "Lepraria.lobificans" "lichens" 1 0 0.00728066982162359 0.295753606517725 0.605072463768116
"Lepraria rigidula" "Lepraria.rigidula" "lichens" 1 0 0.00728066982162359 0.0387296389487497 0.52536231884058
"Leproloma vouauxii" "Leproloma.vouauxii" "lichens" 1 0 0.00728066982162359 0.135123406998971 0.619565217391304
"Leptogium gelatinosum" "Leptogium.gelatinosum" "lichens" 1 0 0.010192937750273 0.33888434080156 0.571256038647343
"Leptogium lichenoides" "Leptogium.lichenoides" "lichens" 1 0 0.010192937750273 0.33888434080156 0.746376811594203
"Leptogium saturninum" "Leptogium.saturninum" "lichens" 1 0 0.010192937750273 0.256906605026706 0.822463768115942
"Letharia vulpina" "Letharia.vulpina" "lichens" 1 0 0.0713505642519111 0.206558074393332 0.516908212560387
"Lobaria pulmonaria" "Lobaria.pulmonaria" "lichens" 1 0 0.0269384783400073 0.329201931064373 0.71256038647343
"Loxospora elatina" "Loxospora.elatina" "lichens" 1 0 0.997815799053513 0.251742653166873 0.545893719806763
"Megaspora verrucosa" "Megaspora.verrucosa" "lichens" 1 0 0.0433199854386603 0.361476630188331 0.595410628019324
"Menegazzia terebrata" "Menegazzia.terebrata" "lichens" 1 0 0.0713505642519112 0.274980436536123 0.61231884057971
"Micarea denigrata" "Micarea.denigrata" "lichens" 1 0 0.0232981434291955 0.342462622660955 0.660628019323672
"Micarea peliocarpa" "Micarea.peliocarpa" "lichens" 1 0 0.0232981434291955 0.193648194743749 0.554347826086957
"Micarea prasina" "Micarea.prasina" "lichens" 1 0 0.0232981434291955 0.193648194743749 0.603864734299517
"Mycobilimbia epixanthoides" "Mycobilimbia.epixanthoides" "lichens" 1 0 0.00873680378594831 0.306058610229144 0.618357487922705
"Mycobilimbia sabuletorum" "Mycobilimbia.sabuletorum" "lichens" 1 0 0.056789224608664 0.287112703551842 0.678743961352657
"Mycoblastus fucatus" "Mycoblastus.fucatus" "lichens" 1 0 0.00254823443756826 0.183415919762227 0.561594202898551
"Nephroma bellum" "Nephroma.bellum" "lichens" 1 0 0.00218420094648708 0.135553736320624 0.935990338164251
"Nephroma parile" "Nephroma.parile" "lichens" 1 0 0.00218420094648708 0.135553736320624 0.815217391304348
"Nephroma resupinatum" "Nephroma.resupinatum" "lichens" 1 0 0.00218420094648708 0.374386509837914 0.929951690821256
"Normandina pulchella" "Normandina.pulchella" "lichens" 1 0 0.104477611940298 0.495907768278556 0.753623188405797
"Ochrolechia alboflavescens" "Ochrolechia.alboflavescens" "lichens" 1 0 0.00655260283946123 0.193648194743749 0.577294685990338
"Ochrolechia androgyna" "Ochrolechia.androgyna" "lichens" 1 0 0.00655260283946123 0.103279037196666 0.619565217391304
"Ochrolechia arborea" "Ochrolechia.arborea" "lichens" 1 0 0.00655260283946123 0.250253051668844 0.707729468599034
"Ochrolechia szatalaensis" "Ochrolechia.szatalaensis" "lichens" 1 0 0.00655260283946123 0.0774592778974994 0.591787439613527
"Ochrolechia turneri" "Ochrolechia.turneri" "lichens" 1 0 0.00655260283946123 0.193648194743749 0.641304347826087
"Pannaria conoplea" "Pannaria.conoplea" "lichens" 1 0 0.00728066982162359 0.629696974508592 0.840579710144927
"Pannaria pezizoides" "Pannaria.pezizoides" "lichens" 1 0 0.00728066982162359 0.221205822457282 0.707729468599034
"Parmelia acetabulum" "Parmelia.acetabulum" "lichens" 1 0 0.0713505642519111 0.192027926447647 0.771739130434783
"Parmelia caperata" "Parmelia.caperata" "lichens" 1 0 0.00291226792864944 0.0387296389487497 0.815217391304348
