"names.traits" "names.maps" "Group" "Ter" "Aqu" "PhyloUniqueness" "FunctionUniqueness" "Restrictedness" "SummedUniqueness"
"Bembidion articulatum" "Bembidion.articulatum" "coleoptera" 1 1 0.0350981558596074 0.05615196716997 0.728260869565217 0.0912501230295774
"Bembidion ascendens" "Bembidion.ascendens" "coleoptera" 1 0 0.00356930398572278 0.00912162945054485 0.678743961352657 0.0126909334362676
"Bembidion assimile" "Bembidion.assimile" "coleoptera" 1 1 0.0350981558596074 0.249675173239471 0.879227053140097 0.284773329099078
"Bembidion azurescens subsp. azurescens" "Bembidion.azurescens.azurescens" "coleoptera" 1 0 0.0275561985109873 0.0339440048178749 1 0.0615002033288622
"Bembidion biguttatum" "Bembidion.biguttatum" "coleoptera" 1 1 0.00118976799524093 0.0912327387015771 0.820048309178744 0.092422506696818
"Bembidion bipunctatum subsp. bipunctatum" "Bembidion.bipunctatum.bipunctatum" "coleoptera" 1 0 0.0275561985109873 0.0291814314053191 1 0.0567376299163064
"Bembidion bualei subsp. bualei" "Bembidion.bualei.bualei" "coleoptera" 1 1 0.0275561985109873 0.551690320891796 1 0.579246519402783
"Bembidion complanatum" "Bembidion.complanatum" "coleoptera" 1 1 0.00356930398572278 0.0762963416705969 0.599033816425121 0.0798656456563196
"Bembidion conforme" "Bembidion.conforme" "coleoptera" 1 1 0.00356930398572278 0.0306700815523242 0.52536231884058 0.034239385538047
"Bembidion decorum subsp. decorum" "Bembidion.decorum.decorum" "coleoptera" 1 1 0.0275561985109873 0.135347129068068 1 0.162903327579056
"Bembidion dentellum" "Bembidion.dentellum" "coleoptera" 1 0 0.0350981558596074 0.132564577924602 0.83695652173913 0.16766273378421
"Bembidion fasciolatum" "Bembidion.fasciolatum" "coleoptera" 1 1 0.00356930398572278 0.0306700815523242 0.613526570048309 0.034239385538047
"Bembidion femoratum subsp. femoratum" "Bembidion.femoratum.femoratum" "coleoptera" 1 0 0.0275561985109873 0.0365205706378506 1 0.0640767691488379
"Bembidion genei subsp. illigeri" "Bembidion.genei.illigeri" "coleoptera" 1 0 0.0107079119571684 0.280776454028266 1 0.291484365985435
