"names.traits" "names.maps" "Group" "Ter" "Aqu" "PhyloUniqueness" "FunctionUniqueness" "Restrictedness" "SummedUniqueness"
"Androsace septentrionalis" "Androsace.septentrionalis" "plants" 1 0 0.00212935853074261 0.263725160488962 0.922705314009662 0.265854519019705
"Androsace vandellii" "Androsace.vandellii" "plants" 1 0 0 0.113916262336312 0.81280193236715 0.113916262336312
"Androsace vitaliana" "Androsace.vitaliana" "plants" 1 0 0.00186318871439979 0.100069667554126 0.852657004830918 0.101932856268525
"Anemone baldensis" "Anemone.baldensis" "plants" 1 0 0.000266169816342828 0.138535502097584 0.778985507246377 0.138801671913927
"Anemone blanda" "Anemone.blanda" "plants" 1 0 0.00399254724514241 0.0907052581927207 0.867149758454106 0.0946978054378631
"Anemone narcissiflora" "Anemone.narcissiflora" "plants" 1 0 0 0.276681619947338 0.704106280193237 0.276681619947338
"Anemone nemorosa" "Anemone.nemorosa" "plants" 1 0 0.000532339632685654 0.219478455422275 0.628019323671498 0.220010795054961
"Anemone ranunculoides" "Anemone.ranunculoides" "plants" 1 0 0.000266169816342828 0.241663039774373 0.72463768115942 0.241929209590716
"Anethum graveolens" "Anethum.graveolens" "plants" 1 0 0.000532339632685654 0.0739364788976671 0.86231884057971 0.0744688185303528
"Angelica sylvestris" "Angelica.sylvestris" "plants" 1 0 0.000532339632685654 0.205087591409167 0.567632850241546 0.205619931041853
"Anogramma leptophylla" "Anogramma.leptophylla" "plants" 1 0 0.000266169816342828 0.219849756447804 0.909420289855073 0.220115926264147
"Antennaria carpatica" "Antennaria.carpatica" "plants" 1 0 0 0.192558746198444 0.684782608695652 0.192558746198444
"Antennaria dioica" "Antennaria.dioica" "plants" 1 0 0 0.174577923352351 0.654589371980676 0.174577923352351
"Anthemis arvensis" "Anthemis.arvensis" "plants" 1 0 0.000532339632685654 0.195044577067624 0.780193236714976 0.19557691670031
"Anthemis tinctoria" "Anthemis.tinctoria" "plants" 1 0 0.000532339632685654 0.218569902079239 0.70048309178744 0.219102241711925
"Anthericum liliago" "Anthericum.liliago" "plants" 1 0 0 0.301418384621583 0.661835748792271 0.301418384621583
"Anthericum ramosum" "Anthericum.ramosum" "plants" 1 0 0 0.412384852952703 0.677536231884058 0.412384852952703
"Anthoxanthum alpinum" "Anthoxanthum.alpinum" "plants" 1 0 0 0.435882715970532 0.688405797101449 0.435882715970532
"Anthoxanthum odoratum" "Anthoxanthum.odoratum" "plants" 1 0 0 0.153751212846005 0.516908212560387 0.153751212846005
"Anthriscus caucalis" "Anthriscus.caucalis" "plants" 1 0 0.00106467926537131 0.396590750180486 0.905797101449275 0.397655429445857
