"names.traits" "names.maps" "Group" "Ter" "Aqu" "PhyloUniqueness" "FunctionUniqueness" "Restrictedness" "SummedUniqueness"
"Rhithrogena alpestris" "Rhithrogena.alpestris" "ept" 0 1 0.450000000000001 0.278806951353221 0.975845410628019 0.728806951353222
"Rhithrogena beskidensis" "Rhithrogena.beskidensis" "ept" 0 1 0.450000000000001 0.225470349953058 0.92512077294686 0.675470349953058
"Rhithrogena carpatoalpina" "Rhithrogena.carpatoalpina" "ept" 0 1 0.450000000000001 0.278806951353221 0.98792270531401 0.728806951353222
"Rhithrogena dorieri" "Rhithrogena.dorieri" "ept" 0 1 0.450000000000001 0.304236596366756 0.98792270531401 0.754236596366756
"Rhithrogena gratianopolitana" "Rhithrogena.gratianopolitana" "ept" 0 1 0.450000000000001 0.208094155339679 0.977053140096618 0.658094155339679
"Rhithrogena hybrida" "Rhithrogena.hybrida" "ept" 0 1 0.450000000000001 0.262666786301256 0.981884057971015 0.712666786301257
"Rhithrogena loyolaea" "Rhithrogena.loyolaea" "ept" 0 1 0.450000000000001 0.396181614060275 0.977053140096618 0.846181614060275
"Rhithrogena nivata" "Rhithrogena.nivata" "ept" 0 1 0.450000000000001 0.0526363013653663 0.980676328502415 0.502636301365367
"Rhithrogena picteti" "Rhithrogena.picteti" "ept" 0 1 0.450000000000001 0.0704676910013635 0.985507246376812 0.520467691001364
"Rhithrogena puthzi" "Rhithrogena.puthzi" "ept" 0 1 0.450000000000001 0.0526363013653663 0.966183574879227 0.502636301365367
"Rhithrogena savoiensis" "Rhithrogena.savoiensis" "ept" 0 1 0.450000000000001 0.161891860544002 0.786231884057971 0.611891860544002
"Rhithrogena semicolorata" "Rhithrogena.semicolorata" "ept" 0 1 0.450000000000001 0.113973830663075 0.983091787439614 0.563973830663075
"Rhyacophila dorsalis" "Rhyacophila.dorsalis" "ept" 0 1 0.55 0.168387143366736 0.722222222222222 0.718387143366736
"Rhyacophila fasciata" "Rhyacophila.fasciata" "ept" 0 1 0.55 0.264747512064525 0.863526570048309 0.814747512064526
"Rhyacophila glareosa" "Rhyacophila.glareosa" "ept" 0 1 0.55 0.00471827148443913 0.981884057971015 0.55471827148444
"Rhyacophila hirticornis" "Rhyacophila.hirticornis" "ept" 0 1 0.55 0.323710219769696 0.685990338164251 0.873710219769696
"Rhyacophila intermedia" "Rhyacophila.intermedia" "ept" 0 1 0.55 0.636563977879273 0.968599033816425 1.18656397787927
"Rhyacophila pubescens" "Rhyacophila.pubescens" "ept" 0 1 0.55 0.0235081967930636 0.984299516908213 0.573508196793064
"Rhyacophila torrentium" "Rhyacophila.torrentium" "ept" 0 1 0.55 0.194642767260598 0.705314009661836 0.744642767260598
"Rhyacophila tristis" "Rhyacophila.tristis" "ept" 0 1 0.55 0.553289549991575 0.977053140096618 1.10328954999158
