"names.traits" "names.maps" "Group" "Ter" "Aqu" "PhyloUniqueness" "FunctionUniqueness" "Restrictedness" "SummedUniqueness"
"Phylloscopus trochilus" "Phylloscopus.trochilus" "aves" 1 0 0 0.291002818814816 0.56280193236715 0.291002818814816
"Pica pica" "Pica.pica" "aves" 1 0 0 0.279640825280812 0.519323671497585 0.279640825280812
"Picoides tridactylus" "Picoides.tridactylus" "aves" 1 0 0.0967741935483871 0.191253322055931 0.664251207729469 0.288027515604318
"Picus canus" "Picus.canus" "aves" 1 0 0 0.321237257457884 0.725845410628019 0.321237257457884
"Picus viridis" "Picus.viridis" "aves" 1 0 0 0.285755811948156 0.516908212560387 0.285755811948156
"Podiceps cristatus" "Podiceps.cristatus" "aves" 0 1 0 0.305174146239424 0.741545893719807 0.305174146239424
"Podiceps nigricollis" "Podiceps.nigricollis" "aves" 0 1 0 0.19919357886401 0.964975845410628 0.19919357886401
"Poecile montanus" "Poecile.montanus" "aves" 1 0 0 0.00985974207255331 0.550724637681159 0.00985974207255331
"Poecile palustris" "Poecile.palustris" "aves" 1 0 0 0 0.527777777777778 0.00985974207255331
"Porzana porzana" "Porzana.porzana" "aves" 1 0 0.0322580645161291 0.207452838113449 0.910628019323672 0.239710902629578
"Prunella collaris" "Prunella.collaris" "aves" 1 0 0.967741935483874 0.262119763401319 0.68719806763285 1.22986169888519
"Prunella modularis" "Prunella.modularis" "aves" 1 0 1 0.0954989396773862 0.516908212560387 1.09549893967739
"Ptyonoprogne rupestris" "Ptyonoprogne.rupestris" "aves" 1 0 0 0.170192574104591 0.605072463768116 0.170192574104591
"Pyrrhocorax graculus" "Pyrrhocorax.graculus" "aves" 1 0 0 0.373183426835406 0.682367149758454 0.373183426835406
"Pyrrhocorax pyrrhocorax" "Pyrrhocorax.pyrrhocorax" "aves" 1 0 0 0.412010084631992 0.873188405797101 0.412010084631992
"Pyrrhula pyrrhula" "Pyrrhula.pyrrhula" "aves" 1 0 0.258064516129032 0.241622481201156 0.518115942028986 0.499686997330189
"Rallus aquaticus" "Rallus.aquaticus" "aves" 1 1 0 0.207452838113449 0.765700483091787 0.207452838113449
"Regulus ignicapilla" "Regulus.ignicapilla" "aves" 1 0 0 0.183667855765535 0.519323671497585 0.183667855765535
"Regulus regulus" "Regulus.regulus" "aves" 1 0 0 0.172453920910194 0.518115942028986 0.172453920910194
"Remiz pendulinus" "Remiz.pendulinus" "aves" 1 0 0.161290322580645 0.501856771324539 0.960144927536232 0.663147093905184
"Riparia riparia" "Riparia.riparia" "aves" 1 0 0.0645161290322581 0.265831581977297 0.867149758454106 0.330347711009555
"Saxicola rubetra" "Saxicola.rubetra" "aves" 1 0 0.0322580645161291 0.262119763401319 0.620772946859903 0.294377827917448
"Saxicola torquatus" "Saxicola.torquatus" "aves" 1 0 0.0322580645161291 0.215577772582552 0.688405797101449 0.247835837098681
"Scolopax rusticola" "Scolopax.rusticola" "aves" 1 0 0 0.281752939232414 0.606280193236715 0.281752939232414
"Serinus serinus" "Serinus.serinus" "aves" 1 0 0 0.164580200873574 0.521739130434783 0.164580200873574
