"names.traits" "names.maps" "Group" "Ter" "Aqu" "PhyloUniqueness" "FunctionUniqueness" "Restrictedness" "SummedUniqueness"
"Malacolimax tenellus" "Malacolimax.tenellus" "molluscs" 1 0 0.064625850340136 0.273589164785553 0.640096618357488 0.338215015125689
"Merdigera obscura" "Merdigera.obscura" "molluscs" 1 0 0.00340136054421768 0.139954853273138 0.594202898550725 0.143356213817355
"Monacha cartusiana" "Monacha.cartusiana" "molluscs" 1 0 0.064625850340136 0.203160270880361 0.830917874396135 0.267786121220497
"Monachoides incarnatus" "Monachoides.incarnatus" "molluscs" 1 0 0.0517570085358984 0.270880361173815 0.585748792270531 0.322637369709713
"Morlina glabra" "Morlina.glabra" "molluscs" 1 0 0.00340136054421768 0.304740406320541 0.73792270531401 0.308141766864759
"Musculium lacustre" "Musculium.lacustre" "molluscs" 0 1 0.0102040816326531 0.0677200902934537 0.809178743961353 0.0779241719261068
"Neostyriaca strobel" "Neostyriaca.strobel" "molluscs" 1 0 0.0102040816326531 0.143156166632465 0.980676328502415 0.153360248265118
"Nesovitrea hammonis" "Nesovitrea.hammonis" "molluscs" 1 0 0.0102040816326531 0.135440180586908 0.564009661835749 0.145644262219561
"Nesovitrea petronella" "Nesovitrea.petronella" "molluscs" 1 0 0.0102040816326531 0.135440180586908 0.693236714975845 0.145644262219561
"Oligolimax annularis" "Oligolimax.annularis" "molluscs" 1 0 0.0272108843537415 0.345733634311512 0.770531400966184 0.372944518665253
"Orcula dolium" "Orcula.dolium" "molluscs" 1 0 0 0.203160270880361 0.742753623188406 0.203160270880361
"Oxychilus alliarius" "Oxychilus.alliarius" "molluscs" 1 0 0.0102040816326531 0.203160270880361 0.97463768115942 0.213364352513014
"Oxychilus cellarius" "Oxychilus.cellarius" "molluscs" 1 0 0.0102040816326531 0.203160270880361 0.646135265700483 0.213364352513014
"Oxychilus draparnaudi" "Oxychilus.draparnaudi" "molluscs" 1 0 0.0102040816326531 0.203160270880361 0.717391304347826 0.213364352513014
"Oxychilus navarricus subsp. helveticus" "Oxychilus.navarricus.helveticus" "molluscs" 1 0 0.0517570085358984 0.203160270880361 1 0.25491727941626
"Oxyloma elegans" "Oxyloma.elegans" "molluscs" 1 0 0.00680272108843534 0.0722347629796839 0.785024154589372 0.0790374840681192
"Petasina edentula" "Petasina.edentula" "molluscs" 1 0 0.064625850340136 0.0677200902934537 0.71256038647343 0.13234594063359
"Petasina unidentata" "Petasina.unidentata" "molluscs" 1 0 0.064625850340136 0.0677200902934537 0.725845410628019 0.13234594063359
"Physa fontinalis" "Physa.fontinalis" "molluscs" 0 1 0 0.203160270880361 1 0.203160270880361
"Pisidium amnicum" "Pisidium.amnicum" "molluscs" 0 1 0.04421768707483 0.0677200902934537 0.995169082125604 0.111937777368284
"Pisidium casertanum" "Pisidium.casertanum" "molluscs" 0 1 0.0510204081632653 0.135440180586908 0.983091787439614 0.186460588750173
"Pisidium henslowanum" "Pisidium.henslowanum" "molluscs" 0 1 0.04421768707483 0.0677200902934537 0.996376811594203 0.111937777368284
"Pisidium milium" "Pisidium.milium" "molluscs" 0 1 0.04421768707483 0.203160270880361 0.98792270531401 0.247377957955191
"Pisidium nitidum" "Pisidium.nitidum" "molluscs" 0 1 0.04421768707483 0 0.995169082125604 0.04421768707483
"Pisidium obtusale" "Pisidium.obtusale" "molluscs" 0 1 0.04421768707483 0.203160270880361 0.810386473429952 0.247377957955191
"Pisidium personatum" "Pisidium.personatum" "molluscs" 0 1 0.04421768707483 0.0677200902934537 0.989130434782609 0.111937777368284
"Pisidium subtruncatum" "Pisidium.subtruncatum" "molluscs" 0 1 0.04421768707483 0 0.992753623188406 0.04421768707483
"Planorbarius corneus" "Planorbarius.corneus" "molluscs" 0 1 0.00680272108843534 0.338600451467268 0.841787439613527 0.345403172555703
"Planorbis carinatus" "Planorbis.carinatus" "molluscs" 0 1 0 0.225733634311512 0.990338164251208 0.225733634311512
"Planorbis planorbis" "Planorbis.planorbis" "molluscs" 0 1 0 0.338600451467268 0.857487922705314 0.338600451467268
"Platyla polita" "Platyla.polita" "molluscs" 1 0 0.00340136054421768 0.203160270880361 0.659420289855073 0.206561631424579
"Pomatias elegans" "Pomatias.elegans" "molluscs" 1 0 0.0374149659863945 1 0.91304347826087 1.03741496598639
"Potamopyrgus antipodarum" "Potamopyrgus.antipodarum" "molluscs" 0 1 0.0340136054421768 0.641413439833305 0.993961352657005 0.675427045275482
"Punctum pygmaeum" "Punctum.pygmaeum" "molluscs" 1 0 0.863945578231293 0.510158013544018 0.555555555555556 1.37410359177531
"Pupilla muscorum" "Pupilla.muscorum" "molluscs" 1 0 0.0102040816326531 0.35214446952596 0.666666666666667 0.362348551158613
"Pupilla triplicata" "Pupilla.triplicata" "molluscs" 1 0 0.0102040816326531 0.139954853273138 0.776570048309179 0.150158934905791
"Pyramidula pusilla" "Pyramidula.pusilla" "molluscs" 1 0 0.166666666666667 0.494356659142211 0.620772946859903 0.661023325808878
"Radix auricularia" "Radix.auricularia" "molluscs" 0 1 0.00680272108843534 0.304740406320541 0.992753623188406 0.311543127408977
"Radix balthica" "Radix.balthica" "molluscs" 0 1 0.00680272108843534 0.474040632054176 0.98792270531401 0.480843353142612
"Radix labiata" "Radix.labiata" "molluscs" 0 1 0.00680272108843534 0.406320541760723 0.665458937198068 0.413123262849158
"Segmentina nitida" "Segmentina.nitida" "molluscs" 0 1 0.00680272108843534 0.203160270880361 0.903381642512077 0.209962991968797
"Sphaerium corneum" "Sphaerium.corneum" "molluscs" 0 1 0.0102040816326531 0.203160270880361 0.859903381642512 0.213364352513014
"Sphyradium doliolum" "Sphyradium.doliolum" "molluscs" 1 0 0 0.338600451467268 0.845410628019324 0.338600451467268
"Stagnicola corvus" "Stagnicola.corvus" "molluscs" 0 1 0.00340136054421768 0.270880361173815 0.521739130434783 0.274281721718032
"Succinea putris" "Succinea.putris" "molluscs" 1 0 0.00680272108843534 0.0722347629796839 0.756038647342995 0.0790374840681192
"Succinella oblonga" "Succinella.oblonga" "molluscs" 1 0 0.00680272108843534 0.329571106094808 0.642512077294686 0.336373827183243
"Tandonia rustica" "Tandonia.rustica" "molluscs" 1 0 0.863945578231293 0.593548598161416 0.692028985507246 1.45749417639271
"Theodoxus fluviatilis" "Theodoxus.fluviatilis" "molluscs" 0 1 0.863945578231293 0.697918234261349 0.992753623188406 1.56186381249264
"Trochulus hispidus" "Trochulus.hispidus" "molluscs" 1 0 0.0306122448979592 0.101580135440181 0.842995169082126 0.13219238033814
"Trochulus sericeus" "Trochulus.sericeus" "molluscs" 1 0 0.0306122448979592 0.379232505643341 0.560386473429952 0.4098447505413
"Trochulus villosus" "Trochulus.villosus" "molluscs" 1 0 0.0306122448979592 0.406320541760723 0.648550724637681 0.436932786658682
"Truncatellina callicratis" "Truncatellina.callicratis" "molluscs" 1 0 0.00680272108843534 0.304740406320541 0.793478260869565 0.311543127408977
"Truncatellina cylindrica" "Truncatellina.cylindrica" "molluscs" 1 0 0.00680272108843534 0.304740406320541 0.630434782608696 0.311543127408977
"Unio crassus" "Unio.crassus" "molluscs" 0 1 0.0136054421768708 0.203160270880361 0.997584541062802 0.216765713057232
"Unio pictorum" "Unio.pictorum" "molluscs" 0 1 0.0136054421768708 0.203160270880361 0.997584541062802 0.216765713057232
"Unio tumidus" "Unio.tumidus" "molluscs" 0 1 0.0136054421768708 0.372460496613995 0.997584541062802 0.386065938790866
"Vallonia costata" "Vallonia.costata" "molluscs" 1 0 0.0102040816326531 0.135440180586908 0.597826086956522 0.145644262219561
"Vallonia excentrica" "Vallonia.excentrica" "molluscs" 1 0 0.0102040816326531 0.135440180586908 0.621980676328502 0.145644262219561
"Vallonia pulchella" "Vallonia.pulchella" "molluscs" 1 0 0.0102040816326531 0.430398796087283 0.628019323671498 0.440602877719936
"Valvata cristata" "Valvata.cristata" "molluscs" 0 1 0.0517570085358984 0.474040632054176 0.832125603864734 0.525797640590075
"Valvata piscinalis" "Valvata.piscinalis" "molluscs" 0 1 0.0517570085358984 0.474040632054176 0.991545893719807 0.525797640590075
"Vertigo alpestris" "Vertigo.alpestris" "molluscs" 1 0 0.0374149659863945 0.0722347629796839 0.677536231884058 0.109649728966078
"Vertigo angustior" "Vertigo.angustior" "molluscs" 1 0 0.0374149659863945 0.0045146726862302 0.823671497584541 0.0419296386726247
"Vertigo antivertigo" "Vertigo.antivertigo" "molluscs" 1 0 0.0374149659863945 0.0045146726862302 0.818840579710145 0.0419296386726247
"Vertigo moulinsiana" "Vertigo.moulinsiana" "molluscs" 1 0 0.0374149659863945 0.237133182844244 0.956521739130435 0.274548148830638
"Vertigo pusilla" "Vertigo.pusilla" "molluscs" 1 0 0.0374149659863945 0.188487584650112 0.72463768115942 0.225902550636507
"Vertigo pygmaea" "Vertigo.pygmaea" "molluscs" 1 0 0.0374149659863945 0.139954853273138 0.6256038647343 0.177369819259532
"Vertigo substriata" "Vertigo.substriata" "molluscs" 1 0 0.0374149659863945 0.223476297968397 0.713768115942029 0.260891263954791
"Vitrea contracta" "Vitrea.contracta" "molluscs" 1 0 0.00680272108843534 0.0677200902934537 0.727053140096618 0.0745228113818891
"Vitrea crystallina" "Vitrea.crystallina" "molluscs" 1 0 0.00680272108843534 0.0677200902934537 0.673913043478261 0.0745228113818891
"Vitrea diaphana" "Vitrea.diaphana" "molluscs" 1 0 0.00680272108843534 0.135440180586908 0.736714975845411 0.142242901675343
"Vitrea subrimata" "Vitrea.subrimata" "molluscs" 1 0 0.00680272108843534 0.135440180586908 0.585748792270531 0.142242901675343
"Vitrina pellucida" "Vitrina.pellucida" "molluscs" 1 0 0.0272108843537415 0.612302483069977 0.603864734299517 0.639513367423719
"Vitrinobrachium breve" "Vitrinobrachium.breve" "molluscs" 1 0 0.0272108843537415 0.409255079006772 0.713768115942029 0.436465963360513
"Viviparus ater" "Viviparus.ater" "molluscs" 0 1 0.0170068027210884 0.338600451467268 0.993961352657005 0.355607254188357
"Xerolenta obvia" "Xerolenta.obvia" "molluscs" 1 0 0.0517570085358984 0.48216704288939 0.770531400966184 0.533924051425289
"Zebrina detrita" "Zebrina.detrita" "molluscs" 1 0 0.0517570085358984 0.282167042889391 0.759661835748792 0.333924051425289
"Zonitoides nitidus" "Zonitoides.nitidus" "molluscs" 1 0 0.0476190476190476 0.326185101580136 0.719806763285024 0.373804149199183
